Date,Price,Unit
2024-01-01,13.625,kg (Kilogram)
2024-01-02,13.510,kg (Kilogram)
2024-01-03,13.501,kg (Kilogram)
2024-01-04,13.494,kg (Kilogram)
2024-01-05,13.489,kg (Kilogram)
2024-01-08,13.474,kg (Kilogram)
2024-01-09,13.329,kg (Kilogram)
2024-01-10,13.320,kg (Kilogram)
2024-01-11,13.342,kg (Kilogram)
2024-01-12,13.320,kg (Kilogram)
2024-01-15,13.310,kg (Kilogram)
2024-01-16,13.283,kg (Kilogram)
2024-01-17,13.273,kg (Kilogram)
2024-01-18,13.275,kg (Kilogram)
2024-01-19,13.280,kg (Kilogram)
2024-01-22,13.273,kg (Kilogram)
2024-01-23,13.317,kg (Kilogram)
2024-01-24,13.346,kg (Kilogram)
2024-01-25,13.321,kg (Kilogram)
2024-01-26,13.311,kg (Kilogram)
2024-01-29,13.302,kg (Kilogram)
2024-01-30,13.302,kg (Kilogram)
2024-01-31,13.304,kg (Kilogram)
2024-02-01,13.297,kg (Kilogram)
2024-02-02,13.306,kg (Kilogram)
2024-02-05,13.267,kg (Kilogram)
2024-02-06,13.562,kg (Kilogram)
2024-02-07,13.552,kg (Kilogram)
2024-02-08,13.548,kg (Kilogram)
2024-02-09,13.554,kg (Kilogram)
2024-02-12,13.554,kg (Kilogram)
2024-02-13,13.554,kg (Kilogram)
2024-02-14,13.554,kg (Kilogram)
2024-02-15,13.554,kg (Kilogram)
2024-02-16,13.554,kg (Kilogram)
2024-02-19,13.544,kg (Kilogram)
2024-02-20,13.550,kg (Kilogram)
2024-02-21,13.280,kg (Kilogram)
2024-02-22,13.279,kg (Kilogram)
2024-02-23,13.269,kg (Kilogram)
2024-02-26,13.270,kg (Kilogram)
2024-02-27,13.268,kg (Kilogram)
2024-02-28,13.404,kg (Kilogram)
2024-02-29,13.691,kg (Kilogram)
2024-03-01,14.100,kg (Kilogram)
2024-03-04,15.071,kg (Kilogram)
2024-03-05,15.071,kg (Kilogram)
2024-03-06,15.071,kg (Kilogram)
2024-03-07,15.074,kg (Kilogram)
2024-03-08,15.091,kg (Kilogram)
2024-03-11,15.110,kg (Kilogram)
2024-03-12,15.400,kg (Kilogram)
2024-03-13,15.641,kg (Kilogram)
2024-03-14,16.062,kg (Kilogram)
2024-03-15,16.189,kg (Kilogram)
2024-03-18,15.768,kg (Kilogram)
2024-03-19,16.044,kg (Kilogram)
2024-03-20,16.046,kg (Kilogram)
2024-03-21,16.044,kg (Kilogram)
2024-03-22,15.976,kg (Kilogram)
2024-03-25,15.879,kg (Kilogram)
2024-03-26,15.169,kg (Kilogram)
2024-03-27,15.150,kg (Kilogram)
2024-03-28,14.871,kg (Kilogram)
2024-03-29,15.152,kg (Kilogram)
2024-04-01,14.868,kg (Kilogram)
