Date,Price,Unit
2025-01-02,10.288,kg (Kilogram)
2025-01-03,10.235,kg (Kilogram)
2025-01-06,10.331,kg (Kilogram)
2025-01-07,10.298,kg (Kilogram)
2025-01-08,10.298,kg (Kilogram)
2025-01-09,10.297,kg (Kilogram)
2025-01-10,10.325,kg (Kilogram)
2025-01-13,10.359,kg (Kilogram)
2025-01-14,10.414,kg (Kilogram)
2025-01-15,10.509,kg (Kilogram)
2025-01-16,10.550,kg (Kilogram)
2025-01-17,10.622,kg (Kilogram)
2025-01-20,10.647,kg (Kilogram)
2025-01-21,10.694,kg (Kilogram)
2025-01-22,10.713,kg (Kilogram)
2025-01-23,10.688,kg (Kilogram)
2025-01-24,10.750,kg (Kilogram)
2025-01-27,10.739,kg (Kilogram)
2025-02-05,10.677,kg (Kilogram)
2025-02-06,10.605,kg (Kilogram)
2025-02-07,10.605,kg (Kilogram)
2025-02-10,10.559,kg (Kilogram)
2025-02-11,10.490,kg (Kilogram)
2025-02-12,10.473,kg (Kilogram)
2025-02-13,10.477,kg (Kilogram)
2025-02-14,10.493,kg (Kilogram)
2025-02-17,10.479,kg (Kilogram)
2025-02-18,10.461,kg (Kilogram)
2025-02-19,10.466,kg (Kilogram)
2025-02-20,10.501,kg (Kilogram)
2025-02-21,10.495,kg (Kilogram)
2025-02-24,10.461,kg (Kilogram)
2025-02-25,10.452,kg (Kilogram)
2025-02-26,10.435,kg (Kilogram)
2025-02-27,10.370,kg (Kilogram)
2025-02-28,10.331,kg (Kilogram)
2025-03-03,10.303,kg (Kilogram)
2025-03-04,10.326,kg (Kilogram)
2025-03-05,10.314,kg (Kilogram)
2025-03-06,10.326,kg (Kilogram)
2025-03-07,10.372,kg (Kilogram)
2025-03-10,10.339,kg (Kilogram)
2025-03-11,10.356,kg (Kilogram)
2025-03-12,10.341,kg (Kilogram)
2025-03-13,10.315,kg (Kilogram)
2025-03-14,10.341,kg (Kilogram)
2025-03-17,10.355,kg (Kilogram)
2025-03-18,10.383,kg (Kilogram)
2025-03-19,10.359,kg (Kilogram)
2025-03-20,10.276,kg (Kilogram)
2025-03-21,10.250,kg (Kilogram)
2025-03-24,10.215,kg (Kilogram)
2025-03-25,10.209,kg (Kilogram)
2025-03-26,10.199,kg (Kilogram)
2025-03-27,10.226,kg (Kilogram)
2025-03-28,10.206,kg (Kilogram)
2025-03-31,10.202,kg (Kilogram)
2025-04-01,10.192,kg (Kilogram)
2025-04-02,10.193,kg (Kilogram)
2025-04-03,10.147,kg (Kilogram)
2025-04-07,9.9330,kg (Kilogram)
2025-04-08,9.8649,kg (Kilogram)
2025-04-09,9.7140,kg (Kilogram)
2025-04-10,9.8016,kg (Kilogram)
2025-04-11,9.8084,kg (Kilogram)
2025-04-14,9.7933,kg (Kilogram)
2025-04-15,9.7803,kg (Kilogram)
2025-04-16,9.7930,kg (Kilogram)
2025-04-17,9.8025,kg (Kilogram)
2025-04-18,9.9142,kg (Kilogram)
2025-04-21,9.7197,kg (Kilogram)
2025-04-22,9.6256,kg (Kilogram)
2025-04-23,9.5981,kg (Kilogram)
2025-04-24,9.5891,kg (Kilogram)
2025-04-25,9.5779,kg (Kilogram)
2025-04-28,9.4339,kg (Kilogram)
2025-04-29,9.3841,kg (Kilogram)
2025-04-30,9.3446,kg (Kilogram)
2025-05-06,9.2972,kg (Kilogram)
2025-05-07,9.2248,kg (Kilogram)
2025-05-08,9.0153,kg (Kilogram)
2025-05-09,9.0119,kg (Kilogram)
2025-05-12,8.9668,kg (Kilogram)
2025-05-13,8.9700,kg (Kilogram)
2025-05-14,8.9802,kg (Kilogram)
2025-05-15,8.9863,kg (Kilogram)
2025-05-16,8.9509,kg (Kilogram)
2025-05-19,8.8331,kg (Kilogram)
2025-05-20,8.7606,kg (Kilogram)
2025-05-21,8.7521,kg (Kilogram)
2025-05-22,8.7509,kg (Kilogram)
2025-05-23,8.7758,kg (Kilogram)
2025-05-26,8.6966,kg (Kilogram)
2025-05-27,8.6169,kg (Kilogram)
2025-05-28,8.5490,kg (Kilogram)
2025-05-29,8.4718,kg (Kilogram)
2025-05-30,8.4317,kg (Kilogram)
2025-06-03,8.3893,kg (Kilogram)
2025-06-04,8.3810,kg (Kilogram)
2025-06-05,8.3854,kg (Kilogram)
