Date,Price_Nickel,Price_LME,Price_SHFE,Price_WUXI,Price_India,Dailymetal,LME,SHFE,WUXI,India
2018-12-10,4.867,10800.0,88.6,89.15,782.4,-0.0074031774519200955,-0.010082493125572856,-0.015336741498110817,-0.0022383883603803723,0.0014079098937669343
2018-12-11,4.8807,10770.0,88.7,89.6,777.1,0.0028148756934456287,-0.002777777777777768,0.0011286681715576563,0.0050476724621424385,-0.006774028629856765
2018-12-12,4.8602,10795.0,88.7,88.85,772.6,-0.0042002171819616185,0.002321262766945109,0.0,-0.008370535714285698,-0.005790760519881588
2018-12-13,4.8965,10850.0,88.6,89.3,775.0,0.0074688284432737895,0.00509495136637339,-0.0011273957158963732,0.005064715813168252,0.0031063939943050123
2018-12-14,4.867,11080.0,88.6,90.0,790.9,-0.006024711528642812,0.021198156682027625,0.0,0.007838745800671898,0.020516129032257968
2018-12-17,4.9578,10985.0,90.7,90.55,784.2,0.01865625642079305,-0.008574007220216617,0.023702031602709006,0.006111111111111178,-0.008471361739790018
2018-12-18,4.9351,10835.0,90.88,90.9,758.6,-0.004578643753277545,-0.013654984069185305,0.001984564498346053,0.003865267807841022,-0.03264473348635555
2018-12-19,4.9296,10950.0,90.07,89.7,768.6,-0.0011144657656381174,0.01061375173050294,-0.008912852112676117,-0.01320132013201325,0.013182177695755248
2018-12-20,4.9351,10910.0,89.94,90.0,759.9,0.0011157091853295498,-0.0036529680365297024,-0.0014433218607748932,0.0033444816053511683,-0.011319281811085102
2018-12-21,4.8875,10875.0,90.19,90.0,758.9,-0.009645194626248688,-0.0032080659945004086,0.0027796308650211987,0.0,-0.0013159626266614488
2018-12-24,4.8943,10890.0,90.45,89.8,756.3,0.0013913043478261944,0.0013793103448276334,0.002882802971504672,-0.0022222222222222365,-0.0034260113321913366
2018-12-27,4.8262,10765.0,88.48,88.1,745.6,-0.013914145025846425,-0.011478420569329684,-0.021779988944167994,-0.018930957683741645,-0.014147824937194131
2018-12-28,4.8376,10730.0,88.09,87.65,743.6,0.0023621068335335504,-0.0032512772875058493,-0.004407775768535238,-0.005107832009080493,-0.002682403433476366
2019-01-02,4.7332,10875.0,87.42,88.05,758.1,-0.021580949231023605,0.013513513513513598,-0.007605857645589742,0.004563605248145919,0.01949973103819258
2019-01-03,4.858,10875.0,87.91,88.05,762.8,0.026366939913800236,0.0,0.00560512468542651,0.0,0.006199709800817743
2019-01-04,4.951,11110.0,89.03,90.65,773.1,0.0191436805269658,0.021609195402298775,0.012740302582186391,0.029528676888131766,0.01350288411116951
2019-01-07,5.0263,11155.0,90.7,90.9,776.0,0.015209048677035097,0.004050405040504135,0.018757722116140574,0.0027578599007169746,0.003751131807010699
2019-01-08,5.0122,11180.0,90.65,91.5,785.2,-0.002805244414380348,0.0022411474675032572,-0.0005512679162072986,0.0066006600660064585,0.011855670103092741
2019-01-09,5.0802,11250.0,91.36,91.2,792.0,0.013566896771876502,0.0062611806797854275,0.007832322118036306,-0.003278688524590123,0.008660213958227247
2019-01-10,5.0893,11250.0,91.15,90.7,788.6,0.0017912680603127118,0.0,-0.0022985989492118053,-0.005482456140350922,-0.004292929292929237
2019-01-11,5.1687,11460.0,90.92,91.6,805.3,0.0156013597154816,0.01866666666666661,-0.002523313219967127,0.009922822491730932,0.021176768957646308
2019-01-14,5.1778,11390.0,91.44,91.4,805.7,0.0017605974422969517,-0.00610820244328103,0.005719313682358118,-0.0021834061135369565,0.000496709300881859
2019-01-15,5.1823,11670.0,91.6,92.5,825.3,0.0008690949824248229,0.024582967515364373,0.0017497812773403787,0.012035010940919078,0.024326672458731435
2019-01-16,5.2503,11630.0,92.57,93.5,822.7,0.013121586940161745,-0.003427592116538092,0.01058951965065491,0.0108108108108107,-0.0031503695625831885
2019-01-17,5.1914,11590.0,92.05,92.65,821.4,-0.011218406567243822,-0.0034393809114359186,-0.005617370638435704,-0.009090909090909038,-0.001580162878327518
2019-01-18,5.2639,11820.0,92.79,94.65,838.7,0.013965404322533459,0.019844693701466687,0.00803910917979378,0.021586616297895267,0.021061602142683267
2019-01-21,5.2912,11800.0,94.58,95.1,838.7,0.005186268736108168,-0.0016920473773265332,0.01929087186119194,0.004754358161648042,0.0
2019-01-22,5.2662,11585.0,93.67,94.45,823.4,-0.0047248261263984626,-0.018220338983050866,-0.009621484457602025,-0.006834910620399537,-0.018242518182902234
2019-01-23,5.2662,11700.0,93.94,93.65,829.1,0.0,0.009926629261976627,0.002882459698942963,-0.00847008999470611,0.00692251639543362
2019-01-24,5.2322,11770.0,93.94,93.65,831.2,-0.006456268276936017,0.005982905982905962,0.0,0.0,0.002532866964177982
2019-01-25,5.3116,11965.0,94.56,94.6,842.8,0.015175260884522812,0.01656754460492782,0.0065999574196295985,0.010144153764014785,0.013955726660250134
2019-01-28,5.3683,11825.0,95.12,95.45,837.4,0.010674749604638878,-0.011700793982448832,0.005922165820642977,0.00898520084566612,-0.006407214048410048
2019-01-29,5.3887,12120.0,95.11,96.75,863.2,0.003800085688206778,0.02494714587737845,-0.00010513036164849776,0.013619696176008445,0.030809648913303178
2019-01-30,5.552,12350.0,96.31,98.3,875.4,0.0303041549909997,0.018976897689769068,0.012616969824413848,0.01602067183462519,0.014133456904541264
2019-01-31,5.6132,12480.0,96.76,98.85,876.9,0.011023054755043393,0.010526315789473717,0.004672412002907356,0.005595116988809767,0.0017135023989034437
2019-02-01,5.6495,12660.0,98.29,100.5,906.8,0.0064668994512933065,0.014423076923076872,0.015812319140140474,0.01669195751138086,0.034097388527768224
2019-02-11,5.6563,12490.0,98.29,99.6,886.2,0.001203646340384168,-0.013428120063191162,0.0,-0.008955223880597107,-0.022717247463608148
2019-02-12,5.6472,12410.0,96.99,98.2,871.8,-0.0016088255573432075,-0.006405124099279402,-0.013226167463628147,-0.014056224899598346,-0.016249153689912088
2019-02-13,5.5792,12405.0,96.99,99.15,876.8,-0.01204136563252578,-0.00040290088638195165,0.0,0.009674134419551894,0.005735260380821394
2019-02-14,5.5973,12200.0,96.99,98.0,863.1,0.0032441927158015638,-0.016525594518339348,0.0,-0.011598587997982857,-0.015624999999999889
2019-02-15,5.4839,12400.0,96.99,97.65,881.0,-0.02025976810247787,0.016393442622950838,0.0,-0.0035714285714285587,0.02073919592167761
2019-02-18,5.6128,12455.0,98.59,99.55,886.5,0.02350516967851335,0.004435483870967705,0.016496546035673854,0.019457245263696743,0.006242905788876207
2019-02-19,5.6336,12660.0,99.64,100.2,898.6,0.003705815279361424,0.016459253311922994,0.010650167359772755,0.00652938221999011,0.013649182177100982
2019-02-20,5.7584,12905.0,100.48,101.45,914.5,0.022152797500709864,0.019352290679304884,0.00843034925732633,0.012475049900199542,0.01769419096372138
2019-02-21,5.7652,12850.0,101.51,101.65,911.2,0.0011808835787718852,-0.0042619139868268485,0.010250796178344013,0.0019714144898965724,-0.0036085292509567823
2019-02-22,5.8627,12990.0,101.83,103.0,917.8,0.01691181572191769,0.010894941634241206,0.00315239877844542,0.013280865715691093,0.0072431957857768126
2019-02-25,5.8672,12975.0,103.0,102.9,914.0,0.0007675644327698183,-0.0011547344110854896,0.01148973779829121,-0.0009708737864076999,-0.004140335585094745
2019-02-26,5.8105,12960.0,102.13,102.3,913.9,-0.009663894191437206,-0.0011560693641619046,-0.008446601941747622,-0.005830903790087549,-0.00010940919037205621
2019-02-27,5.84,13055.0,101.91,102.75,924.7,0.0050770157473538635,0.007330246913580307,-0.0021541173014785198,0.004398826979472137,0.011817485501696146
2019-02-28,5.9103,13050.0,102.6,103.5,929.1,0.01203767123287669,-0.00038299502106475813,0.006770680011775054,0.007299270072992803,0.004758299989185755
2019-03-01,5.967,13195.0,103.25,105.0,935.2,0.009593421653723011,0.011111111111111072,0.006335282651072083,0.01449275362318847,0.006565493488322138
2019-03-04,5.967,13255.0,104.9,104.5,941.6,0.0,0.004547176960969956,0.015980629539951607,-0.004761904761904745,0.006843455945252375
2019-03-05,6.0985,13650.0,105.14,106.75,963.0,0.02203787497905152,0.029800075443229046,0.0022878932316492406,0.021531100478468845,0.022727272727272707
2019-03-06,6.1711,13585.0,107.16,106.6,955.1,0.011904566696728791,-0.004761904761904745,0.01921247859996189,-0.001405152224824402,-0.00820353063343715
2019-03-07,6.0645,13235.0,107.47,104.3,926.5,-0.01727406783231522,-0.02576370997423627,0.0028928704740573963,-0.02157598499061908,-0.029944508428436878
2019-03-08,5.9126,13090.0,104.37,103.95,914.2,-0.025047407040976077,-0.010955799017755896,-0.028845259142086133,-0.003355704697986517,-0.013275769023205597
2019-03-11,5.8876,12900.0,104.08,103.05,897.9,-0.004228258295842835,-0.014514896867838023,-0.0027785762192201746,-0.008658008658008698,-0.01782979654342598
2019-03-12,5.9557,13105.0,103.62,104.4,910.6,0.011566682519192906,0.015891472868217127,-0.004419677171406566,0.013100436681222849,0.014144114043880274
2019-03-13,5.8695,13210.0,103.3,103.15,914.8,-0.01447352955991732,0.008012209080503707,-0.0030882069098630005,-0.011973180076628398,0.0046123435097737975
2019-03-14,5.8604,12890.0,103.37,102.4,891.3,-0.0015503875968992942,-0.024224072672218044,0.0006776379477251293,-0.007270964614638831,-0.025688675120244864
2019-03-15,5.8219,12930.0,102.42,103.15,888.8,-0.006569517439082628,0.003103180760279267,-0.009190287317403567,0.00732421875,-0.002804891731179149
2019-03-18,5.8083,13023.0,100.19,103.05,890.0,-0.002336007145433694,0.007192575406032464,-0.021773091193126426,-0.0009694619486185774,0.0013501350135014523
2019-03-19,5.9375,13149.0,101.0,104.7,904.2,0.02224403009486431,0.009675190048376026,0.008084639185547582,0.01601164483260553,0.01595505617977544
2019-03-20,5.9829,13218.0,102.35,105.1,906.7,0.007646315789473723,0.005247547342003278,0.013366336633663378,0.0038204393505252288,0.002764875027648772
2019-03-21,5.9602,12996.0,102.42,104.6,892.3,-0.0037941466512894095,-0.0167952791647753,0.0006839276990719956,-0.004757373929590858,-0.015881769052608408
2019-03-22,5.8604,12995.0,100.69,101.7,893.7,-0.01674440455018289,-7.694675284708463e-05,-0.016891232181214688,-0.027724665391969272,0.0015689790429229689
2019-03-25,5.7878,12966.0,99.8,101.5,888.6,-0.01238823288512736,-0.002231627549057369,-0.00883901082530536,-0.001966568338249819,-0.0057066129573682955
2019-03-26,5.8264,13080.0,99.44,101.25,900.2,0.0066692007325752645,0.008792225821379063,-0.003607214428857697,-0.0024630541871921707,0.013054242628854462
2019-03-27,5.8899,13064.0,100.89,99.9,897.4,0.01089866813126461,-0.0012232415902140303,0.014581657280772431,-0.013333333333333308,-0.0031104199066874783
2019-03-28,5.7946,12887.0,100.41,99.8,885.9,-0.016180240751116348,-0.01354868340477644,-0.004757656853999426,-0.0010010010010010895,-0.012814798306218012
2019-03-29,5.9012,12984.0,100.06,101.3,898.6,0.018396438063024156,0.007526965158687116,-0.003485708594761383,0.01503006012024044,0.014335703804041033
2019-04-01,5.9647,13107.0,101.96,102.35,908.5,0.010760523283399825,0.009473197781885379,0.018988606835898425,0.01036525172754188,0.011017137769864238
2019-04-02,5.9035,13141.0,101.95,102.15,908.6,-0.010260365148288986,0.0025940337224383825,-9.807767752045837e-05,-0.0019540791402050672,0.00011007154650521933
2019-04-03,5.9783,13329.0,102.41,103.8,916.6,0.012670449733209077,0.01430636937828167,0.0045120156939675304,0.01615271659324513,0.008804754567466322
2019-04-04,5.9148,13160.0,103.49,102.05,908.0,-0.010621748657645202,-0.012679120714232162,0.010545845132311271,-0.016859344894026962,-0.009382500545494277
2019-04-08,5.9602,13182.0,102.89,102.85,919.4,0.00767566105362838,0.0016717325227963986,-0.005797661609817317,0.007839294463498181,0.012555066079295019
2019-04-09,5.967,13196.0,103.07,103.5,916.3,0.0011409013120364797,0.0010620543164920893,0.0017494411507434915,0.006319883325230924,-0.003371764194039617
2019-04-10,5.9466,13221.0,103.05,103.55,912.7,-0.0034188034188032956,0.0018945134889361004,-0.0001940428834772412,0.0004830917874396601,-0.003928844264978637
2019-04-11,5.9012,12976.0,102.82,101.0,892.9,-0.007634614737833334,-0.018531124725814974,-0.002231926249393501,-0.024625784645099014,-0.021693875314999556
2019-04-12,5.8672,13022.0,101.97,101.3,900.0,-0.005761540025757461,0.003545006165228015,-0.008266874148998182,0.002970297029702973,0.007951618322320497
2019-04-15,5.8264,12991.0,101.51,100.75,900.6,-0.006953913280611013,-0.0023805866994317526,-0.004511130724722867,-0.005429417571569561,0.0006666666666665932
2019-04-16,5.8808,12953.0,101.55,102.0,896.7,0.009336811753398289,-0.0029251019936878953,0.000394049847305622,0.012406947890818865,-0.004330446369087304
2019-04-17,5.8718,12893.0,101.6,100.75,892.4,-0.0015304040266629348,-0.004632131552536056,0.000492368291481915,-0.01225490196078427,-0.004795360767257839
2019-04-18,5.7266,12672.0,100.69,99.35,876.3,-0.02472836268265266,-0.017141084309315158,-0.008956692913385744,-0.013895781637717208,-0.01804123711340211
2019-04-23,5.6608,12391.0,98.99,99.0,862.9,-0.0114902385359551,-0.0221748737373737,-0.01688350382361703,-0.00352289884247603,-0.015291566815017643
2019-04-24,5.5951,12407.0,98.01,98.0,867.1,-0.011606133408705421,0.0012912597853280694,-0.009899989897969363,-0.010101010101010055,0.004867307915169761
2019-04-25,5.5633,12325.0,98.13,98.3,862.6,-0.005683544530035278,-0.006609172241476613,0.0012243648607284108,0.003061224489795844,-0.005189712835889759
2019-04-26,5.5633,12424.0,97.98,98.05,863.5,0.0,0.00803245436105482,-0.0015285845307244639,-0.0025432349949134903,0.0010433572919081868
2019-04-30,5.6041,12201.0,97.92,97.05,862.3,0.007333776715258811,-0.017949130714745687,-0.0006123698714023407,-0.010198878123406474,-0.0013896931094383724
2019-05-07,5.4635,12039.0,96.1,96.1,840.6,-0.025088774290251803,-0.013277600196705208,-0.018586601307189587,-0.009788768675940251,-0.025165255711469214
2019-05-08,5.425,11944.0,96.07,95.85,835.3,-0.007046764894298563,-0.007891020848907693,-0.0003121748178980255,-0.002601456815816805,-0.006305020223649871
2019-05-09,5.307,11778.0,95.22,95.1,830.7,-0.02175115207373257,-0.013898191560616224,-0.008847715207661033,-0.007824726134585291,-0.005507003471806438
2019-05-10,5.3796,11921.0,96.09,96.3,838.4,0.013680045223289916,0.012141280353200834,0.009136735979836219,0.012618296529968376,0.00926929095943163
2019-05-13,5.3161,11786.0,96.55,95.9,833.2,-0.011803851587478653,-0.011324553309286167,0.004787178686647797,-0.004153686396677014,-0.00620229007633577
2019-05-14,5.3569,11920.0,95.95,96.6,840.3,0.007674799194898663,0.011369421347361186,-0.006214396685655044,0.007299270072992581,0.008521363418146688
2019-05-15,5.4068,12149.0,96.56,97.85,856.7,0.009315088950698991,0.01921140939597321,0.00635747785304841,0.012939958592132594,0.019516839224086757
2019-05-16,5.5384,12176.0,97.62,98.15,856.7,0.024339720352149152,0.0022224051362251807,0.010977630488815171,0.0030659172202351925,0.0
2019-05-17,5.4522,12013.0,98.04,98.0,845.5,-0.015564061822909148,-0.013386990801576903,0.004302397049784856,-0.0015282730514518672,-0.013073421267654983
2019-05-20,5.4023,11975.0,97.81,97.85,837.5,-0.009152268808921171,-0.0031632398235245107,-0.0023459812321501294,-0.001530612244898033,-0.009461856889414588
2019-05-21,5.4544,12071.0,97.93,97.75,842.8,0.009644040501267881,0.008016701461377895,0.0012268684183622813,-0.0010219724067449532,0.006328358208955276
2019-05-22,5.425,11981.0,97.64,97.15,835.2,-0.005390143737166286,-0.007455886007787238,-0.002961298886960173,-0.006138107416879701,-0.009017560512577072
2019-05-23,5.3796,11895.0,97.05,97.0,829.8,-0.008368663594469972,-0.0071780318838160495,-0.0060426054895534875,-0.0015440041173443442,-0.006465517241379448
2019-05-24,5.5111,12355.0,97.94,100.35,862.8,0.024444196594542333,0.03867171080285825,0.009170530654301956,0.03453608247422668,0.03976861894432404
2019-05-28,5.5474,12128.0,100.65,98.7,843.6,0.006586706828037858,-0.018373128288142415,0.0276700020420666,-0.016442451420029758,-0.022253129346314293
2019-05-29,5.4567,12050.0,98.73,98.45,839.4,-0.01635000180264634,-0.006431398416886558,-0.01907600596125192,-0.002532928064842954,-0.004978662873399764
2019-05-30,5.4318,12171.0,98.29,98.85,842.6,-0.004563197536972874,0.010041493775933663,-0.004456598804821188,0.00406297613001505,0.0038122468429830914
2019-05-31,5.459,12017.0,98.45,98.55,842.4,0.005007548142420548,-0.012653027688768415,0.0016278359955235189,-0.003034901365705611,-0.00023736055067657968
2019-06-03,5.3773,11878.0,97.59,96.8,863.0,-0.014966111009342309,-0.01156694682533077,-0.008735398679532769,-0.017757483510908223,0.024453941120607725
2019-06-04,5.3501,11811.0,96.75,96.65,860.7,-0.005058300634147139,-0.0056406802492001695,-0.00860743928681218,-0.0015495867768594573,-0.002665121668597892
2019-06-05,5.3342,11721.0,96.29,95.85,853.2,-0.002971907067157664,-0.007620015240030531,-0.004754521963824199,-0.008277289187791137,-0.008713837574067629
2019-06-06,5.3093,11666.0,95.87,95.55,848.2,-0.004667991451389075,-0.004692432386315115,-0.004361823657700659,-0.00312989045383405,-0.0058602906704172675
2019-06-10,5.2571,11646.0,96.58,96.35,850.8,-0.00983180456934063,-0.0017143836790673994,0.007405862104933769,0.008372579801151137,0.0030653147842489847
2019-06-11,5.3615,11885.0,96.39,98.05,870.2,0.019858857545034247,0.020522067662716914,-0.001967281010561206,0.01764400622729645,0.022802068641278872
2019-06-12,5.3252,11841.0,97.86,98.3,866.5,-0.006770493332090011,-0.0037021455616322863,0.015250544662309462,0.0025497195308517018,-0.004251896115835541
2019-06-13,5.4046,11836.0,98.64,99.95,867.4,0.014910238113122531,-0.000422261633308052,0.00797057020232983,0.016785350966429302,0.001038661281015596
2019-06-14,5.3932,11864.0,100.4,99.95,876.8,-0.0021093142878289006,0.002365664075701268,0.017842660178426728,0.0,0.010836984090385027
2019-06-17,5.3252,11769.0,99.97,98.25,866.5,-0.012608469925090904,-0.008007417397167926,-0.004282868525896433,-0.017008504252126078,-0.011747262773722622
2019-06-18,5.307,11950.0,98.85,99.8,877.3,-0.0034177120108164205,0.015379386523918681,-0.011203361008302548,0.01577608142493636,0.01246393537218693
2019-06-19,5.3796,12090.0,100.02,99.45,891.8,0.013680045223289916,0.011715481171548081,0.01183611532625184,-0.003507014028056088,0.016527983586002604
2019-06-20,5.552,12300.0,100.15,98.9,901.3,0.03204699234143793,0.017369727047146455,0.0012997400519896285,-0.005530417295123158,0.010652612693428987
2019-06-21,5.5021,12090.0,99.49,98.05,879.8,-0.008987752161383145,-0.017073170731707332,-0.006590114827758509,-0.00859453993933279,-0.023854432486408506
2019-06-24,5.4703,12140.0,98.89,98.4,880.6,-0.005779611421093844,0.0041356492969395475,-0.006030756859985886,0.003569607343192338,0.0009092975676290305
2019-06-25,5.5361,12300.0,99.34,98.6,889.6,0.012028590753706325,0.01317957166392092,0.004550510668419383,0.00203252032520318,0.010220304337951402
2019-06-26,5.62,12490.0,100.51,100.8,891.5,0.015155073065876712,0.015447154471544655,0.011777733038051075,0.022312373225152227,0.0021357913669064477
2019-06-27,5.7425,12710.0,101.22,101.05,903.5,0.02179715302491103,0.017614091273018495,0.007063973733956841,0.0024801587301588324,0.01346045989904665
2019-06-28,5.7425,12690.0,101.8,100.4,897.0,0.0,-0.0015735641227380137,0.005730092867022307,-0.006432459178624339,-0.007194244604316502
2019-07-01,5.5928,12350.0,100.82,98.5,882.8,-0.026068785372224568,-0.026792750197005555,-0.009626719056974542,-0.018924302788844716,-0.01583054626532887
2019-07-02,5.4499,12095.0,97.61,96.95,868.8,-0.025550708053211246,-0.02064777327935219,-0.03183892084903783,-0.015736040609137025,-0.015858631626642472
2019-07-03,5.5248,12350.0,97.01,97.7,883.8,0.013743371438007967,0.021083092186854113,-0.006146911177133396,0.0077359463641051285,0.017265193370165743
2019-07-04,5.5792,12340.0,97.82,97.5,880.1,0.0098465102809151,-0.0008097165991902688,0.008349654674775664,-0.0020470829068577334,-0.004186467526589688
2019-07-05,5.5769,12480.0,97.82,98.65,886.2,-0.0004122454832233835,0.011345218800648205,0.0,0.01179487179487193,0.006931030564708562
2019-07-08,5.679,12720.0,99.34,99.8,900.5,0.01830766196273914,0.019230769230769162,0.015538744632999535,0.011657374556512945,0.01613631234484303
2019-07-09,5.6949,12700.0,100.01,99.7,900.9,0.0027997886951927065,-0.0015723270440252124,0.006744513791020701,-0.0010020040080159776,0.0004441976679621096
2019-07-10,5.7992,12990.0,101.93,101.5,915.3,0.018314632390384444,0.022834645669291387,0.019198080191980882,0.01805416248746239,0.015984015984015887
2019-07-11,5.9353,13130.0,102.72,103.0,915.3,0.02346875431093931,0.010777521170130866,0.007750416952810646,0.014778325123152802,0.0
2019-07-12,5.9874,13470.0,103.37,103.9,935.1,0.008777989318147439,0.025894897182025867,0.006327881619937692,0.008737864077669855,0.021632251720747453
2019-07-15,6.0532,13665.0,105.37,105.2,945.9,0.010989745131442685,0.014476614699331813,0.01934797329979676,0.012512030798845108,0.011549566891241536
2019-07-16,6.3095,14070.0,107.33,110.45,965.0,0.04234124099649761,0.029637760702524663,0.018601119863338678,0.04990494296577941,0.02019240934559674
2019-07-17,6.4501,14450.0,110.26,111.2,993.6,0.02228385767493468,0.027007818052594113,0.02729898444051071,0.006790402897238534,0.029637305699481864
2019-07-18,6.6565,14860.0,113.65,117.2,1031.1,0.031999503883660685,0.02837370242214532,0.03074551061128239,0.05395683453237421,0.037741545893719586
2019-07-19,6.5317,14730.0,117.6,116.25,1011.1,-0.018748591602193443,-0.008748317631224745,0.03475582930048393,-0.008105802047781552,-0.019396760740956198
2019-07-22,6.4886,14300.0,115.24,112.7,986.1,-0.0065985884226158475,-0.029192124915139117,-0.0200680272108843,-0.030537634408602132,-0.02472554643457625
2019-07-23,6.4864,14170.0,112.81,111.85,992.2,-0.0003390561908578338,-0.009090909090909038,-0.021086428323498718,-0.007542147293700174,0.006185985194199439
2019-07-24,6.5612,14550.0,111.53,113.0,1015.5,0.011531820424272476,0.026817219477769827,-0.011346511834057327,0.010281627179258068,0.02348316871598466
2019-07-25,6.3412,14075.0,112.14,112.6,984.6,-0.03353045174663183,-0.03264604810996563,0.005469380435757287,-0.0035398230088495852,-0.030428360413589317
2019-07-26,6.3752,14100.0,110.1,109.95,995.3,0.005361761180849189,0.001776198934280604,-0.018191546281433935,-0.023534635879218446,0.010867357302457803
2019-07-29,6.3435,14350.0,109.96,111.7,988.9,-0.00497239302296415,0.01773049645390068,-0.001271571298819274,0.01591632560254652,-0.006430222043604883
2019-07-30,6.441,14360.0,111.4,111.75,984.0,0.0153700638448806,0.0006968641114981633,0.013095671153146693,0.00044762757385852225,-0.0049550005056122615
2019-07-31,6.5113,14490.0,112.08,113.2,1000.3,0.0109144542772861,0.009052924791086436,0.006104129263913682,0.012975391498881494,0.016565040650406537
2019-08-01,6.4796,14595.0,112.27,113.2,1019.3,-0.004868459447422313,0.007246376811594235,0.0016952177016416048,0.0,0.018994301709487127
2019-08-02,6.5839,14450.0,113.3,113.55,1022.6,0.016096672634113185,-0.009934909215484788,0.00917431192660545,0.0030918727915194566,0.0032375159423134736
2019-08-05,6.7381,14880.0,115.86,116.95,1064.8,0.02342076884521327,0.02975778546712804,0.022594880847307985,0.029942756494936162,0.04126735771562684
2019-08-06,6.8084,14945.0,117.78,116.5,1064.5,0.01043320817441118,0.004368279569892497,0.016571724495080264,-0.003847798204360875,-0.0002817430503380125
2019-08-07,6.6837,14810.0,117.52,113.8,1102.1,-0.01831561012866456,-0.009033121445299441,-0.002207505518763808,-0.023175965665236054,0.035321747299201345
2019-08-08,7.0261,15880.0,120.05,125.55,1120.4,0.05122910962490823,0.07224848075624579,0.021528250510551405,0.10325131810193322,0.0166046638236097
2019-08-09,7.0806,15550.0,125.18,125.1,1114.3,0.007756792530706935,-0.020780856423173844,0.042732194918783994,-0.0035842293906810374,-0.00544448411281695
2019-08-12,7.0896,15710.0,121.58,122.45,1121.7,0.0012710787221421604,0.01028938906752419,-0.028758587633807342,-0.02118305355715422,0.006640940500762804
2019-08-13,7.1305,15925.0,123.43,122.55,1121.0,0.00576901376664396,0.01368555060471044,0.015216318473433299,0.0008166598611678566,-0.0006240527770349225
2019-08-14,7.2779,15970.0,123.56,122.35,1131.9,0.02067176214851707,0.002825745682888625,0.0010532285505955308,-0.001631986944104491,0.009723461195361383
2019-08-16,7.2938,16200.0,126.04,124.6,1138.6,0.0021846961348741534,0.01440200375704448,0.020071220459695782,0.01838986514098906,0.005919250817209898
2019-08-19,7.2575,15920.0,125.77,124.1,1124.7,-0.004976829636129332,-0.01728395061728394,-0.0021421770866392187,-0.0040128410914928025,-0.012207974705778946
2019-08-20,7.1894,15860.0,124.21,123.9,1127.7,-0.009383396486393414,-0.0037688442211055717,-0.012403593861811224,-0.0016116035455276956,0.0026673779674579734
2019-08-21,7.1441,15825.0,123.89,122.6,1119.2,-0.006300943055053243,-0.002206809583858771,-0.0025762821028901817,-0.01049233252623094,-0.0075374656380242655
2019-08-22,7.1441,15660.0,123.03,122.95,1117.5,0.0,-0.010426540284360186,-0.006941641778997476,0.0028548123980425277,-0.001518942101501164
2019-08-23,7.1441,15660.0,123.06,123.05,1116.0,0.0,0.0,0.00024384296513035864,0.0008133387555917526,-0.0013422818791946067
2019-08-27,7.2121,15700.0,125.38,124.1,1105.9,0.009518343808177399,0.0025542784163474774,0.018852592231431764,0.008533116619260372,-0.009050179211469445
2019-08-28,7.2575,16085.0,124.91,125.8,1148.7,0.006294976497829952,0.024522292993630623,-0.0037486042431009725,0.013698630136986356,0.03870151008228584
2019-08-29,7.4117,16450.0,126.46,128.25,1157.9,0.02124698587667928,0.02269194902082683,0.012408934432791563,0.019475357710651897,0.008009053712892955
2019-08-30,8.0966,17900.0,129.17,138.85,1202.1,0.09240794959321086,0.08814589665653494,0.021429701091254083,0.0826510721247562,0.038172553761119055
2019-09-02,8.4459,18060.0,131.8,142.85,1273.2,0.04314156559543503,0.00893854748603351,0.020360764883487148,0.028808066258552367,0.05914649363613678
2019-09-03,8.1193,17985.0,139.7,143.7,1270.2,-0.03866965036289782,-0.004152823920265836,0.05993930197268571,0.005950297514875746,-0.0023562676720075837
2019-09-04,8.1193,18000.0,145.79,145.65,1281.6,0.0,0.0008340283569641116,0.04359341445955622,0.013569937369519947,0.008974964572508126
2019-09-05,7.9537,17500.0,144.62,141.0,1236.7,-0.020395846932617423,-0.02777777777777779,-0.008025241786130621,-0.03192584963954692,-0.035034332084893816
2019-09-06,7.9356,17685.0,141.05,139.6,1262.0,-0.002275670442687061,0.010571428571428676,-0.024685382381413268,-0.009929078014184411,0.020457669604592832
2019-09-09,8.2109,18050.0,139.42,142.2,1284.8,0.034691768738343676,0.020638959570257187,-0.011556185749734271,0.01862464183381074,0.01806656101426296
2019-09-10,8.1919,18045.0,143.31,142.75,1273.8,-0.002313997247561206,-0.00027700831024934924,0.027901305408119415,0.003867791842475432,-0.008561643835616417
2019-09-11,8.3098,17850.0,142.84,142.8,1255.4,0.014392265530585036,-0.010806317539484578,-0.0032796036564092246,0.00035026269702287394,-0.014444967812843323
2019-09-12,8.244,17990.0,143.39,142.9,1254.6,-0.007918361452742495,0.007843137254901933,0.0038504620554464797,0.0007002801120448154,-0.0006372470925603002
2019-09-16,7.8426,17370.0,139.45,136.6,1225.8,-0.04868995633187767,-0.034463590883824335,-0.027477508891833424,-0.04408677396780969,-0.022955523672883782
2019-09-17,7.6997,17045.0,136.39,135.4,1213.6,-0.018220998138372524,-0.01871042026482439,-0.02194334887056293,-0.008784773060029227,-0.009952683961494624
2019-09-18,7.8131,17200.0,135.42,136.95,1227.5,0.014727846539475564,0.00909357582868875,-0.0071119583547181175,0.011447562776957021,0.011453526697429162
