Date,Price_Cobalt,Price_LME,Price_LME_3M,Price_LME_SPOT
2014-04-09,14.855,32734.0,32750.0,29374.0
2014-04-10,14.855,32734.0,32750.0,29377.0
2014-04-11,14.855,32734.0,32750.0,29378.0
2014-04-14,14.855,32734.0,32750.0,29375.0
2014-04-15,14.855,32734.0,32750.0,29375.0
2014-04-16,14.855,32734.0,32750.0,29380.0
2014-04-17,14.855,32734.0,32750.0,29380.0
2014-04-22,14.855,32734.0,32750.0,29876.0
2014-04-23,14.855,32734.0,32750.0,30376.0
2014-04-24,14.855,32734.0,32750.0,30379.0
2014-04-25,14.855,32734.0,32750.0,30370.0
2014-04-28,14.855,32734.0,32750.0,29868.0
2014-04-29,14.855,32734.0,32750.0,29868.0
2014-04-30,14.855,32734.0,32750.0,29869.0
2014-05-01,14.855,32734.0,32750.0,29882.0
2014-05-02,14.855,32734.0,32750.0,29583.0
2014-05-06,14.855,32734.0,32750.0,29878.0
2014-05-07,14.855,32734.0,32750.0,29878.5
2014-05-08,14.855,32734.0,32750.0,29800.0
2014-05-09,14.855,32734.0,32750.0,29751.0
2014-05-12,14.855,32734.0,32750.0,29700.0
2014-05-13,14.855,32734.0,32750.0,29700.0
2014-05-14,14.855,32734.0,32750.0,29720.0
2014-05-15,14.855,32734.0,32750.0,29921.0
2014-05-16,14.855,32734.0,32750.0,29960.0
2014-05-19,14.855,32734.0,32750.0,30060.0
2014-05-20,14.855,32734.0,32750.0,30055.0
2014-05-21,14.855,32734.0,32750.0,30055.0
2014-05-22,14.855,32734.0,32750.0,30058.0
2014-05-23,14.855,32734.0,32750.0,30050.0
2014-05-27,14.855,32734.0,32750.0,30450.0
2014-05-28,14.855,32734.0,32750.0,30451.0
2014-05-29,14.855,32734.0,32750.0,30455.0
2014-05-30,14.855,32734.0,32750.0,30457.0
2014-06-02,14.855,32734.0,32750.0,30805.0
2014-06-03,14.855,32734.0,32750.0,30805.0
2014-06-04,14.855,32734.0,32750.0,30505.0
2014-06-05,14.855,32734.0,32750.0,30508.0
2014-06-06,14.855,32734.0,32750.0,30560.0
2014-06-09,14.855,32734.0,32750.0,30609.0
2014-06-10,14.855,32734.0,32750.0,30510.0
2014-06-11,14.855,32734.0,32750.0,30635.0
2014-06-12,14.855,32734.0,32750.0,30559.0
2014-06-13,14.855,32734.0,32750.0,30458.5
2014-06-16,14.855,32734.0,32750.0,30506.0
2014-06-17,14.855,32734.0,32750.0,30442.0
2014-06-18,14.855,32734.0,32750.0,30418.0
2014-06-19,14.855,32734.0,32750.0,30144.0
2014-06-20,14.855,32734.0,32750.0,30146.0
2014-06-23,14.855,32734.0,32750.0,30140.0
2014-06-24,14.855,32734.0,32750.0,30241.0
2014-06-25,14.855,32734.0,32750.0,30342.0
2014-06-26,14.855,32734.0,32750.0,30448.0
2014-06-27,14.855,32734.0,32750.0,30350.0
2014-06-30,14.855,32734.0,32750.0,30499.0
2014-07-01,14.855,32734.0,32750.0,30800.0
2014-07-02,14.855,32734.0,32750.0,30754.0
2014-07-03,14.855,32734.0,32750.0,30344.0
2014-07-04,14.855,32734.0,32750.0,30596.0
2014-07-07,14.855,32734.0,32750.0,30595.0
2014-07-08,14.855,32734.0,32750.0,30747.0
2014-07-09,14.855,32734.0,32750.0,30998.0
2014-07-10,14.855,32734.0,32750.0,31003.0
2014-07-11,14.855,32734.0,32750.0,31355.5
2014-07-14,14.855,32734.0,32750.0,32479.0
2014-07-15,14.855,32734.0,32750.0,32352.0
2014-07-16,14.855,32734.0,32750.0,32355.0
2014-07-17,14.855,32734.0,32750.0,32360.0
2014-07-18,14.855,32734.0,32750.0,32362.0
2014-07-21,14.855,32734.0,32750.0,32361.0
2014-07-22,14.855,32734.0,32750.0,32362.0
2014-07-23,14.855,32734.0,32750.0,32363.0
2014-07-24,14.855,32734.0,32750.0,32368.0
2014-07-25,14.855,32734.0,32750.0,32620.0
2014-07-28,14.855,32734.0,32750.0,32244.0
2014-07-29,14.855,32734.0,32750.0,32370.0
2014-07-30,14.855,32734.0,32750.0,31371.0
2014-07-31,14.855,32734.0,32750.0,31876.0
2014-08-01,14.855,32734.0,32750.0,32128.0
2014-08-04,14.855,32734.0,32750.0,32378.0
2014-08-05,14.855,32734.0,32750.0,32255.0
2014-08-06,14.855,32734.0,32750.0,32256.0
2014-08-07,14.855,32734.0,32750.0,32261.13
2014-08-08,14.855,32734.0,32750.0,31888.0
2014-08-11,14.855,32734.0,32750.0,32262.0
2014-08-12,14.855,32734.0,32750.0,32264.0
2014-08-13,14.855,32734.0,32750.0,32266.0
2014-08-14,14.855,32734.0,32750.0,32270.0
2014-08-15,14.855,32734.0,32750.0,32272.0
2014-08-18,14.855,32734.0,32750.0,32398.0
2014-08-19,14.855,32734.0,32750.0,32400.0
2014-08-20,14.855,32734.0,32750.0,32400.0
2014-08-21,14.855,32734.0,32750.0,32406.0
2014-08-22,14.855,32734.0,32750.0,32283.0
2014-08-26,14.855,32734.0,32750.0,33005.0
2014-08-27,14.855,32734.0,32750.0,32500.0
2014-08-28,14.855,32734.0,32750.0,32532.0
2014-08-29,14.855,32734.0,32750.0,32407.0
2014-09-01,14.855,32734.0,32750.0,32406.0
2014-09-02,14.855,32734.0,32750.0,32657.0
2014-09-03,14.855,32734.0,32750.0,32658.0
2014-09-04,14.855,32734.0,32750.0,32662.0
2014-09-05,14.855,32734.0,32750.0,32663.0
2014-09-08,14.855,32734.0,32750.0,32661.25
2014-09-09,14.855,32734.0,32750.0,32412.0
2014-09-10,14.855,32734.0,32750.0,32412.25
2014-09-11,14.855,32734.0,32750.0,32416.5
2014-09-12,14.855,32734.0,32750.0,32417.25
2014-09-15,14.855,32734.0,32750.0,32415.0
2014-09-16,14.855,32734.0,32750.0,32415.0
2014-09-17,14.855,32734.0,32750.0,32315.0
2014-09-18,14.855,32734.0,32750.0,32718.0
2014-09-19,14.855,32734.0,32750.0,32717.0
2014-09-22,14.855,32734.0,32750.0,31908.0
2014-09-23,14.855,32734.0,32750.0,31808.0
2014-09-24,14.855,32734.0,32750.0,31908.5
2014-09-25,14.855,32734.0,32750.0,31913.0
2014-09-26,14.855,32734.0,32750.0,31910.0
2014-09-29,14.855,32734.0,32750.0,32161.5
2014-09-30,14.855,32734.0,32750.0,32162.0
2014-10-01,14.855,32734.0,32750.0,32411.0
2014-10-02,14.855,32734.0,32750.0,31915.25
2014-10-03,14.855,32734.0,32750.0,31917.0
2014-10-06,14.855,32734.0,32750.0,31915.0
2014-10-07,14.855,32734.0,32750.0,31915.5
2014-10-08,14.855,32734.0,32750.0,31925.0
2014-10-09,14.855,32734.0,32750.0,30933.0
2014-10-10,14.855,32734.0,32750.0,30933.0
2014-10-13,14.855,32734.0,32750.0,30933.0
2014-10-14,14.855,32734.0,32750.0,31284.0
2014-10-15,14.855,32734.0,32750.0,31284.0
2014-10-16,14.855,32734.0,32750.0,31277.0
2014-10-17,14.855,32734.0,32750.0,31274.0
2014-10-20,14.855,32734.0,32750.0,30923.0
2014-10-21,14.855,32734.0,32750.0,30934.0
2014-10-22,14.855,32734.0,32750.0,31184.0
2014-10-23,14.855,32734.0,32750.0,31437.0
2014-10-24,14.855,32734.0,32750.0,30438.5
2014-10-27,14.855,32734.0,32750.0,30187.0
2014-10-28,14.855,32734.0,32750.0,30437.0
2014-10-29,14.855,32734.0,32750.0,30437.0
2014-10-30,14.855,32734.0,32750.0,30440.0
2014-10-31,14.855,32734.0,32750.0,29941.5
2014-11-03,14.855,32734.0,32750.0,30940.5
2014-11-04,14.855,32734.0,32750.0,30441.5
2014-11-05,14.855,32734.0,32750.0,30942.0
2014-11-06,14.855,32734.0,32750.0,30945.5
2014-11-07,14.855,32734.0,32750.0,30948.5
2014-11-10,14.855,32734.0,32750.0,31146.0
2014-11-11,14.855,32734.0,32750.0,31146.0
2014-11-12,14.855,32734.0,32750.0,31148.0
2014-11-13,14.855,32734.0,32750.0,31122.75
2014-11-14,14.855,32734.0,32750.0,31124.0
2014-11-17,14.855,32734.0,32750.0,31100.0
2014-11-18,14.855,32734.0,32750.0,31075.0
2014-11-19,14.855,32734.0,32750.0,30875.0
2014-11-20,14.855,32734.0,32750.0,30875.0
2014-11-21,14.855,32734.0,32750.0,29875.0
2014-11-24,14.855,32734.0,32750.0,30371.0
2014-11-25,14.855,32734.0,32750.0,30365.0
2014-11-26,14.855,32734.0,32750.0,30114.0
2014-11-27,14.855,32734.0,32750.0,30118.0
2014-11-28,14.855,32734.0,32750.0,30370.0
2014-12-01,14.855,32734.0,32750.0,30365.0
2014-12-02,14.855,32734.0,32750.0,30367.0
2014-12-03,14.855,32734.0,32750.0,30368.0
2014-12-04,14.855,32734.0,32750.0,30571.5
2014-12-05,14.855,32734.0,32750.0,31122.0
2014-12-08,14.855,32734.0,32750.0,30868.0
2014-12-09,14.855,32734.0,32750.0,31869.0
2014-12-10,14.855,32734.0,32750.0,31869.5
2014-12-11,14.855,32734.0,32750.0,31681.0
2014-12-12,14.855,32734.0,32750.0,31871.0
2014-12-15,14.855,32734.0,32750.0,31417.0
2014-12-16,14.855,32734.0,32750.0,31269.0
2014-12-17,14.855,32734.0,32750.0,31169.5
2014-12-18,14.855,32734.0,32750.0,30123.0
2014-12-19,14.855,32734.0,32750.0,30123.0
2014-12-22,14.855,32734.0,32750.0,30360.0
2014-12-23,14.855,32734.0,32750.0,30668.0
2014-12-24,14.855,32734.0,32750.0,30669.0
2014-12-29,14.855,32734.0,32750.0,30863.0
2014-12-30,14.855,32734.0,32750.0,30866.0
2014-12-31,14.855,32734.0,32750.0,31370.0
2015-01-02,14.855,32734.0,32750.0,31619.0
2015-01-05,14.855,32734.0,32750.0,31365.0
2015-01-06,14.855,32734.0,32750.0,31366.0
2015-01-07,14.855,32734.0,32750.0,31367.0
2015-01-08,14.855,32734.0,32750.0,31371.0
2015-01-09,14.855,32734.0,32750.0,31371.0
2015-01-12,14.855,32734.0,32750.0,31367.5
2015-01-13,14.855,32734.0,32750.0,30769.0
2015-01-14,14.855,32734.0,32750.0,30769.5
2015-01-15,14.855,32734.0,32750.0,30774.5
2015-01-16,14.855,32734.0,32750.0,30773.5
2015-01-19,14.855,32734.0,32750.0,31015.0
2015-01-20,14.855,32734.0,32750.0,30615.0
2015-01-21,14.855,32734.0,32750.0,30816.0
2015-01-22,14.855,32734.0,32750.0,30620.0
2015-01-23,14.855,32734.0,32750.0,30370.0
2015-01-26,14.855,32734.0,32750.0,30368.0
2015-01-27,14.855,32734.0,32750.0,30365.0
2015-01-28,14.855,32734.0,32750.0,29616.0
2015-01-29,14.855,32734.0,32750.0,29620.0
2015-01-30,14.855,32734.0,32750.0,29421.0
2015-02-02,14.855,32734.0,32750.0,29438.5
2015-02-03,14.855,32734.0,32750.0,29640.0
2015-02-04,14.855,32734.0,32750.0,29642.0
2015-02-05,14.855,32734.0,32750.0,29646.0
2015-02-06,14.855,32734.0,32750.0,29198.0
2015-02-09,14.855,32734.0,32750.0,29200.0
2015-02-10,14.855,32734.0,32750.0,29055.0
2015-02-11,14.855,32734.0,32750.0,29056.0
2015-02-12,14.855,32734.0,32750.0,29209.0
2015-02-13,14.855,32734.0,32750.0,29059.0
2015-02-16,14.855,32734.0,32750.0,29210.0
2015-02-17,14.855,32734.0,32750.0,29162.0
2015-02-18,14.855,32734.0,32750.0,29164.0
2015-02-19,14.855,32734.0,32750.0,29165.0
2015-02-20,14.855,32734.0,32750.0,29167.0
2015-02-23,14.855,32734.0,32750.0,29016.0
2015-02-24,14.855,32734.0,32750.0,28861.0
2015-02-25,14.855,32734.0,32750.0,28762.0
2015-02-26,14.855,32734.0,32750.0,28767.0
2015-02-27,14.855,32734.0,32750.0,28690.0
2015-03-02,14.855,32734.0,32750.0,28684.0
2015-03-03,14.855,32734.0,32750.0,27676.0
2015-03-04,14.855,32734.0,32750.0,27401.0
2015-03-05,14.855,32734.0,32750.0,27602.0
2015-03-06,14.855,32734.0,32750.0,27603.0
2015-03-09,14.855,32734.0,32750.0,27600.0
2015-03-10,14.855,32734.0,32750.0,27800.0
2015-03-11,14.855,32734.0,32750.0,27800.0
2015-03-12,14.855,32734.0,32750.0,27823.0
2015-03-13,14.855,32734.0,32750.0,27600.0
2015-03-16,14.855,32734.0,32750.0,27635.0
2015-03-17,14.855,32734.0,32750.0,27645.0
2015-03-18,14.855,32734.0,32750.0,27644.75
2015-03-19,14.855,32734.0,32750.0,27646.5
2015-03-20,14.855,32734.0,32750.0,27547.5
2015-03-23,14.855,32734.0,32750.0,27543.5
2015-03-24,14.855,32734.0,32750.0,27393.0
2015-03-25,14.855,32734.0,32750.0,27393.0
2015-03-26,14.855,32734.0,32750.0,27395.0
2015-03-27,14.855,32734.0,32750.0,27196.0
2015-03-30,14.855,32734.0,32750.0,27142.0
2015-03-31,14.855,32734.0,32750.0,26743.0
2015-04-01,14.855,32734.0,32750.0,26448.0
2015-04-02,14.855,32734.0,32750.0,26965.0
2015-04-07,14.855,32734.0,32750.0,27165.0
2015-04-08,14.855,32734.0,32750.0,27665.0
2015-04-09,14.855,32734.0,32750.0,28670.0
2015-04-10,14.855,32734.0,32750.0,28860.0
2015-04-13,14.855,32734.0,32750.0,28897.0
2015-04-14,14.855,32734.0,32750.0,28605.5
2015-04-15,14.855,32734.0,32750.0,28195.0
2015-04-16,14.855,32734.0,32750.0,28227.0
2015-04-17,14.855,32734.0,32750.0,28777.0
2015-04-20,14.855,32734.0,32750.0,29575.0
2015-04-21,14.855,32734.0,32750.0,29475.0
2015-04-22,14.855,32734.0,32750.0,29625.0
2015-04-23,14.855,32734.0,32750.0,29850.0
2015-04-24,14.855,32734.0,32750.0,29800.0
2015-04-27,14.855,32734.0,32750.0,29748.0
2015-04-28,14.855,32734.0,32750.0,29898.0
2015-04-29,14.855,32734.0,32750.0,30198.0
2015-04-30,14.855,32734.0,32750.0,29902.0
2015-05-01,14.855,32734.0,32750.0,30100.0
2015-05-05,14.855,32734.0,32750.0,29845.0
2015-05-06,14.855,32734.0,32750.0,29850.0
2015-05-07,14.855,32734.0,32750.0,29903.0
2015-05-08,14.855,32734.0,32750.0,29754.0
2015-05-11,14.855,32734.0,32750.0,29951.0
2015-05-12,14.855,32734.0,32750.0,30050.0
2015-05-13,14.855,32734.0,32750.0,30000.0
2015-05-14,14.855,32734.0,32750.0,30003.0
2015-05-15,14.855,32734.0,32750.0,30000.0
2015-05-18,14.855,32734.0,32750.0,29986.0
2015-05-19,14.855,32734.0,32750.0,29936.0
2015-05-20,14.855,32734.0,32750.0,29835.5
2015-05-21,14.855,32734.0,32750.0,30000.0
2015-05-22,14.855,32734.0,32750.0,30401.0
2015-05-26,14.855,32734.0,32750.0,30394.5
2015-05-27,14.855,32734.0,32750.0,30394.0
2015-05-28,14.855,32734.0,32750.0,30522.0
2015-05-29,14.855,32734.0,32750.0,30340.0
2015-06-01,14.855,32734.0,32750.0,30186.0
2015-06-02,14.855,32734.0,32750.0,30485.5
2015-06-03,14.855,32734.0,32750.0,30587.0
2015-06-04,14.855,32734.0,32750.0,30488.0
2015-06-05,14.855,32734.0,32750.0,30439.0
2015-06-08,14.855,32734.0,32750.0,30185.0
2015-06-09,14.855,32734.0,32750.0,30350.0
2015-06-10,14.855,32734.0,32750.0,30200.0
2015-06-11,14.855,32734.0,32750.0,30300.0
2015-06-12,14.855,32734.0,32750.0,30370.0
2015-06-15,14.855,32734.0,32750.0,30820.0
2015-06-16,14.855,32734.0,32750.0,30720.0
2015-06-17,14.855,32734.0,32750.0,30620.0
2015-06-18,14.855,32734.0,32750.0,30265.0
2015-06-19,14.855,32734.0,32750.0,30380.0
2015-06-22,14.855,32734.0,32750.0,30553.0
2015-06-23,14.855,32734.0,32750.0,30643.0
2015-06-24,14.855,32734.0,32750.0,30743.0
2015-06-25,14.855,32734.0,32750.0,30742.0
2015-06-26,14.855,32734.0,32750.0,30842.0
2015-06-29,14.855,32734.0,32750.0,30890.0
2015-06-30,14.855,32734.0,32750.0,33500.0
2015-07-01,14.855,32734.0,32750.0,33222.0
2015-07-02,14.855,32734.0,32750.0,32594.0
2015-07-03,14.855,32734.0,32750.0,32560.0
2015-07-06,14.855,32734.0,32750.0,32880.0
2015-07-07,14.855,32734.0,32750.0,32354.0
2015-07-08,14.855,32734.0,32750.0,32228.0
2015-07-09,14.855,32734.0,32750.0,32160.0
2015-07-10,14.855,32734.0,32750.0,32155.0
2015-07-13,14.855,32734.0,32750.0,31650.0
2015-07-14,14.855,32734.0,32750.0,31600.0
2015-07-15,14.855,32734.0,32750.0,31380.0
2015-07-16,14.855,32734.0,32750.0,31375.0
2015-07-17,14.855,32734.0,32750.0,31070.0
2015-07-20,14.855,32734.0,32750.0,31315.0
2015-07-21,14.855,32734.0,32750.0,31061.0
2015-07-22,14.855,32734.0,32750.0,31057.0
2015-07-23,14.855,32734.0,32750.0,31053.0
2015-07-24,14.855,32734.0,32750.0,31049.0
2015-07-27,14.855,32734.0,32750.0,30545.0
2015-07-28,14.855,32734.0,32750.0,30791.0
2015-07-29,14.855,32734.0,32750.0,30750.0
2015-07-30,14.855,32734.0,32750.0,30746.0
2015-07-31,14.855,32734.0,32750.0,30742.0
2015-08-03,14.855,32734.0,32750.0,30738.0
2015-08-04,14.855,32734.0,32750.0,30734.0
2015-08-05,14.855,32734.0,32750.0,30755.0
2015-08-06,14.855,32734.0,32750.0,30476.0
2015-08-07,14.855,32734.0,32750.0,28722.0
2015-08-10,14.855,32734.0,32750.0,30018.0
2015-08-11,14.855,32734.0,32750.0,30014.0
2015-08-12,14.855,32734.0,32750.0,30460.5
2015-08-13,14.855,32734.0,32750.0,30107.0
2015-08-14,14.855,32734.0,32750.0,30103.5
2015-08-17,14.855,32734.0,32750.0,28050.0
2015-08-18,14.855,32734.0,32750.0,28200.0
2015-08-19,14.855,32734.0,32750.0,28445.0
2015-08-20,14.855,32734.0,32750.0,28442.0
2015-08-21,14.855,32734.0,32750.0,28435.0
2015-08-24,14.855,32734.0,32750.0,28434.0
2015-08-25,14.855,32734.0,32750.0,28434.0
2015-08-26,14.855,32734.0,32750.0,28484.0
2015-08-27,14.855,32734.0,32750.0,27688.0
2015-08-28,14.855,32734.0,32750.0,28139.0
2015-09-01,14.855,32734.0,32750.0,27688.0
2015-09-02,14.855,32734.0,32750.0,27688.5
2015-09-03,14.855,32734.0,32750.0,27191.0
2015-09-04,14.855,32734.0,32750.0,27691.0
2015-09-07,14.855,32734.0,32750.0,27190.25
2015-09-08,14.855,32734.0,32750.0,28191.0
2015-09-09,14.855,32734.0,32750.0,27691.0
2015-09-10,14.855,32734.0,32750.0,28192.0
2015-09-11,14.855,32734.0,32750.0,28192.5
2015-09-14,14.855,32734.0,32750.0,27692.0
2015-09-15,14.855,32734.0,32750.0,27692.0
2015-09-16,14.855,32734.0,32750.0,27692.5
2015-09-17,14.855,32734.0,32750.0,27693.5
2015-09-18,14.855,32734.0,32750.0,27692.5
2015-09-21,14.855,32734.0,32750.0,27690.5
2015-09-22,14.855,32734.0,32750.0,27693.0
2015-09-23,14.855,32734.0,32750.0,27693.0
2015-09-24,14.855,32734.0,32750.0,27694.0
2015-09-25,14.855,32734.0,32750.0,27695.0
2015-09-28,14.855,32734.0,32750.0,27690.5
2015-09-29,14.855,32734.0,32750.0,27691.0
2015-09-30,14.855,32734.0,32750.0,27690.0
2015-10-01,14.855,32734.0,32750.0,27436.0
2015-10-02,14.855,32734.0,32750.0,27437.0
2015-10-05,14.855,32734.0,32750.0,27686.5
2015-10-06,14.855,32734.0,32750.0,27686.0
2015-10-07,14.855,32734.0,32750.0,27685.0
2015-10-08,14.855,32734.0,32750.0,27686.0
2015-10-09,14.855,32734.0,32750.0,27436.0
2015-10-12,14.855,32734.0,32750.0,27432.0
2015-10-13,14.855,32734.0,32750.0,27432.0
2015-10-14,14.855,32734.0,32750.0,27432.0
2015-10-15,14.855,32734.0,32750.0,27183.0
2015-10-16,14.855,32734.0,32750.0,27684.0
2015-10-19,14.855,32734.0,32750.0,27679.0
2015-10-20,14.855,32734.0,32750.0,27678.0
2015-10-21,14.855,32734.0,32750.0,27678.0
2015-10-22,14.855,32734.0,32750.0,27179.0
2015-10-23,14.855,32734.0,32750.0,27180.0
2015-10-26,14.855,32734.0,32750.0,27426.0
2015-10-27,14.855,32734.0,32750.0,27426.0
2015-10-28,14.855,32734.0,32750.0,27924.75
2015-10-29,14.855,32734.0,32750.0,27671.0
2015-10-30,14.855,32734.0,32750.0,26921.75
2015-11-02,14.855,32734.0,32750.0,25917.0
2015-11-03,14.855,32734.0,32750.0,25666.0
2015-11-04,14.855,32734.0,32750.0,25666.0
2015-11-05,14.855,32734.0,32750.0,25366.0
2015-11-06,14.855,32734.0,32750.0,26167.0
2015-11-09,14.855,32734.0,32750.0,25662.5
2015-11-10,14.855,32734.0,32750.0,25661.5
2015-11-11,14.855,32734.0,32750.0,25661.0
2015-11-12,14.855,32734.0,32750.0,24310.0
2015-11-13,14.855,32734.0,32750.0,23962.5
2015-11-16,14.855,32734.0,32750.0,23857.0
2015-11-17,14.855,32734.0,32750.0,23655.0
2015-11-18,14.855,32734.0,32750.0,23655.0
2015-11-19,14.855,32734.0,32750.0,23156.0
2015-11-20,14.855,32734.0,32750.0,23157.0
2015-11-23,14.855,32734.0,32750.0,23153.0
2015-11-24,14.855,32734.0,32750.0,23153.0
2015-11-25,14.855,32734.0,32750.0,23152.0
2015-11-26,14.855,32734.0,32750.0,23154.0
2015-11-27,14.855,32734.0,32750.0,23905.0
2015-11-30,14.855,32734.0,32750.0,24651.25
2015-12-01,14.855,32734.0,32750.0,24275.0
2015-12-02,14.855,32734.0,32750.0,24150.0
2015-12-03,14.855,32734.0,32750.0,23651.0
2015-12-04,14.855,32734.0,32750.0,23651.0
2015-12-07,14.855,32734.0,32750.0,23646.75
2015-12-08,14.855,32734.0,32750.0,24146.0
2015-12-09,14.855,32734.0,32750.0,24146.0
2015-12-10,14.855,32734.0,32750.0,23150.0
2015-12-11,14.855,32734.0,32750.0,22650.0
2015-12-14,14.855,32734.0,32750.0,23148.0
2015-12-15,14.855,32734.0,32750.0,23150.0
2015-12-16,14.855,32734.0,32750.0,24250.0
2015-12-17,14.855,32734.0,32750.0,24252.0
2015-12-18,14.855,32734.0,32750.0,24150.0
2015-12-21,14.855,32734.0,32750.0,24600.0
2015-12-22,14.855,32734.0,32750.0,24150.0
2015-12-23,14.855,32734.0,32750.0,24154.0
2015-12-24,14.855,32734.0,32750.0,24705.0
2015-12-29,14.855,32734.0,32750.0,24550.0
2015-12-30,14.855,32734.0,32750.0,24450.0
2015-12-31,14.855,32734.0,32750.0,23950.0
2016-01-04,14.855,32734.0,32750.0,23660.0
2016-01-05,14.855,32734.0,32750.0,23660.0
2016-01-06,14.855,32734.0,32750.0,23660.0
2016-01-07,14.855,32734.0,32750.0,23660.0
2016-01-08,14.855,32734.0,32750.0,23660.0
2016-01-11,14.855,32734.0,32750.0,23655.0
2016-01-12,14.855,32734.0,32750.0,23655.0
2016-01-13,14.855,32734.0,32750.0,23654.0
2016-01-14,14.855,32734.0,32750.0,23655.0
2016-01-15,14.855,32734.0,32750.0,23655.0
2016-01-18,14.855,32734.0,32750.0,23652.0
2016-01-19,14.855,32734.0,32750.0,23652.0
2016-01-20,14.855,32734.0,32750.0,23652.0
2016-01-21,14.855,32734.0,32750.0,23004.0
2016-01-22,14.855,32734.0,32750.0,22604.0
2016-01-25,14.855,32734.0,32750.0,21900.0
2016-01-26,14.855,32734.0,32750.0,21900.0
2016-01-27,14.855,32734.0,32750.0,21900.0
2016-01-28,14.855,32734.0,32750.0,22052.0
2016-01-29,14.855,32734.0,32750.0,21802.0
2016-02-01,14.855,32734.0,32750.0,21648.0
2016-02-02,14.855,32734.0,32750.0,22249.0
2016-02-03,14.855,32734.0,32750.0,22550.0
2016-02-04,14.855,32734.0,32750.0,22402.0
2016-02-05,14.855,32734.0,32750.0,22835.0
2016-02-08,14.855,32734.0,32750.0,22481.5
2016-02-09,14.855,32734.0,32750.0,22484.0
2016-02-10,14.855,32734.0,32750.0,22384.5
2016-02-11,14.855,32734.0,32750.0,22092.5
2016-02-12,14.855,32734.0,32750.0,22090.5
2016-02-15,14.855,32734.0,32750.0,21887.0
2016-02-16,14.855,32734.0,32750.0,22339.0
2016-02-17,14.855,32734.0,32750.0,22439.0
2016-02-18,14.855,32734.0,32750.0,22542.0
2016-02-19,14.855,32734.0,32750.0,22591.0
2016-02-22,14.855,32734.0,32750.0,22086.0
2016-02-23,14.855,32734.0,32750.0,22088.0
2016-02-24,14.855,32734.0,32750.0,21838.0
2016-02-25,14.855,32734.0,32750.0,21991.0
2016-02-26,14.855,32734.0,32750.0,22191.0
2016-02-29,14.855,32734.0,32750.0,22584.5
2016-03-01,14.855,32734.0,32750.0,23085.0
2016-03-02,14.855,32734.0,32750.0,23335.0
2016-03-03,14.855,32734.0,32750.0,23338.5
2016-03-04,14.855,32734.0,32750.0,23340.5
2016-03-07,14.855,32734.0,32750.0,23336.0
2016-03-08,14.855,32734.0,32750.0,23336.0
2016-03-09,14.855,32734.0,32750.0,22786.0
2016-03-10,14.855,32734.0,32750.0,22789.0
2016-03-11,14.855,32734.0,32750.0,23090.5
2016-03-14,14.855,32734.0,32750.0,22736.0
2016-03-15,14.855,32734.0,32750.0,23037.0
2016-03-16,14.855,32734.0,32750.0,22888.0
2016-03-17,14.855,32734.0,32750.0,23042.0
2016-03-18,14.855,32734.0,32750.0,23018.0
2016-03-21,14.855,32734.0,32750.0,23039.5
2016-03-22,14.855,32734.0,32750.0,23015.0
2016-03-23,14.855,32734.0,32750.0,22900.0
2016-03-24,14.855,32734.0,32750.0,22876.0
2016-03-29,14.855,32734.0,32750.0,22846.0
2016-03-30,14.855,32734.0,32750.0,22847.0
2016-03-31,14.855,32734.0,32750.0,21952.0
2016-04-01,14.855,32734.0,32750.0,22603.0
2016-04-04,14.855,32734.0,32750.0,22349.0
2016-04-05,14.855,32734.0,32750.0,22851.0
2016-04-06,14.855,32734.0,32750.0,23102.0
2016-04-07,14.855,32734.0,32750.0,22855.0
2016-04-08,14.855,32734.0,32750.0,22856.0
2016-04-11,14.855,32734.0,32750.0,23103.0
2016-04-12,14.855,32734.0,32750.0,23188.0
2016-04-13,14.855,32734.0,32750.0,23190.0
2016-04-14,14.855,32734.0,32750.0,22696.0
2016-04-15,14.855,32734.0,32750.0,22698.0
2016-04-18,14.855,32734.0,32750.0,22700.0
2016-04-19,14.855,32734.0,32750.0,22701.0
2016-04-20,14.855,32734.0,32750.0,23202.0
2016-04-21,14.855,32734.0,32750.0,23204.0
2016-04-22,14.855,32734.0,32750.0,23203.5
2016-04-25,14.855,32734.0,32750.0,23200.0
2016-04-26,14.855,32734.0,32750.0,22950.0
2016-04-27,14.855,32734.0,32750.0,23200.0
2016-04-28,14.855,32734.0,32750.0,23454.5
2016-04-29,14.855,32734.0,32750.0,23704.5
2016-05-03,14.855,32734.0,32750.0,23197.0
2016-05-04,14.855,32734.0,32750.0,23698.0
2016-05-05,14.855,32734.0,32750.0,23701.0
2016-05-06,14.855,32734.0,32750.0,23702.5
2016-05-09,14.855,32734.0,32750.0,23197.5
2016-05-10,14.855,32734.0,32750.0,23197.5
2016-05-11,14.855,32734.0,32750.0,23197.5
2016-05-12,14.855,32734.0,32750.0,23700.5
2016-05-13,14.855,32734.0,32750.0,23452.0
2016-05-16,14.855,32734.0,32750.0,23447.0
2016-05-17,14.855,32734.0,32750.0,23196.0
2016-05-18,14.855,32734.0,32750.0,23195.0
2016-05-19,14.855,32734.0,32750.0,23194.5
2016-05-20,14.855,32734.0,32750.0,23819.5
2016-05-23,14.855,32734.0,32750.0,23190.0
2016-05-24,14.855,32734.0,32750.0,23189.0
2016-05-25,14.855,32734.0,32750.0,23438.0
