Date,Price,Unit
2018-01-01,34.133,lb (Pound)
2018-01-02,34.019,lb (Pound)
2018-01-03,34.019,lb (Pound)
2018-01-04,34.019,lb (Pound)
2018-01-05,34.019,lb (Pound)
2018-01-08,34.019,lb (Pound)
2018-01-09,34.019,lb (Pound)
2018-01-10,34.019,lb (Pound)
2018-01-11,34.019,lb (Pound)
2018-01-12,34.019,lb (Pound)
2018-01-15,35.380,lb (Pound)
2018-01-16,34.700,lb (Pound)
2018-01-17,34.700,lb (Pound)
2018-01-18,34.700,lb (Pound)
2018-01-19,36.287,lb (Pound)
2018-01-22,36.061,lb (Pound)
2018-01-23,36.061,lb (Pound)
2018-01-24,36.061,lb (Pound)
2018-01-25,36.061,lb (Pound)
2018-01-26,36.174,lb (Pound)
2018-01-29,36.174,lb (Pound)
2018-01-30,36.174,lb (Pound)
2018-01-31,36.174,lb (Pound)
2018-02-01,36.174,lb (Pound)
2018-02-02,36.401,lb (Pound)
2018-02-05,36.401,lb (Pound)
2018-02-06,36.514,lb (Pound)
2018-02-07,36.514,lb (Pound)
2018-02-08,36.741,lb (Pound)
2018-02-09,36.741,lb (Pound)
2018-02-12,36.741,lb (Pound)
2018-02-13,36.741,lb (Pound)
2018-02-14,36.741,lb (Pound)
2018-02-15,36.968,lb (Pound)
2018-02-16,36.968,lb (Pound)
2018-02-19,36.287,lb (Pound)
2018-02-20,35.834,lb (Pound)
2018-02-21,36.061,lb (Pound)
2018-02-22,36.968,lb (Pound)
2018-02-23,36.741,lb (Pound)
2018-02-26,36.741,lb (Pound)
2018-02-27,36.514,lb (Pound)
2018-02-28,36.628,lb (Pound)
2018-03-01,36.628,lb (Pound)
2018-03-02,35.834,lb (Pound)
2018-03-05,36.401,lb (Pound)
2018-03-06,37.535,lb (Pound)
2018-03-07,37.648,lb (Pound)
2018-03-08,38.102,lb (Pound)
2018-03-09,38.102,lb (Pound)
2018-03-12,38.102,lb (Pound)
2018-03-13,38.329,lb (Pound)
2018-03-14,38.555,lb (Pound)
2018-03-15,39.349,lb (Pound)
2018-03-16,39.916,lb (Pound)
2018-03-19,39.916,lb (Pound)
2018-03-20,40.823,lb (Pound)
2018-03-21,43.091,lb (Pound)
2018-03-22,42.864,lb (Pound)
2018-03-23,42.751,lb (Pound)
2018-03-26,42.524,lb (Pound)
2018-03-27,42.524,lb (Pound)
2018-03-28,42.184,lb (Pound)
2018-03-29,42.297,lb (Pound)
2018-03-30,42.524,lb (Pound)
2018-04-02,42.524,lb (Pound)
2018-04-03,42.071,lb (Pound)
2018-04-04,39.689,lb (Pound)
2018-04-05,41.050,lb (Pound)
2018-04-06,41.277,lb (Pound)
2018-04-09,41.277,lb (Pound)
2018-04-10,41.277,lb (Pound)
2018-04-11,41.277,lb (Pound)
2018-04-12,41.277,lb (Pound)
2018-04-13,41.617,lb (Pound)
2018-04-16,41.277,lb (Pound)
2018-04-17,41.277,lb (Pound)
2018-04-18,41.277,lb (Pound)
2018-04-19,41.277,lb (Pound)
2018-04-20,41.277,lb (Pound)
2018-04-23,41.277,lb (Pound)
2018-04-24,41.277,lb (Pound)
2018-04-25,39.916,lb (Pound)
2018-04-26,40.030,lb (Pound)
2018-04-27,40.030,lb (Pound)
2018-04-30,40.030,lb (Pound)
2018-05-01,40.030,lb (Pound)
2018-05-02,40.937,lb (Pound)
2018-05-03,40.823,lb (Pound)
2018-05-04,40.143,lb (Pound)
2018-05-07,40.256,lb (Pound)
2018-05-08,40.143,lb (Pound)
2018-05-09,40.143,lb (Pound)
2018-05-10,40.370,lb (Pound)
2018-05-11,40.710,lb (Pound)
2018-05-14,41.277,lb (Pound)
2018-05-15,41.050,lb (Pound)
2018-05-16,41.050,lb (Pound)
2018-05-17,41.164,lb (Pound)
2018-05-18,41.050,lb (Pound)
2018-05-21,41.050,lb (Pound)
2018-05-22,41.957,lb (Pound)
2018-05-23,41.277,lb (Pound)
2018-05-24,41.050,lb (Pound)
2018-05-25,41.050,lb (Pound)
2018-05-28,41.164,lb (Pound)
2018-05-29,41.050,lb (Pound)
2018-05-30,40.937,lb (Pound)
2018-05-31,40.143,lb (Pound)
2018-06-01,40.597,lb (Pound)
2018-06-04,39.689,lb (Pound)
2018-06-05,39.349,lb (Pound)
2018-06-06,38.329,lb (Pound)
2018-06-07,37.875,lb (Pound)
2018-06-08,37.648,lb (Pound)
2018-06-11,37.195,lb (Pound)
2018-06-12,36.628,lb (Pound)
2018-06-13,36.628,lb (Pound)
2018-06-14,36.741,lb (Pound)
2018-06-15,36.514,lb (Pound)
2018-06-18,36.287,lb (Pound)
2018-06-19,36.174,lb (Pound)
2018-06-20,36.628,lb (Pound)
2018-06-21,36.287,lb (Pound)
2018-06-22,35.834,lb (Pound)
2018-06-25,35.607,lb (Pound)
2018-06-26,35.040,lb (Pound)
2018-06-27,35.607,lb (Pound)
2018-06-28,35.380,lb (Pound)
2018-06-29,35.063,lb (Pound)
2018-07-02,33.793,lb (Pound)
2018-07-03,34.246,lb (Pound)
2018-07-04,32.432,lb (Pound)
2018-07-05,32.659,lb (Pound)
2018-07-06,32.659,lb (Pound)
2018-07-09,32.999,lb (Pound)
2018-07-10,31.525,lb (Pound)
2018-07-11,31.751,lb (Pound)
2018-07-12,31.751,lb (Pound)
2018-07-13,31.751,lb (Pound)
2018-07-16,30.617,lb (Pound)
2018-07-17,31.525,lb (Pound)
2018-07-18,31.525,lb (Pound)
2018-07-19,31.525,lb (Pound)
2018-07-20,31.525,lb (Pound)
2018-07-23,31.638,lb (Pound)
2018-07-24,31.525,lb (Pound)
2018-07-25,31.525,lb (Pound)
2018-07-26,31.525,lb (Pound)
2018-07-27,31.525,lb (Pound)
2018-07-30,31.525,lb (Pound)
2018-07-31,31.525,lb (Pound)
2018-08-01,30.277,lb (Pound)
2018-08-02,29.937,lb (Pound)
2018-08-03,28.803,lb (Pound)
2018-08-06,26.535,lb (Pound)
2018-08-07,24.721,lb (Pound)
2018-08-08,25.401,lb (Pound)
2018-08-09,27.669,lb (Pound)
2018-08-10,27.896,lb (Pound)
2018-08-13,28.917,lb (Pound)
2018-08-14,29.143,lb (Pound)
2018-08-15,28.917,lb (Pound)
2018-08-16,29.030,lb (Pound)
2018-08-17,29.030,lb (Pound)
2018-08-20,29.030,lb (Pound)
2018-08-21,29.030,lb (Pound)
2018-08-22,29.030,lb (Pound)
2018-08-23,29.143,lb (Pound)
