Date;Close Price;;;;;
9/9/24;24042;;;;;
9/6/24;24037;;;;;
9/5/24;24032;;;;;
9/4/24;24016;;;;;
9/3/24;24011;;;;;
9/2/24;24006;;;;;
8/30/24;24000,5;;;;;
8/29/24;24000,5;;;;;
8/28/24;23979;;;;;
8/27/24;23973,5;;;;;
8/23/24;23968;;;;;
8/22/24;23963;;;;;
8/21/24;24541;;;;;
8/20/24;24536;;;;;
8/19/24;24531;;;;;
8/16/24;24526;;;;;
8/15/24;25622;;;;;
8/14/24;26108;;;;;
8/13/24;26104;;;;;
8/12/24;26099;;;;;
8/9/24;26095;;;;;
8/8/24;26090;;;;;
8/7/24;26077;;;;;
8/6/24;26073;;;;;
8/5/24;26069;;;;;
8/2/24;26065;;;;;
8/1/24;26061;;;;;
7/31/24;26177;;;;;
7/30/24;26177;;;;;
7/29/24;26177;;;;;
7/26/24;26190;;;;;
7/25/24;26186;;;;;
7/24/24;26177;;;;;
7/23/24;26177;;;;;
7/22/24;26177;;;;;
7/19/24;26190;;;;;
7/18/24;26186;;;;;
7/17/24;26177;;;;;
7/16/24;26177;;;;;
7/15/24;26178;;;;;
7/12/24;26198,5;;;;;
7/11/24;26724;;;;;
7/10/24;26725;;;;;
7/9/24;26729;;;;;
7/8/24;26733;;;;;
7/5/24;26753;;;;;
7/4/24;26751,5;;;;;
7/3/24;26752;;;;;
7/2/24;26757;;;;;
7/1/24;26759;;;;;
6/28/24;26778,5;;;;;
6/27/24;26777;;;;;
6/26/24;26778;;;;;
6/25/24;26782;;;;;
6/24/24;26786;;;;;
6/21/24;26806;;;;;
6/20/24;26804;;;;;
6/19/24;26804;;;;;
6/18/24;26807;;;;;
6/17/24;26810;;;;;
6/14/24;26832;;;;;
6/13/24;26832;;;;;
6/12/24;26838;;;;;
6/11/24;26843;;;;;
6/10/24;26848,5;;;;;
6/7/24;26870;;;;;
6/6/24;26870;;;;;
6/5/24;26875;;;;;
6/4/24;26881;;;;;
6/3/24;26886;;;;;
5/31/24;26908;;;;;
5/30/24;26908;;;;;
5/29/24;26913;;;;;
5/28/24;26918;;;;;
5/24/24;26945;;;;;
5/23/24;26945;;;;;
5/22/24;26950;;;;;
5/21/24;27680;;;;;
5/20/24;27684;;;;;
5/17/24;27702;;;;;
5/16/24;27702;;;;;
5/15/24;27706;;;;;
5/14/24;27710;;;;;
5/13/24;27714,5;;;;;
5/10/24;27728;;;;;
5/9/24;27724;;;;;
5/8/24;27715,5;;;;;
5/7/24;27715,5;;;;;
5/3/24;27733;;;;;
5/2/24;27729;;;;;
5/1/24;27717;;;;;
4/30/24;27721;;;;;
4/29/24;27721;;;;;
4/26/24;27730;;;;;
4/25/24;27730;;;;;
4/24/24;27722;;;;;
4/23/24;27722;;;;;
4/22/24;27722;;;;;
4/19/24;27731;;;;;
4/18/24;27731;;;;;
4/17/24;27723;;;;;
4/16/24;27719;;;;;
4/15/24;27715;;;;;
4/12/24;27710;;;;;
4/11/24;28426,5;;;;;
4/10/24;28411;;;;;
4/9/24;28405,5;;;;;
4/8/24;28400;;;;;
4/5/24;28395;;;;;
4/4/24;28390;;;;;
4/3/24;28374;;;;;
4/2/24;28369;;;;;
3/28/24;28363,5;;;;;
3/27/24;28358;;;;;
3/26/24;28331,5;;;;;
3/25/24;28326;;;;;
3/22/24;28320,5;;;;;
3/21/24;28315;;;;;
3/20/24;28299;;;;;
3/19/24;28293,5;;;;;
3/18/24;28288;;;;;
3/15/24;28282,5;;;;;
3/14/24;28277;;;;;
3/13/24;28261;;;;;
3/12/24;28255,5;;;;;
3/11/24;28250;;;;;
3/8/24;28244,5;;;;;
3/7/24;28239;;;;;
3/6/24;28223;;;;;
3/5/24;28218;;;;;
3/4/24;28213;;;;;
3/1/24;28207,5;;;;;
2/29/24;28202;;;;;
2/28/24;28186;;;;;
2/27/24;28180,5;;;;;
2/26/24;28175;;;;;
2/23/24;28169,5;;;;;
2/22/24;28164;;;;;
2/21/24;28148;;;;;
2/20/24;28142,5;;;;;
2/19/24;28137;;;;;
2/16/24;28132,5;;;;;
2/15/24;28132,5;;;;;
2/14/24;28115,5;;;;;
2/13/24;28111;;;;;
2/12/24;28107;;;;;
2/9/24;28102,5;;;;;
2/8/24;28098;;;;;
2/7/24;28675;;;;;
2/6/24;28670,5;;;;;
2/5/24;28666;;;;;
2/2/24;28688;;;;;
2/1/24;28689;;;;;
1/31/24;28681,5;;;;;
1/30/24;28677;;;;;
1/29/24;28678;;;;;
1/26/24;28690;;;;;
1/25/24;28691;;;;;
1/24/24;28683;;;;;
1/23/24;28684;;;;;
1/22/24;28685;;;;;
1/19/24;28696,5;;;;;
1/18/24;28697,5;;;;;
1/17/24;28690;;;;;
1/16/24;28690,75;;;;;
1/15/24;28691,5;;;;;
1/12/24;28701,75;;;;;
1/11/24;28707;;;;;
1/10/24;28690,25;;;;;
1/9/24;28690;;;;;
1/8/24;28689,5;;;;;
1/5/24;28700;;;;;
1/4/24;28700;;;;;
1/3/24;28689;;;;;
1/2/24;28689;;;;;
12/29/23;28710,5;;;;;
12/28/23;28705;;;;;
12/27/23;28688;;;;;
12/22/23;28709;;;;;
12/21/23;28709;;;;;
12/20/23;28687;;;;;
12/19/23;28687;;;;;
12/18/23;28687,5;;;;;
12/15/23;28699;;;;;
12/14/23;28700;;;;;
12/13/23;29380;;;;;
12/12/23;30105;;;;;
12/11/23;30830;;;;;
12/8/23;31555;;;;;
12/7/23;32280;;;;;
12/6/23;32993;;;;;
12/5/23;32994;;;;;
12/4/23;32995;;;;;
12/1/23;33007;;;;;
11/30/23;33008;;;;;
11/29/23;32995;;;;;
11/28/23;32996;;;;;
11/27/23;32997;;;;;
11/24/23;33014;;;;;
11/23/23;33010;;;;;
11/22/23;33002;;;;;
11/21/23;33007;;;;;
11/20/23;33003;;;;;
11/17/23;33016;;;;;
11/16/23;33012;;;;;
11/15/23;33003;;;;;
11/14/23;33003;;;;;
11/13/23;33003;;;;;
11/10/23;33015;;;;;
11/9/23;33009,5;;;;;
11/8/23;32997,5;;;;;
11/7/23;32996,5;;;;;
11/6/23;32995,5;;;;;
11/3/23;33007;;;;;
11/2/23;33002;;;;;
11/1/23;32990;;;;;
10/31/23;32988,5;;;;;
10/30/23;32987;;;;;
10/27/23;32999;;;;;
10/26/23;32994;;;;;
10/25/23;32982;;;;;
10/24/23;32981;;;;;
10/23/23;32980;;;;;
10/20/23;32992;;;;;
10/19/23;32986,5;;;;;
10/18/23;32975;;;;;
10/17/23;32974;;;;;
10/16/23;32974;;;;;
10/13/23;32990,5;;;;;
10/12/23;32985;;;;;
10/11/23;32975;;;;;
10/10/23;32975;;;;;
10/9/23;32975;;;;;
10/6/23;32991;;;;;
10/5/23;32991;;;;;
10/4/23;32975;;;;;
10/3/23;32975;;;;;
10/2/23;32975;;;;;
9/29/23;32990,5;;;;;
9/28/23;32990,5;;;;;
9/27/23;32980;;;;;
9/26/23;32974,5;;;;;
9/25/23;32969;;;;;
9/22/23;32990;;;;;
9/21/23;32990;;;;;
9/20/23;32979;;;;;
9/19/23;32978;;;;;
9/18/23;32977;;;;;
9/15/23;32986;;;;;
9/14/23;32986;;;;;
9/13/23;32978;;;;;
9/12/23;32978,5;;;;;
9/11/23;32978,5;;;;;
9/8/23;32987;;;;;
9/7/23;32986,5;;;;;
9/6/23;32978;;;;;
9/5/23;32978;;;;;
9/4/23;32978;;;;;
9/1/23;32986,5;;;;;
8/31/23;32991;;;;;
8/30/23;32974;;;;;
8/29/23;32974;;;;;
8/25/23;32991;;;;;
8/24/23;32987;;;;;
8/23/23;32970,5;;;;;
8/22/23;32975;;;;;
8/21/23;32975;;;;;
8/18/23;32987,5;;;;;
8/17/23;32983;;;;;
8/16/23;32974,5;;;;;
8/15/23;32974,5;;;;;
8/14/23;32975;;;;;
8/11/23;32991;;;;;
8/10/23;32985,5;;;;;
8/9/23;32975;;;;;
8/8/23;32975;;;;;
8/7/23;32975,5;;;;;
8/4/23;32991,5;;;;;
8/3/23;32986,5;;;;;
8/2/23;32976;;;;;
8/1/23;32976;;;;;
7/31/23;32976;;;;;
7/28/23;32992;;;;;
7/27/23;32986,5;;;;;
7/26/23;32976;;;;;
7/25/23;32976;;;;;
7/24/23;32976,25;;;;;
7/21/23;32992,5;;;;;
7/20/23;32987;;;;;
7/19/23;32977;;;;;
7/18/23;32977;;;;;
7/17/23;32977;;;;;
7/14/23;32994;;;;;
7/13/23;32988,5;;;;;
7/12/23;32978;;;;;
7/11/23;32978,5;;;;;
7/10/23;32978;;;;;
7/7/23;32994;;;;;
7/6/23;32988,5;;;;;
7/5/23;32978,5;;;;;
7/4/23;32978,5;;;;;
7/3/23;32978,5;;;;;
6/30/23;33000;;;;;
6/29/23;30950;;;;;
6/28/23;29084;;;;;
6/27/23;29084;;;;;
6/26/23;29084;;;;;
6/23/23;29100;;;;;
6/22/23;29095;;;;;
6/21/23;29084;;;;;
6/20/23;29084;;;;;
6/19/23;29083;;;;;
6/16/23;29096;;;;;
6/15/23;29096;;;;;
6/14/23;29083;;;;;
6/13/23;29083;;;;;
6/12/23;29083;;;;;
6/9/23;29096;;;;;
6/8/23;29092;;;;;
6/7/23;29083;;;;;
6/6/23;29083;;;;;
6/5/23;29083;;;;;
6/2/23;29096;;;;;
6/1/23;29092;;;;;
5/31/23;29083;;;;;
5/30/23;29083;;;;;
5/26/23;29100;;;;;
5/25/23;29750;;;;;
5/24/23;29750;;;;;
5/23/23;34484;;;;;
5/22/23;34484;;;;;
5/19/23;34496,5;;;;;
5/18/23;34492;;;;;
5/17/23;34483;;;;;
5/16/23;34483;;;;;
5/15/23;34484;;;;;
5/12/23;34500;;;;;
5/11/23;34494;;;;;
5/10/23;34483;;;;;
5/9/23;34483;;;;;
5/5/23;34504,5;;;;;
5/4/23;34499;;;;;
5/3/23;34483;;;;;
5/2/23;34483;;;;;
4/28/23;34505;;;;;
4/27/23;34505;;;;;
4/26/23;34488;;;;;
4/25/23;34488;;;;;
4/24/23;34488;;;;;
4/21/23;34499;;;;;
4/20/23;34499;;;;;
4/19/23;34488;;;;;
4/18/23;34488;;;;;
4/17/23;34488;;;;;
4/14/23;34499;;;;;
4/13/23;34500;;;;;
4/12/23;34492;;;;;
4/11/23;34493;;;;;
4/6/23;34515;;;;;
4/5/23;34516;;;;;
4/4/23;34494;;;;;
4/3/23;34500;;;;;
3/31/23;34512;;;;;
3/30/23;34508;;;;;
3/29/23;34500;;;;;
3/28/23;34000;;;;;
3/27/23;33751;;;;;
3/24/23;33767,5;;;;;
3/23/23;33763;;;;;
3/22/23;33755;;;;;
3/21/23;33756;;;;;
3/20/23;33755,5;;;;;
3/17/23;33768;;;;;
3/16/23;33764;;;;;
3/15/23;33755;;;;;
3/14/23;33755;;;;;
3/13/23;33755;;;;;
3/10/23;33767;;;;;
3/9/23;33761,5;;;;;
3/8/23;33750;;;;;
3/7/23;33749;;;;;
3/6/23;33748;;;;;
3/3/23;33760;;;;;
3/2/23;33754,5;;;;;
3/1/23;33743;;;;;
2/28/23;33746;;;;;
2/27/23;33758;;;;;
2/24/23;33761;;;;;
2/23/23;33761;;;;;
2/22/23;33750;;;;;
2/21/23;35256;;;;;
2/20/23;35263;;;;;
2/17/23;35266;;;;;
2/16/23;35271;;;;;
2/15/23;35255;;;;;
2/14/23;35250;;;;;
2/13/23;38493;;;;;
2/10/23;38499;;;;;
2/9/23;38499;;;;;
2/8/23;38483;;;;;
2/7/23;38478;;;;;
2/6/23;38495;;;;;
2/3/23;38500;;;;;
2/2/23;41266,25;;;;;
2/1/23;41250;;;;;
1/31/23;48580;;;;;
1/30/23;48575;;;;;
1/27/23;48574;;;;;
1/26/23;48574;;;;;
1/25/23;48563;;;;;
1/24/23;48563;;;;;
1/23/23;48558;;;;;
1/20/23;48574;;;;;
1/19/23;48574;;;;;
1/18/23;48562;;;;;
1/17/23;48561;;;;;
1/16/23;48556;;;;;
1/13/23;48568;;;;;
1/12/23;48572,5;;;;;
1/11/23;48555;;;;;
1/10/23;48549,5;;;;;
1/9/23;48544;;;;;
1/6/23;48560;;;;;
1/5/23;49558;;;;;
1/4/23;50001;;;;;
1/3/23;50000;;;;;
12/30/22;51514;;;;;
12/29/22;51513;;;;;
12/28/22;51495;;;;;
12/23/22;51511;;;;;
12/22/22;51510;;;;;
12/21/22;51487;;;;;
12/20/22;51486;;;;;
12/19/22;51481;;;;;
12/16/22;51494;;;;;
12/15/22;51494;;;;;
12/14/22;51486;;;;;
12/13/22;51487;;;;;
12/12/22;51482;;;;;
12/9/22;51500;;;;;
12/8/22;51501;;;;;
12/7/22;51493;;;;;
12/6/22;51493;;;;;
12/5/22;51489;;;;;
12/2/22;51506;;;;;
12/1/22;51507;;;;;
11/30/22;51498;;;;;
11/29/22;51494;;;;;
11/28/22;51489;;;;;
11/25/22;51507;;;;;
11/24/22;51502;;;;;
11/23/22;51494;;;;;
11/22/22;51499;;;;;
11/21/22;51495;;;;;
11/18/22;51513;;;;;
11/17/22;51509;;;;;
11/16/22;51501;;;;;
11/15/22;51502;;;;;
11/14/22;51503;;;;;
11/11/22;51519;;;;;
11/10/22;51514;;;;;
11/9/22;51519;;;;;
11/8/22;51503;;;;;
11/7/22;51503;;;;;
11/4/22;51518;;;;;
11/3/22;51513;;;;;
11/2/22;51503;;;;;
11/1/22;51503;;;;;
10/31/22;51503;;;;;
10/28/22;51519;;;;;
10/27/22;51514;;;;;
10/26/22;51503;;;;;
10/25/22;51503;;;;;
10/24/22;51503;;;;;
10/21/22;51519;;;;;
10/20/22;51514;;;;;
10/19/22;51503;;;;;
10/18/22;51503;;;;;
10/17/22;51503;;;;;
10/14/22;51520;;;;;
10/13/22;51515;;;;;
10/12/22;51505;;;;;
10/11/22;51505;;;;;
10/10/22;51505;;;;;
10/7/22;51521;;;;;
10/6/22;51521;;;;;
10/5/22;51505;;;;;
10/4/22;51505;;;;;
10/3/22;51505;;;;;
9/30/22;51521;;;;;
9/29/22;51521;;;;;
9/28/22;51510;;;;;
9/27/22;51505;;;;;
9/26/22;51500;;;;;
9/23/22;51521;;;;;
9/22/22;51521;;;;;
9/21/22;51510;;;;;
9/20/22;51510;;;;;
9/19/22;51510;;;;;
9/16/22;51522;;;;;
9/15/22;51523;;;;;
9/14/22;51515;;;;;
9/13/22;51515;;;;;
9/12/22;51514;;;;;
9/9/22;51522;;;;;
9/8/22;51521;;;;;
9/7/22;51512;;;;;
9/6/22;51511;;;;;
9/5/22;51511;;;;;
9/2/22;51520;;;;;
9/1/22;51524;;;;;
8/31/22;51510;;;;;
8/30/22;51505;;;;;
8/26/22;51522;;;;;
8/25/22;51518;;;;;
8/24/22;51500;;;;;
8/23/22;49004;;;;;
8/22/22;49004;;;;;
8/19/22;49016;;;;;
8/18/22;49011;;;;;
8/17/22;49001;;;;;
8/16/22;46500;;;;;
8/15/22;46500;;;;;
8/12/22;47000;;;;;
8/11/22;46995;;;;;
8/10/22;47000;;;;;
8/9/22;48990;;;;;
8/8/22;48990;;;;;
8/5/22;49006;;;;;
8/4/22;49000;;;;;
8/3/22;50003;;;;;
8/2/22;50003;;;;;
8/1/22;50003;;;;;
7/29/22;50018;;;;;
7/28/22;50012;;;;;
7/27/22;50001;;;;;
7/26/22;50001;;;;;
7/25/22;50001;;;;;
7/22/22;50017;;;;;
7/21/22;50011;;;;;
7/20/22;50000;;;;;
7/19/22;50000;;;;;
7/18/22;50000;;;;;
7/15/22;55000;;;;;
7/14/22;59996;;;;;
7/13/22;59985;;;;;
7/12/22;59984;;;;;
7/11/22;59984;;;;;
7/8/22;60000;;;;;
7/7/22;60000;;;;;
7/6/22;60000;;;;;
7/5/22;64984;;;;;
7/4/22;64984;;;;;
7/1/22;65000;;;;;
6/30/22;70017;;;;;
6/29/22;70000;;;;;
6/28/22;70000;;;;;
6/27/22;71000;;;;;
6/24/22;71955;;;;;
6/23/22;71950;;;;;
6/22/22;71985;;;;;
6/21/22;71986;;;;;
6/20/22;71986;;;;;
6/17/22;72000;;;;;
6/16/22;72013;;;;;
6/15/22;72000;;;;;
6/14/22;72000;;;;;
6/13/22;72000;;;;;
6/10/22;72500;;;;;
6/9/22;72499;;;;;
6/8/22;72498;;;;;
6/7/22;72500;;;;;
6/6/22;73500;;;;;
6/1/22;73627;;;;;
5/31/22;73630;;;;;
5/30/22;73628;;;;;
5/27/22;73644;;;;;
5/26/22;74644;;;;;
5/25/22;74643;;;;;
5/24/22;74646;;;;;
5/23/22;74649;;;;;
5/20/22;74665;;;;;
5/19/22;74661;;;;;
5/18/22;74662;;;;;
5/17/22;74665;;;;;
5/16/22;74668;;;;;
5/13/22;81688;;;;;
5/12/22;81687;;;;;
5/11/22;81688;;;;;
5/10/22;81692;;;;;
5/9/22;81696;;;;;
5/6/22;81717;;;;;
5/5/22;81715;;;;;
5/4/22;81716;;;;;
5/3/22;81720;;;;;
4/29/22;81746;;;;;
4/28/22;81750;;;;;
4/27/22;81749;;;;;
4/26/22;81752;;;;;
4/25/22;81755;;;;;
4/22/22;81770;;;;;
4/21/22;81774;;;;;
4/20/22;81775;;;;;
4/19/22;81779;;;;;
4/14/22;81800;;;;;
4/13/22;81803;;;;;
4/12/22;81801;;;;;
4/11/22;81804;;;;;
4/8/22;81817;;;;;
4/7/22;81820;;;;;
4/6/22;81820;;;;;
4/5/22;81823;;;;;
4/4/22;81822;;;;;
4/1/22;81838;;;;;
3/31/22;81841;;;;;
3/30/22;81837;;;;;
3/29/22;81840;;;;;
3/28/22;81843;;;;;
3/25/22;81859;;;;;
3/24/22;81858;;;;;
3/23/22;81859;;;;;
3/22/22;81862;;;;;
3/21/22;81865;;;;;
3/18/22;81881;;;;;
3/17/22;81880;;;;;
3/16/22;81881;;;;;
3/15/22;81884;;;;;
3/14/22;81886;;;;;
3/11/22;81900;;;;;
3/10/22;81900;;;;;
3/9/22;81750;;;;;
3/8/22;81499;;;;;
3/7/22;78999;;;;;
3/4/22;75503;;;;;
3/3/22;75500;;;;;
3/2/22;73690;;;;;
3/1/22;73704;;;;;
2/28/22;73718;;;;;
2/25/22;73721;;;;;
2/24/22;73722;;;;;
2/23/22;73005;;;;;
2/22/22;73002;;;;;
2/21/22;72499;;;;;
2/18/22;72502;;;;;
2/17/22;70725;;;;;
2/16/22;70715;;;;;
2/15/22;70711;;;;;
2/14/22;70717;;;;;
2/11/22;70721;;;;;
2/10/22;70721;;;;;
2/9/22;70714;;;;;
2/8/22;70710;;;;;
2/7/22;70716;;;;;
2/4/22;70720;;;;;
2/3/22;70719;;;;;
2/2/22;70709;;;;;
2/1/22;70705;;;;;
1/31/22;70714;;;;;
1/28/22;70714;;;;;
1/27/22;70714;;;;;
1/26/22;70706;;;;;
1/25/22;70704;;;;;
1/24/22;71700;;;;;
1/21/22;71644;;;;;
1/20/22;71649;;;;;
1/19/22;70151;;;;;
1/18/22;70150;;;;;
1/17/22;70149;;;;;
1/14/22;70167;;;;;
1/13/22;70171;;;;;
1/12/22;70165;;;;;
1/11/22;70167;;;;;
1/10/22;70164;;;;;
1/7/22;70178;;;;;
1/6/22;70180;;;;;
1/5/22;70176;;;;;
1/4/22;70178;;;;;
12/31/21;70193;;;;;
12/30/21;70194;;;;;
12/29/21;70187;;;;;
12/24/21;70206;;;;;
12/23/21;70207;;;;;
12/22/21;70197;;;;;
12/21/21;70198;;;;;
12/20/21;70195;;;;;
12/17/21;70209;;;;;
12/16/21;69525;;;;;
12/15/21;69519;;;;;
12/14/21;69519;;;;;
12/13/21;69516;;;;;
12/10/21;69527;;;;;
12/9/21;69528;;;;;
12/8/21;69525;;;;;
12/7/21;69500;;;;;
12/6/21;69000;;;;;
12/3/21;66746;;;;;
12/2/21;66750;;;;;
12/1/21;65850;;;;;
11/30/21;65500;;;;;
11/29/21;62840;;;;;
11/26/21;62852;;;;;
11/25/21;62848;;;;;
11/24/21;62844;;;;;
11/23/21;62850;;;;;
11/22/21;61240;;;;;
11/19/21;61258;;;;;
11/18/21;61255;;;;;
11/17/21;61250;;;;;
11/16/21;61199;;;;;
11/15/21;59200;;;;;
11/12/21;59216;;;;;
11/11/21;59211;;;;;
11/10/21;59199;;;;;
11/9/21;59204;;;;;
11/8/21;59199;;;;;
11/5/21;59215;;;;;
11/4/21;58210;;;;;
11/3/21;58000;;;;;
11/2/21;56242;;;;;
11/1/21;56243;;;;;
10/29/21;56259;;;;;
10/28/21;56254;;;;;
10/27/21;56243;;;;;
10/26/21;56201;;;;;
10/25/21;56201;;;;;
10/22/21;56218;;;;;
10/21/21;56111;;;;;
10/20/21;56100;;;;;
10/19/21;56100;;;;;
10/18/21;56100;;;;;
10/15/21;56071;;;;;
10/14/21;55869;;;;;
10/13/21;52946;;;;;
10/12/21;52948;;;;;
10/11/21;52950;;;;;
10/8/21;52966;;;;;
10/7/21;52966;;;;;
10/6/21;52960;;;;;
10/5/21;52961;;;;;
10/4/21;52963;;;;;
10/1/21;52978;;;;;
9/30/21;52980;;;;;
9/29/21;52976;;;;;
9/28/21;52974;;;;;
9/27/21;52972;;;;;
9/24/21;52990;;;;;
9/23/21;52991;;;;;
9/22/21;52987;;;;;
9/21/21;52988;;;;;
9/20/21;52990;;;;;
9/17/21;53000;;;;;
9/16/21;51120;;;;;
9/15/21;51117;;;;;
9/14/21;51120;;;;;
9/13/21;51123;;;;;
9/10/21;51137;;;;;
9/9/21;51140;;;;;
9/8/21;50479;;;;;
9/7/21;50482;;;;;
9/6/21;50485;;;;;
9/3/21;50499;;;;;
9/2/21;50504;;;;;
9/1/21;50500;;;;;
8/31/21;50092,5;;;;;
8/27/21;50111,5;;;;;
8/26/21;50109;;;;;
8/25/21;50100;;;;;
8/24/21;51178;;;;;
8/23/21;51181;;;;;
8/20/21;51200;;;;;
8/19/21;51198;;;;;
8/18/21;51197;;;;;
8/17/21;52000;;;;;
8/16/21;52328,5;;;;;
8/13/21;52350,5;;;;;
8/12/21;52350,5;;;;;
8/11/21;52350,5;;;;;
8/10/21;52361,5;;;;;
8/9/21;52367;;;;;
8/6/21;52389;;;;;
8/5/21;52389;;;;;
8/4/21;52394;;;;;
8/3/21;52399;;;;;
8/2/21;52404;;;;;
7/30/21;52426;;;;;
7/29/21;52426;;;;;
7/28/21;52431;;;;;
7/27/21;52436;;;;;
7/26/21;52441;;;;;
7/23/21;52463;;;;;
7/22/21;52463;;;;;
7/21/21;52468;;;;;
7/20/21;52473;;;;;
7/19/21;52477,5;;;;;
7/16/21;52495,5;;;;;
7/15/21;52495,5;;;;;
7/14/21;52500;;;;;
7/13/21;50450;;;;;
7/12/21;50454;;;;;
7/9/21;50471;;;;;
7/8/21;50471;;;;;
7/7/21;50475;;;;;
7/6/21;50479;;;;;
7/5/21;50483;;;;;
7/2/21;50500;;;;;
7/1/21;50500;;;;;
6/30/21;49600;;;;;
6/29/21;48501;;;;;
6/28/21;45479;;;;;
6/25/21;45495;;;;;
6/24/21;45495;;;;;
6/23/21;45496;;;;;
6/22/21;45499;;;;;
6/21/21;44487;;;;;
6/18/21;44503;;;;;
6/17/21;44502;;;;;
6/16/21;42498;;;;;
6/15/21;42501;;;;;
6/14/21;42500;;;;;
6/11/21;42500;;;;;
6/10/21;42500;;;;;
6/9/21;42500;;;;;
6/8/21;42500;;;;;
6/7/21;42500;;;;;
6/4/21;42500;;;;;
6/3/21;42500;;;;;
6/2/21;43615;;;;;
6/1/21;43615;;;;;
5/28/21;43615;;;;;
5/27/21;43615;;;;;
5/26/21;43615;;;;;
5/25/21;43615;;;;;
5/24/21;43615;;;;;
5/21/21;43615;;;;;
5/20/21;43615;;;;;
5/19/21;43650;;;;;
5/18/21;43650;;;;;
5/17/21;44095;;;;;
5/14/21;44100;;;;;
5/13/21;44642;;;;;
5/12/21;44645;;;;;
5/11/21;44649;;;;;
5/10/21;45182;;;;;
5/7/21;45185,5;;;;;
5/6/21;45189;;;;;
5/5/21;45193;;;;;
5/4/21;45196,5;;;;;
4/30/21;45200;;;;;
4/29/21;47139;;;;;
4/28/21;47142;;;;;
4/27/21;46496;;;;;
4/26/21;46500;;;;;
4/23/21;49803;;;;;
4/22/21;49807;;;;;
4/21/21;49811;;;;;
4/20/21;49815;;;;;
4/19/21;49819;;;;;
4/16/21;49822;;;;;
4/15/21;49826;;;;;
4/14/21;49830;;;;;
4/13/21;49833;;;;;
4/12/21;49836;;;;;
4/9/21;49840;;;;;
4/8/21;49844;;;;;
4/7/21;49847;;;;;
4/6/21;50100;;;;;
4/1/21;50104;;;;;
3/31/21;50107,5;;;;;
3/30/21;50611;;;;;
3/29/21;51114;;;;;
3/26/21;51868;;;;;
3/25/21;52372;;;;;
3/24/21;52376;;;;;
3/23/21;52740;;;;;
3/22/21;52744;;;;;
3/19/21;52748;;;;;
3/18/21;52751,5;;;;;
3/17/21;52755;;;;;
3/16/21;52759;;;;;
3/15/21;52763;;;;;
3/12/21;52767;;;;;
3/11/21;52770,5;;;;;
3/10/21;52774;;;;;
3/9/21;52777;;;;;
3/8/21;52780;;;;;
3/5/21;52784;;;;;
3/4/21;52788;;;;;
3/3/21;52792;;;;;
3/2/21;52796;;;;;
3/1/21;52800;;;;;
2/26/21;51993;;;;;
2/25/21;51996,5;;;;;
2/24/21;52000;;;;;
2/23/21;51965;;;;;
2/22/21;50983;;;;;
2/19/21;51000;;;;;
2/18/21;49000;;;;;
2/17/21;48000;;;;;
2/16/21;47000;;;;;
2/15/21;47000;;;;;
2/12/21;47000;;;;;
2/11/21;45700;;;;;
2/10/21;45700;;;;;
2/9/21;45700;;;;;
2/8/21;45700;;;;;
2/5/21;45700;;;;;
2/4/21;45200;;;;;
2/3/21;44476;;;;;
2/2/21;42976;;;;;
2/1/21;41239,5;;;;;
1/29/21;41243;;;;;
1/28/21;41246,5;;;;;
1/27/21;41250;;;;;
1/26/21;40350;;;;;
1/25/21;40000;;;;;
1/22/21;39600;;;;;
1/21/21;38500;;;;;
1/20/21;37500;;;;;
1/19/21;37500;;;;;
1/18/21;37491;;;;;
1/15/21;37500;;;;;
1/14/21;37995;;;;;
1/13/21;38000;;;;;
1/12/21;37000;;;;;
1/11/21;37000;;;;;
1/8/21;36500;;;;;
1/7/21;36500;;;;;
1/6/21;35500;;;;;
1/5/21;34000;;;;;
1/4/21;33000;;;;;
12/31/20;31998;;;;;
12/30/20;31998;;;;;
12/29/20;31991,5;;;;;
12/24/20;32000;;;;;
12/23/20;32000;;;;;
12/22/20;32000;;;;;
12/21/20;32000;;;;;
12/18/20;32000;;;;;
12/17/20;32000;;;;;
12/16/20;31780;;;;;
12/15/20;31775;;;;;
12/14/20;31686,5;;;;;
12/11/20;31700;;;;;
12/10/20;31579;;;;;
12/9/20;31573;;;;;
12/8/20;31575;;;;;
12/7/20;31961;;;;;
12/4/20;31978,5;;;;;
12/3/20;31980,5;;;;;
12/2/20;31975;;;;;
12/1/20;31977;;;;;
11/30/20;31989,5;;;;;
11/27/20;31986;;;;;
11/26/20;31982,5;;;;;
11/25/20;31977;;;;;
11/24/20;31982,5;;;;;
11/23/20;31980,5;;;;;
11/20/20;31998,5;;;;;
11/19/20;32000;;;;;
11/18/20;31997,5;;;;;
11/17/20;31999,5;;;;;
11/16/20;32441,5;;;;;
11/13/20;32460,25;;;;;
11/12/20;32457,5;;;;;
11/11/20;32455;;;;;
11/10/20;32458;;;;;
11/9/20;32463,25;;;;;
11/6/20;32479,5;;;;;
11/5/20;32477;;;;;
11/4/20;32474,25;;;;;
11/3/20;32477;;;;;
11/2/20;32479,75;;;;;
10/30/20;32498,5;;;;;
10/29/20;32966;;;;;
10/28/20;32963,5;;;;;
10/27/20;32966;;;;;
10/26/20;32968,5;;;;;
10/23/20;32987,25;;;;;
10/22/20;32984,5;;;;;
10/21/20;32981,75;;;;;
10/20/20;32984,25;;;;;
