11-May-2017;54 250,00;0,00;0,00%;0,00;0,00;0,00;0;54 000,00;54 500,00
12-May-2017;54 250,00;0,00;0,00%;0,00;0,00;0,00;0;54 000,00;54 500,00
15-May-2017;54 250,00;0,00;0,00%;0,00;0,00;0,00;0;54 000,00;54 500,00
16-May-2017;55 250,00;+1 000,00;+1,84%;0,00;0,00;0,00;0;55 000,00;55 500,00
17-May-2017;55 250,00;0,00;0,00%;0,00;0,00;0,00;0;55 000,00;55 500,00
18-May-2017;54 500,00;--750,00;--1,36%;0,00;0,00;0,00;0;54 250,00;54 750,00
19-May-2017;54 250,00;--250,00;--0,46%;0,00;0,00;0,00;0;54 000,00;54 500,00
22-May-2017;54 500,00;+250,00;+0,46%;54 500,00;54 500,00;54 500,00;5;54 250,00;54 750,00
23-May-2017;54 500,00;0,00;0,00%;0,00;0,00;0,00;0;54 250,00;54 750,00
24-May-2017;54 500,00;0,00;0,00%;0,00;0,00;0,00;0;54 250,00;54 750,00
25-May-2017;55 250,00;+750,00;+1,38%;0,00;0,00;0,00;0;55 000,00;55 500,00
26-May-2017;55 750,00;+500,00;+0,90%;0,00;0,00;0,00;0;55 500,00;56 000,00
30-May-2017;56 000,00;+250,00;+0,45%;0,00;0,00;0,00;0;55 750,00;56 250,00
31-May-2017;56 250,00;+250,00;+0,45%;0,00;0,00;0,00;0;56 000,00;56 500,00
01-Jun-2017;55 750,00;--500,00;--0,89%;55 750,00;55 750,00;55 750,00;5;55 500,00;56 000,00
02-Jun-2017;56 250,00;+500,00;+0,90%;0,00;0,00;0,00;0;56 000,00;56 500,00
05-Jun-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
06-Jun-2017;56 000,00;--250,00;--0,44%;0,00;0,00;0,00;0;55 750,00;56 250,00
07-Jun-2017;56 125,00;+125,00;+0,22%;0,00;0,00;0,00;0;56 000,00;56 250,00
08-Jun-2017;56 250,00;+125,00;+0,22%;0,00;0,00;0,00;0;56 000,00;56 500,00
09-Jun-2017;55 900,00;--350,00;--0,62%;55 800,00;55 800,00;55 800,00;5;55 550,00;56 050,00
12-Jun-2017;56 250,00;+350,00;+0,63%;0,00;0,00;0,00;0;56 000,00;56 500,00
13-Jun-2017;56 500,00;+250,00;+0,44%;56 500,00;56 500,00;56 500,00;1;56 500,00;57 000,00
14-Jun-2017;56 500,00;0,00;0,00%;0,00;0,00;0,00;0;56 250,00;56 750,00
15-Jun-2017;56 500,00;0,00;0,00%;0,00;0,00;0,00;0;56 250,00;56 750,00
16-Jun-2017;57 750,00;+1 250,00;+2,21%;57 000,00;57 000,00;58 000,00;14;57 500,00;58 000,00
19-Jun-2017;57 500,00;--250,00;--0,43%;0,00;0,00;0,00;0;57 500,00;58 000,00
20-Jun-2017;58 250,00;+750,00;+1,30%;58 000,00;57 990,00;58 000,00;20;58 000,00;58 500,00
21-Jun-2017;58 250,00;0,00;0,00%;58 000,00;57 990,00;58 000,00;22;58 000,00;58 500,00
22-Jun-2017;58 125,00;--125,00;--0,21%;0,00;0,00;0,00;0;58 000,00;58 250,00
23-Jun-2017;58 250,00;+125,00;+0,22%;59 000,00;59 000,00;59 000,00;10;58 000,00;58 500,00
26-Jun-2017;58 750,00;+500,00;+0,86%;0,00;0,00;0,00;0;58 500,00;59 000,00
27-Jun-2017;58 750,00;0,00;0,00%;59 000,00;58 990,00;59 000,00;14;58 500,00;59 000,00
28-Jun-2017;59 250,00;+500,00;+0,85%;59 000,00;58 990,00;59 000,00;8;59 000,00;59 500,00
29-Jun-2017;59 750,00;+500,00;+0,84%;59 500,00;59 490,00;59 500,00;4;59 500,00;60 000,00
30-Jun-2017;59 750,00;0,00;0,00%;0,00;0,00;0,00;0;59 500,00;60 000,00
03-Jul-2017;59 250,00;--500,00;--0,84%;0,00;0,00;0,00;0;59 000,00;59 500,00
04-Jul-2017;58 500,00;--750,00;--1,27%;0,00;0,00;0,00;0;58 250,00;58 750,00
05-Jul-2017;58 500,00;0,00;0,00%;0,00;0,00;0,00;0;58 250,00;58 750,00
06-Jul-2017;58 250,00;--250,00;--0,43%;0,00;0,00;0,00;0;58 000,00;58 500,00
07-Jul-2017;58 250,00;0,00;0,00%;0,00;0,00;0,00;0;58 000,00;58 500,00
10-Jul-2017;58 250,00;0,00;0,00%;0,00;0,00;0,00;0;58 000,00;58 500,00
11-Jul-2017;58 250,00;0,00;0,00%;0,00;0,00;0,00;0;58 000,00;58 500,00
12-Jul-2017;57 750,00;--500,00;--0,86%;57 490,00;57 490,00;57 500,00;16;57 500,00;58 000,00
13-Jul-2017;57 750,00;0,00;0,00%;0,00;0,00;0,00;0;57 500,00;58 000,00
14-Jul-2017;57 750,00;0,00;0,00%;0,00;0,00;0,00;0;57 500,00;58 000,00
17-Jul-2017;57 750,00;0,00;0,00%;57 500,00;57 490,00;57 500,00;16;57 500,00;58 000,00
18-Jul-2017;57 500,00;--250,00;--0,43%;0,00;0,00;0,00;0;57 000,00;57 500,00
19-Jul-2017;57 400,00;--100,00;--0,17%;57 000,00;57 000,00;57 000,00;5;57 000,00;57 400,00
20-Jul-2017;57 500,00;+100,00;+0,17%;57 000,00;57 000,00;57 000,00;4;57 000,00;57 500,00
21-Jul-2017;57 250,00;--250,00;--0,43%;0,00;0,00;0,00;0;57 000,00;57 500,00
24-Jul-2017;57 000,00;--250,00;--0,44%;0,00;0,00;0,00;0;56 500,00;57 000,00
25-Jul-2017;56 250,00;--750,00;--1,32%;55 990,00;55 990,00;56 000,00;10;56 000,00;56 500,00
26-Jul-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
27-Jul-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
28-Jul-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
31-Jul-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
01-Aug-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
02-Aug-2017;55 250,00;--1 000,00;--1,78%;0,00;0,00;0,00;0;55 000,00;55 500,00
03-Aug-2017;56 500,00;+1 250,00;+2,26%;0,00;0,00;0,00;0;56 000,00;56 500,00
04-Aug-2017;57 000,00;+500,00;+0,88%;56 500,00;56 490,00;58 000,00;6;56 750,00;57 250,00
07-Aug-2017;56 500,00;--500,00;--0,88%;56 500,00;56 490,00;56 500,00;2;56 250,00;56 750,00
08-Aug-2017;56 250,00;--250,00;--0,44%;57 000,00;57 000,00;57 000,00;31;56 000,00;56 500,00
09-Aug-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
10-Aug-2017;56 250,00;0,00;0,00%;0,00;0,00;0,00;0;56 000,00;56 500,00
11-Aug-2017;56 750,00;+500,00;+0,89%;0,00;0,00;0,00;0;56 500,00;57 000,00
14-Aug-2017;56 750,00;0,00;0,00%;0,00;0,00;0,00;0;56 500,00;57 000,00
15-Aug-2017;56 750,00;0,00;0,00%;0,00;0,00;0,00;0;56 500,00;57 000,00
16-Aug-2017;56 750,00;0,00;0,00%;0,00;0,00;0,00;0;56 500,00;57 000,00
17-Aug-2017;56 750,00;0,00;0,00%;0,00;0,00;0,00;0;56 500,00;57 000,00
18-Aug-2017;60 250,00;+3 500,00;+6,17%;0,00;0,00;0,00;0;60 000,00;60 500,00
21-Aug-2017;59 750,00;--500,00;--0,83%;0,00;0,00;0,00;0;59 500,00;60 000,00
22-Aug-2017;60 000,00;+250,00;+0,42%;0,00;0,00;0,00;0;60 000,00;60 500,00
23-Aug-2017;60 000,00;0,00;0,00%;0,00;0,00;0,00;0;59 500,00;60 000,00
24-Aug-2017;60 000,00;0,00;0,00%;0,00;0,00;0,00;0;59 500,00;60 000,00
