Date;Price;;;;;
27-Jun-2018;4,439;;;;;
26-Jun-2018;4,446;;;;;
25-Jun-2018;4,455;;;;;
22-Jun-2018;4,490;;;;;
21-Jun-2018;4,499;;;;;
20-Jun-2018;4,515;;;;;
19-Jun-2018;4,519;;;;;
18-Jun-2018;4,553;;;;;
15-Jun-2018;4,634;;;;;
14-Jun-2018;4,602;;;;;
13-Jun-2018;4,610;;;;;
12-Jun-2018;4,606;;;;;
11-Jun-2018;4,586;;;;;
08-Jun-2018;4,569;;;;;
07-Jun-2018;4,585;;;;;
06-Jun-2018;4,587;;;;;
05-Jun-2018;4,561;;;;;
04-Jun-2018;4,550;;;;;
01-Jun-2018;4,555;;;;;
31-May-2018;4,558;;;;;
30-May-2018;4,544;;;;;
29-May-2018;4,555;;;;;
28-May-2018;4,564;;;;;
25-May-2018;4,580;;;;;
24-May-2018;4,554;;;;;
23-May-2018;4,582;;;;;
22-May-2018;4,600;;;;;
21-May-2018;4,604;;;;;
18-May-2018;4,595;;;;;
17-May-2018;4,581;;;;;
16-May-2018;4,590;;;;;
15-May-2018;4,634;;;;;
14-May-2018;4,645;;;;;
11-May-2018;4,644;;;;;
10-May-2018;4,637;;;;;
09-May-2018;4,614;;;;;
08-May-2018;4,602;;;;;
07-May-2018;4,611;;;;;
02-May-2018;4,620;;;;;
01-May-2018;4,615;;;;;
27-Apr-2018;4,622;;;;;
26-Apr-2018;4,654;;;;;
25-Apr-2018;4,647;;;;;
24-Apr-2018;4,622;;;;;
23-Apr-2018;4,622;;;;;
20-Apr-2018;4,649;;;;;
19-Apr-2018;4,668;;;;;
18-Apr-2018;4,639;;;;;
17-Apr-2018;4,630;;;;;
16-Apr-2018;4,635;;;;;
13-Apr-2018;4,628;;;;;
12-Apr-2018;4,640;;;;;
11-Apr-2018;4,621;;;;;
10-Apr-2018;4,590;;;;;
09-Apr-2018;4,580;;;;;
06-Apr-2018;4,576;;;;;
05-Apr-2018;4,564;;;;;
04-Apr-2018;4,568;;;;;
03-Apr-2018;4,559;;;;;
02-Apr-2018;4,538;;;;;
30-Mar-2018;4,525;;;;;
29-Mar-2018;4,543;;;;;
28-Mar-2018;4,556;;;;;
27-Mar-2018;4,593;;;;;
26-Mar-2018;4,542;;;;;
23-Mar-2018;4,512;;;;;
22-Mar-2018;4,525;;;;;
20-Mar-2018;4,495;;;;;
19-Mar-2018;4,449;;;;;
16-Mar-2018;4,487;;;;;
15-Mar-2018;4,521;;;;;
14-Mar-2018;4,548;;;;;
13-Mar-2018;4,529;;;;;
12-Mar-2018;4,533;;;;;
09-Mar-2018;4,519;;;;;
08-Mar-2018;4,517;;;;;
07-Mar-2018;4,526;;;;;
06-Mar-2018;4,516;;;;;
05-Mar-2018;4,500;;;;;
02-Mar-2018;4,484;;;;;
01-Mar-2018;4,502;;;;;
28-Feb-2018;4,534;;;;;
27-Feb-2018;4,574;;;;;
26-Feb-2018;4,580;;;;;
23-Feb-2018;4,540;;;;;
22-Feb-2018;4,590;;;;;
21-Feb-2018;4,601;;;;;
20-Feb-2018;4,603;;;;;
19-Feb-2018;4,609;;;;;
16-Feb-2018;4,623;;;;;
15-Feb-2018;4,639;;;;;
14-Feb-2018;4,600;;;;;
13-Feb-2018;4,613;;;;;
09-Feb-2018;4,615;;;;;
08-Feb-2018;4,623;;;;;
07-Feb-2018;4,668;;;;;
06-Feb-2018;4,700;;;;;
05-Feb-2018;4,707;;;;;
02-Feb-2018;4,741;;;;;
01-Feb-2018;4,717;;;;;
31-Jan-2018;4,687;;;;;
30-Jan-2018;4,660;;;;;
29-Jan-2018;4,709;;;;;
26-Jan-2018;4,750;;;;;
25-Jan-2018;4,773;;;;;
24-Jan-2018;4,739;;;;;
23-Jan-2018;4,753;;;;;
22-Jan-2018;4,740;;;;;
19-Jan-2018;4,744;;;;;
18-Jan-2018;4,748;;;;;
17-Jan-2018;4,748;;;;;
16-Jan-2018;4,775;;;;;
15-Jan-2018;4,777;;;;;
12-Jan-2018;4,748;;;;;
11-Jan-2018;4,733;;;;;
10-Jan-2018;4,723;;;;;
09-Jan-2018;4,771;;;;;
05-Jan-2018;4,786;;;;;
04-Jan-2018;4,734;;;;;
29-Dec-2017;4,686;;;;;
28-Dec-2017;4,684;;;;;
27-Dec-2017;4,658;;;;;
26-Dec-2017;4,648;;;;;
25-Dec-2017;4,635;;;;;
22-Dec-2017;4,619;;;;;
21-Dec-2017;4,609;;;;;
20-Dec-2017;4,580;;;;;
19-Dec-2017;4,567;;;;;
18-Dec-2017;4,546;;;;;
15-Dec-2017;4,529;;;;;
14-Dec-2017;4,556;;;;;
13-Dec-2017;4,533;;;;;
12-Dec-2017;4,540;;;;;
11-Dec-2017;4,559;;;;;
08-Dec-2017;4,552;;;;;
07-Dec-2017;4,558;;;;;
06-Dec-2017;4,570;;;;;
05-Dec-2017;4,617;;;;;
04-Dec-2017;4,616;;;;;
01-Dec-2017;4,609;;;;;
30-Nov-2017;4,620;;;;;
29-Nov-2017;4,640;;;;;
28-Nov-2017;4,622;;;;;
27-Nov-2017;4,618;;;;;
24-Nov-2017;4,631;;;;;
22-Nov-2017;4,619;;;;;
21-Nov-2017;4,630;;;;;
20-Nov-2017;4,651;;;;;
17-Nov-2017;4,639;;;;;
16-Nov-2017;4,640;;;;;
15-Nov-2017;4,661;;;;;
14-Nov-2017;4,660;;;;;
13-Nov-2017;4,660;;;;;
10-Nov-2017;4,684;;;;;
09-Nov-2017;4,683;;;;;
08-Nov-2017;4,668;;;;;
07-Nov-2017;4,677;;;;;
06-Nov-2017;4,657;;;;;
02-Nov-2017;4,673;;;;;
01-Nov-2017;4,653;;;;;
31-Oct-2017;4,633;;;;;
30-Oct-2017;4,637;;;;;
27-Oct-2017;4,647;;;;;
26-Oct-2017;4,657;;;;;
25-Oct-2017;4,651;;;;;
24-Oct-2017;4,670;;;;;
23-Oct-2017;4,657;;;;;
20-Oct-2017;4,665;;;;;
19-Oct-2017;4,635;;;;;
18-Oct-2017;4,635;;;;;
17-Oct-2017;4,661;;;;;
16-Oct-2017;4,687;;;;;
13-Oct-2017;4,672;;;;;
12-Oct-2017;4,679;;;;;
11-Oct-2017;4,658;;;;;
10-Oct-2017;4,658;;;;;
06-Oct-2017;4,607;;;;;
05-Oct-2017;4,620;;;;;
04-Oct-2017;4,619;;;;;
03-Oct-2017;4,618;;;;;
02-Oct-2017;4,625;;;;;
29-Sep-2017;4,652;;;;;
28-Sep-2017;4,651;;;;;
27-Sep-2017;4,680;;;;;
26-Sep-2017;4,700;;;;;
25-Sep-2017;4,661;;;;;
22-Sep-2017;4,666;;;;;
21-Sep-2017;4,689;;;;;
20-Sep-2017;4,701;;;;;
19-Sep-2017;4,696;;;;;
15-Sep-2017;4,727;;;;;
14-Sep-2017;4,688;;;;;
13-Sep-2017;4,703;;;;;
12-Sep-2017;4,654;;;;;
11-Sep-2017;4,655;;;;;
08-Sep-2017;4,688;;;;;
07-Sep-2017;4,677;;;;;
06-Sep-2017;4,674;;;;;
05-Sep-2017;4,695;;;;;
04-Sep-2017;4,710;;;;;
01-Sep-2017;4,669;;;;;
31-Aug-2017;4,618;;;;;
30-Aug-2017;4,618;;;;;
29-Aug-2017;4,605;;;;;
28-Aug-2017;4,549;;;;;
25-Aug-2017;4,527;;;;;
24-Aug-2017;4,519;;;;;
23-Aug-2017;4,521;;;;;
22-Aug-2017;4,520;;;;;
21-Aug-2017;4,513;;;;;
18-Aug-2017;4,526;;;;;
17-Aug-2017;4,548;;;;;
16-Aug-2017;4,532;;;;;
15-Aug-2017;4,526;;;;;
14-Aug-2017;4,527;;;;;
10-Aug-2017;4,516;;;;;
09-Aug-2017;4,470;;;;;
08-Aug-2017;4,477;;;;;
07-Aug-2017;4,473;;;;;
04-Aug-2017;4,487;;;;;
03-Aug-2017;4,488;;;;;
02-Aug-2017;4,502;;;;;
01-Aug-2017;4,495;;;;;
31-Jul-2017;4,497;;;;;
28-Jul-2017;4,485;;;;;
27-Jul-2017;4,500;;;;;
26-Jul-2017;4,474;;;;;
25-Jul-2017;4,474;;;;;
24-Jul-2017;4,475;;;;;
21-Jul-2017;4,478;;;;;
20-Jul-2017;4,462;;;;;
19-Jul-2017;4,468;;;;;
18-Jul-2017;4,458;;;;;
14-Jul-2017;4,437;;;;;
13-Jul-2017;4,446;;;;;
12-Jul-2017;4,447;;;;;
11-Jul-2017;4,449;;;;;
10-Jul-2017;4,438;;;;;
07-Jul-2017;4,453;;;;;
06-Jul-2017;4,454;;;;;
05-Jul-2017;4,455;;;;;
04-Jul-2017;4,446;;;;;
03-Jul-2017;4,467;;;;;
30-Jun-2017;4,475;;;;;
29-Jun-2017;4,510;;;;;
28-Jun-2017;4,505;;;;;
27-Jun-2017;4,439;;;;;
26-Jun-2017;4,483;;;;;
23-Jun-2017;4,478;;;;;
22-Jun-2017;4,470;;;;;
21-Jun-2017;4,449;;;;;
20-Jun-2017;4,460;;;;;
19-Jun-2017;4,463;;;;;
16-Jun-2017;4,467;;;;;
15-Jun-2017;4,437;;;;;
14-Jun-2017;4,486;;;;;
13-Jun-2017;4,479;;;;;
12-Jun-2017;4,491;;;;;
09-Jun-2017;4,513;;;;;
08-Jun-2017;4,529;;;;;
07-Jun-2017;4,540;;;;;
06-Jun-2017;4,531;;;;;
05-Jun-2017;4,542;;;;;
02-Jun-2017;4,519;;;;;
01-Jun-2017;4,514;;;;;
31-May-2017;4,494;;;;;
30-May-2017;4,515;;;;;
29-May-2017;4,518;;;;;
26-May-2017;4,500;;;;;
25-May-2017;4,509;;;;;
24-May-2017;4,492;;;;;
23-May-2017;4,498;;;;;
22-May-2017;4,483;;;;;
19-May-2017;4,464;;;;;
18-May-2017;4,496;;;;;
17-May-2017;4,487;;;;;
16-May-2017;4,494;;;;;
15-May-2017;4,481;;;;;
12-May-2017;4,481;;;;;
11-May-2017;4,478;;;;;
10-May-2017;4,468;;;;;
09-May-2017;4,465;;;;;
08-May-2017;4,458;;;;;
02-May-2017;4,512;;;;;
01-May-2017;4,523;;;;;
28-Apr-2017;4,513;;;;;
27-Apr-2017;4,522;;;;;
26-Apr-2017;4,516;;;;;
25-Apr-2017;4,506;;;;;
24-Apr-2017;4,505;;;;;
21-Apr-2017;4,496;;;;;
20-Apr-2017;4,480;;;;;
19-Apr-2017;4,492;;;;;
18-Apr-2017;4,496;;;;;
17-Apr-2017;4,480;;;;;
14-Apr-2017;4,497;;;;;
13-Apr-2017;4,503;;;;;
12-Apr-2017;4,490;;;;;
11-Apr-2017;4,475;;;;;
10-Apr-2017;4,490;;;;;
07-Apr-2017;4,486;;;;;
06-Apr-2017;4,451;;;;;
05-Apr-2017;4,466;;;;;
04-Apr-2017;4,462;;;;;
03-Apr-2017;4,464;;;;;
31-Mar-2017;4,467;;;;;
30-Mar-2017;4,468;;;;;
29-Mar-2017;4,461;;;;;
28-Mar-2017;4,460;;;;;
27-Mar-2017;4,459;;;;;
24-Mar-2017;4,451;;;;;
23-Mar-2017;4,464;;;;;
22-Mar-2017;4,464;;;;;
21-Mar-2017;4,450;;;;;
17-Mar-2017;4,469;;;;;
16-Mar-2017;4,465;;;;;
15-Mar-2017;4,438;;;;;
14-Mar-2017;4,440;;;;;
13-Mar-2017;4,448;;;;;
10-Mar-2017;4,433;;;;;
09-Mar-2017;4,431;;;;;
08-Mar-2017;4,443;;;;;
07-Mar-2017;4,475;;;;;
06-Mar-2017;4,498;;;;;
03-Mar-2017;4,502;;;;;
02-Mar-2017;4,554;;;;;
01-Mar-2017;4,528;;;;;
28-Feb-2017;4,523;;;;;
27-Feb-2017;4,524;;;;;
24-Feb-2017;4,531;;;;;
23-Feb-2017;4,498;;;;;
22-Feb-2017;4,495;;;;;
21-Feb-2017;4,495;;;;;
20-Feb-2017;4,484;;;;;
17-Feb-2017;4,504;;;;;
16-Feb-2017;4,514;;;;;
15-Feb-2017;4,499;;;;;
14-Feb-2017;4,479;;;;;
13-Feb-2017;4,495;;;;;
10-Feb-2017;4,464;;;;;
09-Feb-2017;4,466;;;;;
08-Feb-2017;4,444;;;;;
07-Feb-2017;4,428;;;;;
06-Feb-2017;4,421;;;;;
03-Feb-2017;4,404;;;;;
02-Feb-2017;4,396;;;;;
01-Feb-2017;4,390;;;;;
31-Jan-2017;4,378;;;;;
30-Jan-2017;4,389;;;;;
27-Jan-2017;4,370;;;;;
26-Jan-2017;4,361;;;;;
25-Jan-2017;4,390;;;;;
24-Jan-2017;4,407;;;;;
23-Jan-2017;4,426;;;;;
20-Jan-2017;4,447;;;;;
19-Jan-2017;4,420;;;;;
18-Jan-2017;4,411;;;;;
17-Jan-2017;4,412;;;;;
16-Jan-2017;4,406;;;;;
13-Jan-2017;4,407;;;;;
12-Jan-2017;4,405;;;;;
11-Jan-2017;4,422;;;;;
10-Jan-2017;4,400;;;;;
06-Jan-2017;4,378;;;;;
05-Jan-2017;4,393;;;;;
04-Jan-2017;4,405;;;;;
