Date;Price;;;;;
17-Sep-2024;157.00;;;;;
16-Sep-2024;157.00;;;;;
13-Sep-2024;157.50;;;;;
12-Sep-2024;157.00;;;;;
11-Sep-2024;158.00;;;;;
10-Sep-2024;157.50;;;;;
09-Sep-2024;157.00;;;;;
08-Sep-2024;;;;;;
06-Sep-2024;157.50;;;;;
05-Sep-2024;156.50;;;;;
04-Sep-2024;158.00;;;;;
03-Sep-2024;157.50;;;;;
02-Sep-2024;157.50;;;;;
01-Sep-2024;;;;;;
30-Aug-2024;158.50;;;;;
29-Aug-2024;159.00;;;;;
28-Aug-2024;159.00;;;;;
27-Aug-2024;159.50;;;;;
26-Aug-2024;160.50;;;;;
25-Aug-2024;;;;;;
23-Aug-2024;158.00;;;;;
22-Aug-2024;159.50;;;;;
21-Aug-2024;166.50;;;;;
20-Aug-2024;167.00;;;;;
19-Aug-2024;167.00;;;;;
18-Aug-2024;;;;;;
16-Aug-2024;168.00;;;;;
15-Aug-2024;168.00;;;;;
14-Aug-2024;168.50;;;;;
13-Aug-2024;169.50;;;;;
12-Aug-2024;170.00;;;;;
11-Aug-2024;;;;;;
09-Aug-2024;170.00;;;;;
08-Aug-2024;169.50;;;;;
07-Aug-2024;169.00;;;;;
06-Aug-2024;169.50;;;;;
05-Aug-2024;169.50;;;;;
04-Aug-2024;;;;;;
02-Aug-2024;169.50;;;;;
01-Aug-2024;170.00;;;;;
31-Jul-2024;171.00;;;;;
30-Jul-2024;171.50;;;;;
29-Jul-2024;172.00;;;;;
28-Jul-2024;;;;;;
26-Jul-2024;172.00;;;;;
25-Jul-2024;172.00;;;;;
24-Jul-2024;172.00;;;;;
23-Jul-2024;172.00;;;;;
22-Jul-2024;172.00;;;;;
21-Jul-2024;;;;;;
19-Jul-2024;172.50;;;;;
18-Jul-2024;171.50;;;;;
17-Jul-2024;172.00;;;;;
16-Jul-2024;172.00;;;;;
15-Jul-2024;173.00;;;;;
14-Jul-2024;;;;;;
12-Jul-2024;172.50;;;;;
11-Jul-2024;174.00;;;;;
10-Jul-2024;173.00;;;;;
09-Jul-2024;173.00;;;;;
08-Jul-2024;173.50;;;;;
07-Jul-2024;;;;;;
05-Jul-2024;173.50;;;;;
04-Jul-2024;170.50;;;;;
03-Jul-2024;170.50;;;;;
02-Jul-2024;182.00;;;;;
01-Jul-2024;184.50;;;;;
30-Jun-2024;;;;;;
28-Jun-2024;185.50;;;;;
27-Jun-2024;185.50;;;;;
26-Jun-2024;185.00;;;;;
25-Jun-2024;184.00;;;;;
24-Jun-2024;184.00;;;;;
23-Jun-2024;;;;;;
21-Jun-2024;185.50;;;;;
20-Jun-2024;188.00;;;;;
19-Jun-2024;188.50;;;;;
18-Jun-2024;192.00;;;;;
17-Jun-2024;194.00;;;;;
16-Jun-2024;;;;;;
14-Jun-2024;194.50;;;;;
13-Jun-2024;191.50;;;;;
12-Jun-2024;193.50;;;;;
11-Jun-2024;192.50;;;;;
10-Jun-2024;194.00;;;;;
07-Jun-2024;193.50;;;;;
06-Jun-2024;195.00;;;;;
05-Jun-2024;195.00;;;;;
04-Jun-2024;196.00;;;;;
03-Jun-2024;198.00;;;;;
02-Jun-2024;;;;;;
31-May-2024;196.50;;;;;
30-May-2024;197.00;;;;;
29-May-2024;202.50;;;;;
28-May-2024;206.00;;;;;
27-May-2024;208.50;;;;;
24-May-2024;205.50;;;;;
23-May-2024;205.00;;;;;
22-May-2024;206.50;;;;;
21-May-2024;205.00;;;;;
20-May-2024;205.00;;;;;
19-May-2024;;;;;;
