Date,Price
2019-02-19,2.8331
2019-02-20,2.8808
2019-02-21,2.8985
2019-02-22,2.9431
2019-02-25,2.9688
2019-02-26,2.9347
2019-02-27,2.9629
2019-02-28,2.9642
2019-03-01,2.9801
2019-03-04,2.9118
2019-03-05,2.9722
2019-03-06,2.9502
2019-03-07,2.9284
2019-03-08,2.9021
2019-03-11,2.9175
2019-03-12,2.9524
2019-03-13,2.9606
2019-03-14,2.9066
2019-03-15,2.9071
2019-03-18,2.9445
2019-03-19,2.9474
2019-03-20,2.9422
2019-03-21,2.9565
2019-03-22,2.8907
2019-03-25,2.8701
2019-03-26,2.8848
2019-03-27,2.8749
2019-03-28,2.8939
2019-03-29,2.9411
2019-04-01,2.947
2019-04-02,2.9166
2019-04-03,2.9397
2019-04-04,2.9225
2019-04-05,2.9112
2019-04-08,2.9175
2019-04-09,2.9472
2019-04-10,2.9239
2019-04-11,2.9175
2019-04-12,2.9429
2019-04-15,2.9279
2019-04-16,2.9298
2019-04-17,2.952
2019-04-18,2.9225
2019-04-22,2.9065
2019-04-23,2.9161
2019-04-24,2.9198
2019-04-25,2.8914
2019-04-26,2.8994
2019-04-29,2.8917
2019-04-30,2.9216
2019-05-01,2.9012
2019-05-02,2.8182
2019-05-03,2.8023
2019-05-06,2.837
2019-05-07,2.7996
2019-05-08,2.768
2019-05-09,2.7714
2019-05-10,2.7828
2019-05-13,2.7406
2019-05-14,2.7243
2019-05-15,2.722
2019-05-16,2.7615
2019-05-17,2.7306
2019-05-20,2.7143
2019-05-21,2.7229
2019-05-22,2.6848
2019-05-23,2.6576
2019-05-24,2.6846
2019-05-27,2.7219
2019-05-28,2.7016
2019-05-29,2.6599
2019-05-30,2.6408
2019-05-31,2.6218
2019-06-03,2.6288
2019-06-04,2.6322
2019-06-05,2.6454
2019-06-06,2.6327
2019-06-07,2.6168
2019-06-10,2.6249
2019-06-11,2.6776
2019-06-12,2.6435
2019-06-13,2.6295
2019-06-14,2.6329
2019-06-17,2.6107
2019-06-18,2.6526
2019-06-19,2.6737
2019-06-20,2.7034
2019-06-21,2.6943
2019-06-24,2.6835
2019-06-25,2.7148
2019-06-26,2.7238
2019-06-27,2.7002
2019-06-28,2.7079
2019-07-01,2.7206
2019-07-02,2.6785
2019-07-03,2.6639
2019-07-04,2.6748
2019-07-05,2.6558
2019-07-08,2.6812
2019-07-09,2.6327
2019-07-10,2.659
2019-07-11,2.6871
2019-07-12,2.6986
2019-07-15,2.7202
2019-07-16,2.7025
2019-07-17,2.6859
2019-07-18,2.6971
2019-07-19,2.751
2019-07-22,2.7247
2019-07-23,2.707
2019-07-24,2.7102
2019-07-25,2.7259
2019-07-26,2.6962
2019-07-29,2.6984
2019-07-30,2.6955
2019-07-31,2.6878
2019-08-01,2.6651
2019-08-02,2.6159
2019-08-05,2.561
2019-08-06,2.5701
2019-08-07,2.5732
2019-08-08,2.5957
2019-08-09,2.605
2019-08-12,2.5964
2019-08-13,2.5837
2019-08-14,2.5995
2019-08-15,2.5837
2019-08-16,2.5891
2019-08-19,2.6104
2019-08-20,2.5843
2019-08-21,2.5837
2019-08-22,2.5707
2019-08-23,2.5739
2019-08-26,2.54
2019-08-27,2.5678
2019-08-28,2.5637
2019-08-29,2.595
2019-08-30,2.575
2019-09-02,2.5444
2019-09-03,2.5111
2019-09-04,2.5682
2019-09-05,2.6202
2019-09-06,2.6249
2019-09-09,2.6105
2019-09-10,2.6025
2019-09-11,2.6141
2019-09-12,2.6499
2019-09-13,2.6617
2019-09-16,2.6653
2019-09-17,2.6131
2019-09-18,2.6054
2019-09-19,2.6118
2019-09-20,2.6204
2019-09-23,2.5828
2019-09-24,2.6127
2019-09-26,2.6104
2019-09-27,2.5914
2019-09-30,2.5977
2019-10-01,2.5442
2019-10-02,2.553
2019-10-03,2.5515
2019-10-04,2.5392
2019-10-07,2.5515
2019-10-08,2.5628
2019-10-09,2.5664
2019-10-10,2.5846
2019-10-11,2.6136
2019-10-14,2.5936
2019-10-15,2.605
2019-10-16,2.5778
2019-10-17,2.5973
2019-10-18,2.6082
2019-10-21,2.639
2019-10-22,2.6279
2019-10-23,2.6181
