Date;Close Price;;;;;
11/8/24;9,4;;;;;
11/7/24;9,13;;;;;
11/6/24;8,63;;;;;
11/5/24;8,85;;;;;
11/4/24;8,85;;;;;
11/1/24;8,9;;;;;
10/31/24;9,49;;;;;
10/30/24;9,5;;;;;
10/29/24;9,51;;;;;
10/28/24;9,51;;;;;
10/25/24;9,51;;;;;
10/24/24;9,56;;;;;
10/23/24;9,56;;;;;
10/22/24;9,56;;;;;
10/21/24;9,56;;;;;
10/18/24;9,95;;;;;
10/17/24;9,56;;;;;
10/16/24;9,8;;;;;
10/15/24;10,1;;;;;
10/14/24;9,56;;;;;
10/11/24;9,95;;;;;
10/10/24;10,1;;;;;
10/9/24;10,22;;;;;
10/8/24;9,9;;;;;
10/7/24;9,78;;;;;
10/4/24;9,78;;;;;
10/3/24;10,35;;;;;
10/2/24;9,78;;;;;
10/1/24;9,78;;;;;
9/30/24;10,01;;;;;
9/27/24;10,01;;;;;
9/26/24;10,01;;;;;
9/25/24;10,01;;;;;
9/24/24;10,01;;;;;
9/23/24;10,1;;;;;
9/20/24;10,04;;;;;
9/19/24;9,9;;;;;
9/18/24;10,04;;;;;
9/17/24;10,04;;;;;
9/16/24;10,04;;;;;
9/13/24;10,04;;;;;
9/12/24;10,04;;;;;
9/11/24;10,17;;;;;
9/10/24;10,17;;;;;
9/9/24;10,17;;;;;
9/6/24;10,17;;;;;
9/5/24;10,29;;;;;
9/4/24;10,85;;;;;
9/3/24;10,55;;;;;
8/30/24;10,95;;;;;
8/29/24;10,95;;;;;
8/28/24;10,95;;;;;
8/27/24;10,95;;;;;
8/26/24;10,95;;;;;
8/23/24;10,93;;;;;
8/22/24;10,93;;;;;
8/21/24;10,93;;;;;
8/20/24;10,95;;;;;
8/19/24;10,99;;;;;
8/16/24;10,99;;;;;
8/15/24;11,09;;;;;
8/14/24;11,09;;;;;
8/13/24;11,25;;;;;
8/12/24;11,3;;;;;
8/9/24;11,3;;;;;
8/8/24;11,3;;;;;
8/7/24;11,3;;;;;
8/6/24;11,53;;;;;
8/5/24;11,53;;;;;
8/2/24;11,53;;;;;
8/1/24;11,53;;;;;
7/31/24;11,96;;;;;
7/30/24;11,98;;;;;
7/29/24;11,98;;;;;
7/26/24;11,98;;;;;
7/25/24;11,98;;;;;
7/24/24;11,98;;;;;
7/23/24;11,98;;;;;
7/22/24;12;;;;;
7/19/24;12;;;;;
7/18/24;12,04;;;;;
7/17/24;11,93;;;;;
7/16/24;11,93;;;;;
7/15/24;11,93;;;;;
7/12/24;12,3;;;;;
7/11/24;12,35;;;;;
7/10/24;11,93;;;;;
7/9/24;12,55;;;;;
7/8/24;12,63;;;;;
7/5/24;12,47;;;;;
7/3/24;12,25;;;;;
7/2/24;12,37;;;;;
7/1/24;12,5;;;;;
6/28/24;13,48;;;;;
6/27/24;13,42;;;;;
6/26/24;13,49;;;;;
6/25/24;13,49;;;;;
6/24/24;13,55;;;;;
6/21/24;13,55;;;;;
6/20/24;13,55;;;;;
6/18/24;13,55;;;;;
6/17/24;13,55;;;;;
6/14/24;13,55;;;;;
6/13/24;13,55;;;;;
6/12/24;13,55;;;;;
6/11/24;13,55;;;;;
6/10/24;13,8;;;;;
6/7/24;13,63;;;;;
6/6/24;13,9;;;;;
6/5/24;13,8;;;;;
6/4/24;13,8;;;;;
6/3/24;13,8;;;;;
5/31/24;14,17;;;;;
5/30/24;14,18;;;;;
5/29/24;14,18;;;;;
5/28/24;14,18;;;;;
5/24/24;14,17;;;;;
5/23/24;14,17;;;;;
5/22/24;14,17;;;;;
5/21/24;14,19;;;;;
5/20/24;14,29;;;;;
5/17/24;14,29;;;;;
5/16/24;14,29;;;;;
5/15/24;14,29;;;;;
5/14/24;14,35;;;;;
5/13/24;14,35;;;;;
5/10/24;14,35;;;;;
5/9/24;14,35;;;;;
5/8/24;14,5;;;;;
5/7/24;14,35;;;;;
5/6/24;14,35;;;;;
5/3/24;14,35;;;;;
5/2/24;14,35;;;;;
5/1/24;13,83;;;;;
4/30/24;13,83;;;;;
4/29/24;13,83;;;;;
4/26/24;13,85;;;;;
4/25/24;13,85;;;;;
4/24/24;13,75;;;;;
4/23/24;13,75;;;;;
4/22/24;13,75;;;;;
4/19/24;13,75;;;;;
4/18/24;13,75;;;;;
4/17/24;14;;;;;
4/16/24;14,08;;;;;
4/15/24;14;;;;;
4/12/24;14,23;;;;;
4/11/24;13,7;;;;;
4/10/24;13,7;;;;;
4/9/24;13,4;;;;;
4/8/24;13,23;;;;;
4/5/24;13,15;;;;;
4/4/24;13,6;;;;;
4/3/24;13,8;;;;;
4/2/24;13,15;;;;;
4/1/24;13,25;;;;;
3/28/24;13,27;;;;;
3/27/24;13,27;;;;;
3/26/24;13,27;;;;;
3/25/24;13,27;;;;;
3/22/24;13,27;;;;;
3/21/24;13,27;;;;;
3/20/24;13,27;;;;;
3/19/24;13,41;;;;;
3/18/24;13,5;;;;;
3/15/24;13,5;;;;;
3/14/24;13,5;;;;;
3/13/24;13,5;;;;;
3/12/24;13,5;;;;;
3/11/24;13,5;;;;;
3/8/24;13,5;;;;;
3/7/24;13,5;;;;;
3/6/24;13,5;;;;;
3/5/24;14,9;;;;;
3/4/24;14,3;;;;;
3/1/24;14,54;;;;;
2/29/24;13,25;;;;;
2/28/24;13,25;;;;;
2/27/24;13,25;;;;;
2/26/24;13,25;;;;;
2/23/24;13,25;;;;;
2/22/24;13,25;;;;;
2/21/24;13,25;;;;;
2/20/24;13,25;;;;;
2/16/24;13,25;;;;;
2/15/24;13,25;;;;;
2/14/24;13,25;;;;;
2/13/24;13,25;;;;;
2/12/24;13,25;;;;;
2/9/24;13,25;;;;;
2/8/24;13,25;;;;;
2/7/24;13,25;;;;;
2/6/24;13,25;;;;;
2/5/24;13,25;;;;;
2/2/24;13,25;;;;;
2/1/24;13,25;;;;;
1/31/24;14,44;;;;;
1/30/24;14,44;;;;;
1/29/24;14,44;;;;;
1/26/24;14,44;;;;;
1/25/24;14,5;;;;;
1/24/24;14,63;;;;;
1/23/24;14,63;;;;;
1/22/24;14,66;;;;;
1/19/24;14,66;;;;;
1/18/24;15,5;;;;;
1/17/24;14,83;;;;;
1/16/24;14,83;;;;;
1/12/24;14,9;;;;;
1/11/24;14,9;;;;;
1/10/24;14,9;;;;;
1/9/24;15,08;;;;;
1/8/24;15,08;;;;;
1/5/24;15,08;;;;;
1/4/24;15,73;;;;;
1/3/24;15,5;;;;;
1/2/24;15,5;;;;;
12/29/23;16,58;;;;;
12/28/23;16,58;;;;;
12/27/23;16,53;;;;;
12/26/23;16,53;;;;;
12/22/23;16,49;;;;;
12/21/23;16,49;;;;;
12/20/23;16,49;;;;;
12/19/23;16,49;;;;;
12/18/23;16,83;;;;;
12/15/23;16,83;;;;;
12/14/23;16,83;;;;;
12/13/23;16,98;;;;;
12/12/23;16,98;;;;;
12/11/23;16,98;;;;;
12/8/23;17,16;;;;;
12/7/23;17,55;;;;;
12/6/23;17,55;;;;;
12/5/23;17,55;;;;;
12/4/23;18,05;;;;;
12/1/23;18,05;;;;;
11/30/23;20,69;;;;;
11/29/23;20,69;;;;;
11/28/23;20,69;;;;;
11/27/23;20,83;;;;;
11/24/23;20,88;;;;;
11/22/23;20,88;;;;;
11/21/23;20,88;;;;;
11/20/23;21,24;;;;;
11/17/23;21,24;;;;;
11/16/23;21,24;;;;;
11/15/23;21,49;;;;;
11/14/23;21,49;;;;;
11/13/23;21,64;;;;;
11/10/23;21,64;;;;;
11/9/23;21,64;;;;;
11/8/23;22;;;;;
11/7/23;22;;;;;
11/6/23;22;;;;;
11/3/23;22;;;;;
11/2/23;22;;;;;
11/1/23;22;;;;;
10/31/23;23,61;;;;;
10/30/23;23,61;;;;;
10/27/23;23,61;;;;;
10/26/23;23,72;;;;;
10/25/23;23,72;;;;;
10/24/23;23,89;;;;;
10/23/23;23,89;;;;;
10/20/23;23,9;;;;;
10/19/23;23,9;;;;;
10/18/23;23,9;;;;;
10/17/23;23,9;;;;;
10/16/23;23,9;;;;;
10/13/23;24,17;;;;;
10/12/23;24,17;;;;;
10/11/23;24,17;;;;;
10/10/23;28,25;;;;;
10/9/23;24,5;;;;;
10/6/23;24,5;;;;;
10/5/23;24,5;;;;;
10/4/23;24,5;;;;;
10/3/23;24,5;;;;;
10/2/23;24,5;;;;;
9/29/23;27,81;;;;;
9/28/23;27,81;;;;;
9/27/23;27,9;;;;;
9/26/23;28,05;;;;;
9/25/23;28,05;;;;;
9/22/23;28,17;;;;;
9/21/23;28,17;;;;;
9/20/23;28,33;;;;;
9/19/23;28,52;;;;;
9/18/23;28,52;;;;;
9/15/23;28,52;;;;;
9/14/23;28,52;;;;;
9/13/23;28,81;;;;;
9/12/23;28,5;;;;;
9/11/23;28,83;;;;;
9/8/23;29,19;;;;;
9/7/23;29,19;;;;;
9/6/23;30;;;;;
9/5/23;30;;;;;
9/1/23;30;;;;;
8/31/23;34,71;;;;;
8/30/23;34,79;;;;;
8/29/23;34,86;;;;;
8/28/23;35,12;;;;;
8/25/23;35,12;;;;;
8/24/23;35,12;;;;;
8/23/23;35,12;;;;;
8/22/23;35,2;;;;;
8/21/23;35,2;;;;;
8/18/23;35,2;;;;;
8/17/23;35,52;;;;;
8/16/23;35,52;;;;;
8/15/23;36,04;;;;;
8/14/23;36,04;;;;;
8/11/23;36,65;;;;;
8/10/23;37,47;;;;;
8/9/23;37,47;;;;;
8/8/23;37,47;;;;;
8/7/23;37,66;;;;;
8/4/23;37,66;;;;;
8/3/23;38,53;;;;;
8/2/23;38,53;;;;;
8/1/23;39,25;;;;;
7/31/23;43,08;;;;;
7/28/23;43,08;;;;;
7/27/23;43,08;;;;;
7/26/23;43,08;;;;;
7/25/23;43,08;;;;;
7/24/23;43,38;;;;;
7/21/23;43,38;;;;;
7/20/23;44,1;;;;;
7/19/23;44,04;;;;;
7/18/23;44,04;;;;;
7/17/23;44,04;;;;;
7/14/23;43,91;;;;;
7/13/23;44,42;;;;;
7/12/23;43,56;;;;;
7/11/23;44,06;;;;;
7/10/23;44,77;;;;;
7/7/23;45,15;;;;;
7/6/23;46,04;;;;;
7/5/23;46,04;;;;;
7/3/23;45,5;;;;;
5/31/23;43,21;;;;;
5/30/23;43,21;;;;;
5/26/23;43,29;;;;;
5/25/23;43,29;;;;;
5/24/23;43,32;;;;;
5/23/23;43,32;;;;;
5/22/23;43,61;;;;;
5/19/23;43,61;;;;;
5/18/23;43,19;;;;;
5/17/23;42,04;;;;;
5/16/23;42,04;;;;;
5/15/23;42,04;;;;;
5/12/23;42,04;;;;;
5/11/23;41,31;;;;;
5/10/23;40,95;;;;;
5/9/23;40,75;;;;;
5/8/23;40,75;;;;;
5/5/23;40,75;;;;;
5/4/23;40,75;;;;;
5/3/23;40,75;;;;;
5/2/23;40,75;;;;;
5/1/23;40,75;;;;;
4/28/23;46,07;;;;;
4/27/23;46,06;;;;;
4/26/23;46,06;;;;;
4/25/23;46,06;;;;;
4/24/23;46,06;;;;;
4/21/23;46,06;;;;;
4/20/23;46,06;;;;;
4/19/23;46,06;;;;;
4/18/23;46,5;;;;;
4/17/23;46,5;;;;;
4/14/23;47,06;;;;;
4/13/23;50,72;;;;;
4/12/23;52;;;;;
4/11/23;52,78;;;;;
4/10/23;53,45;;;;;
4/7/23;53,45;;;;;
4/6/23;53,45;;;;;
4/5/23;57,7;;;;;
4/4/23;58,6;;;;;
4/3/23;60,5;;;;;
3/31/23;68,28;;;;;
3/30/23;68,28;;;;;
3/29/23;68,33;;;;;
3/28/23;68,33;;;;;
3/27/23;69,33;;;;;
3/24/23;69,48;;;;;
3/23/23;69,55;;;;;
3/22/23;69,75;;;;;
3/21/23;69,75;;;;;
3/20/23;70,35;;;;;
3/17/23;70,7;;;;;
3/16/23;71,1;;;;;
3/15/23;71,1;;;;;
3/14/23;71,35;;;;;
3/13/23;71,35;;;;;
3/10/23;71,95;;;;;
3/9/23;72,28;;;;;
3/8/23;72,28;;;;;
3/7/23;72,65;;;;;
3/6/23;72,65;;;;;
3/3/23;72,65;;;;;
3/2/23;73,55;;;;;
3/1/23;74,5;;;;;
2/28/23;76,15;;;;;
2/27/23;76,15;;;;;
2/24/23;76,2;;;;;
2/23/23;76,2;;;;;
2/22/23;76,2;;;;;
2/21/23;76,2;;;;;
2/17/23;76,2;;;;;
2/16/23;76,2;;;;;
2/15/23;76,2;;;;;
2/14/23;76,2;;;;;
2/13/23;76,75;;;;;
2/10/23;76,75;;;;;
2/9/23;76,75;;;;;
2/8/23;76,75;;;;;
2/7/23;76,75;;;;;
2/6/23;76,75;;;;;
2/3/23;76,75;;;;;
2/2/23;79;;;;;
2/1/23;79;;;;;
1/31/23;80,62;;;;;
1/30/23;80,62;;;;;
1/27/23;80,62;;;;;
1/26/23;80,62;;;;;
1/25/23;80,62;;;;;
1/24/23;80,74;;;;;
1/23/23;80,74;;;;;
1/20/23;80,74;;;;;
1/19/23;81,12;;;;;
1/18/23;81,12;;;;;
1/17/23;81,12;;;;;
1/13/23;81,12;;;;;
1/12/23;81,12;;;;;
1/11/23;81,79;;;;;
1/10/23;81,79;;;;;
1/9/23;81,79;;;;;
1/6/23;81,79;;;;;
1/5/23;83,5;;;;;
1/4/23;83,5;;;;;
1/3/23;83,5;;;;;
12/30/22;84,73;;;;;
12/29/22;84,75;;;;;
12/28/22;84,75;;;;;
12/27/22;84,71;;;;;
12/23/22;84,68;;;;;
12/22/22;84,68;;;;;
12/21/22;85;;;;;
12/20/22;85;;;;;
12/19/22;85;;;;;
12/16/22;85;;;;;
12/15/22;85;;;;;
12/14/22;85;;;;;
12/13/22;85;;;;;
12/12/22;85;;;;;
12/9/22;85;;;;;
12/8/22;85;;;;;
12/7/22;85;;;;;
12/6/22;85;;;;;
12/5/22;85;;;;;
12/2/22;85;;;;;
12/1/22;85;;;;;
11/30/22;84,09;;;;;
11/29/22;84,09;;;;;
11/28/22;84,09;;;;;
11/25/22;84,09;;;;;
11/23/22;84,09;;;;;
11/22/22;84,09;;;;;
11/21/22;83,93;;;;;
11/18/22;83,93;;;;;
11/17/22;83,93;;;;;
11/16/22;83,93;;;;;
11/15/22;83,93;;;;;
11/14/22;83,93;;;;;
11/11/22;83,64;;;;;
11/10/22;83;;;;;
11/9/22;83;;;;;
11/8/22;83;;;;;
11/7/22;83;;;;;
11/4/22;83;;;;;
11/3/22;83;;;;;
11/2/22;83;;;;;
11/1/22;83;;;;;
10/31/22;80,76;;;;;
10/28/22;80,76;;;;;
10/27/22;80,76;;;;;
10/26/22;80,76;;;;;
10/25/22;80,76;;;;;
10/24/22;80,76;;;;;
10/21/22;80,76;;;;;
10/20/22;80,76;;;;;
10/19/22;80;;;;;
10/18/22;80;;;;;
10/17/22;80;;;;;
10/14/22;80;;;;;
10/13/22;80;;;;;
10/12/22;80;;;;;
10/11/22;80;;;;;
10/10/22;80;;;;;
10/7/22;80;;;;;
10/6/22;80;;;;;
10/5/22;80;;;;;
10/4/22;80;;;;;
10/3/22;80;;;;;
9/30/22;77,48;;;;;
9/29/22;77,48;;;;;
9/28/22;77,38;;;;;
9/27/22;77,24;;;;;
9/26/22;77,24;;;;;
9/23/22;77,24;;;;;
9/22/22;77,24;;;;;
9/21/22;76,9;;;;;
9/20/22;76,9;;;;;
9/19/22;76,9;;;;;
9/16/22;76,9;;;;;
9/15/22;76,9;;;;;
9/14/22;76,9;;;;;
9/13/22;76,91;;;;;
9/12/22;76,91;;;;;
9/9/22;76,91;;;;;
9/8/22;76,91;;;;;
9/7/22;76,91;;;;;
9/6/22;76,5;;;;;
9/2/22;76,5;;;;;
9/1/22;76,5;;;;;
8/31/22;75,64;;;;;
8/30/22;75,64;;;;;
8/29/22;75,65;;;;;
8/26/22;75,65;;;;;
8/25/22;75,65;;;;;
8/24/22;75,65;;;;;
8/23/22;75,65;;;;;
8/22/22;75,65;;;;;
8/19/22;75,65;;;;;
8/18/22;75,65;;;;;
8/17/22;75,65;;;;;
8/16/22;75,65;;;;;
8/15/22;75,65;;;;;
8/12/22;75,65;;;;;
8/11/22;75,65;;;;;
8/10/22;75;;;;;
8/9/22;75;;;;;
8/8/22;75;;;;;
8/5/22;75;;;;;
8/4/22;75;;;;;
8/3/22;75;;;;;
8/2/22;75;;;;;
8/1/22;75;;;;;
7/29/22;75;;;;;
7/28/22;75;;;;;
7/27/22;75;;;;;
7/26/22;75;;;;;
7/25/22;75;;;;;
7/22/22;75;;;;;
7/21/22;75;;;;;
7/20/22;75;;;;;
7/19/22;75;;;;;
7/18/22;75;;;;;
7/15/22;75;;;;;
7/14/22;75;;;;;
7/13/22;75;;;;;
7/12/22;75;;;;;
7/11/22;75;;;;;
7/8/22;75;;;;;
7/7/22;75;;;;;
7/6/22;75;;;;;
7/5/22;75;;;;;
7/1/22;75;;;;;
6/30/22;75;;;;;
6/29/22;75;;;;;
6/28/22;75;;;;;
6/27/22;75;;;;;
6/24/22;75;;;;;
6/23/22;75;;;;;
6/22/22;75;;;;;
6/21/22;75;;;;;
6/17/22;75;;;;;
6/16/22;75;;;;;
6/15/22;75;;;;;
6/14/22;75;;;;;
6/13/22;75;;;;;
6/10/22;75;;;;;
6/9/22;75;;;;;
6/8/22;75;;;;;
6/7/22;75;;;;;
6/6/22;75;;;;;
6/3/22;75;;;;;
6/2/22;75;;;;;
6/1/22;75;;;;;
5/31/22;79,73;;;;;
5/27/22;79,89;;;;;
5/26/22;79,89;;;;;
5/25/22;79,89;;;;;
5/24/22;79,89;;;;;
5/23/22;80,95;;;;;
5/20/22;80,95;;;;;
5/19/22;80,95;;;;;
5/18/22;80,85;;;;;
5/17/22;80,85;;;;;
5/16/22;80,85;;;;;
5/13/22;80,85;;;;;
5/12/22;80,85;;;;;
5/11/22;81,5;;;;;
5/10/22;81,5;;;;;
5/9/22;81,5;;;;;
5/6/22;81,5;;;;;
5/5/22;81,5;;;;;
5/4/22;82,63;;;;;
5/3/22;82,63;;;;;
5/2/22;83;;;;;
4/29/22;81,17;;;;;
4/28/22;82;;;;;
4/27/22;82;;;;;
4/26/22;82;;;;;
4/25/22;81,88;;;;;
4/22/22;81,88;;;;;
4/21/22;82,5;;;;;
4/20/22;82,5;;;;;
4/19/22;81,38;;;;;
4/18/22;81,38;;;;;
4/14/22;81,38;;;;;
4/13/22;81,38;;;;;
4/12/22;81,25;;;;;
4/11/22;81,25;;;;;
4/8/22;81,5;;;;;
4/7/22;79,38;;;;;
4/6/22;79,38;;;;;
4/5/22;79,38;;;;;
4/4/22;78;;;;;
4/1/22;78;;;;;
3/31/22;69,58;;;;;
3/30/22;72;;;;;
3/29/22;72;;;;;
3/28/22;72;;;;;
3/25/22;72;;;;;
3/24/22;72;;;;;
3/23/22;70,63;;;;;
3/22/22;70,63;;;;;
3/21/22;70,63;;;;;
3/18/22;70,25;;;;;
3/17/22;70,25;;;;;
3/16/22;70,25;;;;;
3/15/22;70,25;;;;;
3/14/22;69,5;;;;;
3/11/22;67;;;;;
3/10/22;67;;;;;
3/9/22;67;;;;;
3/8/22;67;;;;;
3/7/22;67;;;;;
3/4/22;64;;;;;
3/3/22;64;;;;;
3/2/22;63,25;;;;;
3/1/22;62;;;;;
2/28/22;51,86;;;;;
2/25/22;57,75;;;;;
2/24/22;57,75;;;;;
2/23/22;56,75;;;;;
2/22/22;54,63;;;;;
2/18/22;52,63;;;;;
2/17/22;52,63;;;;;
2/16/22;52,63;;;;;
2/15/22;51,38;;;;;
2/14/22;48,63;;;;;
2/11/22;48,38;;;;;
2/10/22;45,88;;;;;
2/9/22;44,88;;;;;
2/8/22;42,25;;;;;
2/7/22;41,5;;;;;
2/4/22;41,5;;;;;
2/3/22;41,5;;;;;
2/2/22;42;;;;;
2/1/22;42;;;;;
1/31/22;38,6;;;;;
1/28/22;40,75;;;;;
1/27/22;38,75;;;;;
1/26/22;38,75;;;;;
1/25/22;38,75;;;;;
1/24/22;38,75;;;;;
1/21/22;38,75;;;;;
1/20/22;37,75;;;;;
1/19/22;37,75;;;;;
1/18/22;36,75;;;;;
1/14/22;36,75;;;;;
1/13/22;36,75;;;;;
1/12/22;36,75;;;;;
1/11/22;36,5;;;;;
1/10/22;36,5;;;;;
1/7/22;37;;;;;
1/6/22;37;;;;;
1/5/22;37;;;;;
1/4/22;35,75;;;;;
1/3/22;35,63;;;;;
12/31/21;31,48;;;;;
12/30/21;32,13;;;;;
12/29/21;32,13;;;;;
12/28/21;32,13;;;;;
12/27/21;32,13;;;;;
12/23/21;32,13;;;;;
12/22/21;31,88;;;;;
12/21/21;31,88;;;;;
12/20/21;31,88;;;;;
12/17/21;31,88;;;;;
12/16/21;31,88;;;;;
12/15/21;31,88;;;;;
12/14/21;31,88;;;;;
12/13/21;31,88;;;;;
12/10/21;32,25;;;;;
12/9/21;32,25;;;;;
12/8/21;32;;;;;
12/7/21;32;;;;;
12/6/21;27,85;;;;;
12/3/21;27,68;;;;;
12/2/21;27,68;;;;;
12/1/21;27,1;;;;;
11/30/21;27,1;;;;;
11/29/21;27,02;;;;;
11/26/21;27,02;;;;;
11/24/21;29;;;;;
11/23/21;24,48;;;;;
11/22/21;24,48;;;;;
11/19/21;24,48;;;;;
11/18/21;24,48;;;;;
11/17/21;24,48;;;;;
11/16/21;24,48;;;;;
11/15/21;24,48;;;;;
11/12/21;24,48;;;;;
11/11/21;24,48;;;;;
11/10/21;23,73;;;;;
11/9/21;23,73;;;;;
11/8/21;23,73;;;;;
11/5/21;25,82;;;;;
11/4/21;25,82;;;;;
11/3/21;24,98;;;;;
11/2/21;24,65;;;;;
11/1/21;23,4;;;;;
10/29/21;22,23;;;;;
10/28/21;24,63;;;;;
10/27/21;21,82;;;;;
10/26/21;21,82;;;;;
10/25/21;21,82;;;;;
10/22/21;21,48;;;;;
10/21/21;21,48;;;;;
10/20/21;21,48;;;;;
10/19/21;21,65;;;;;
10/18/21;21,65;;;;;
10/15/21;21,65;;;;;
10/14/21;21,65;;;;;
10/13/21;21,65;;;;;
10/12/21;21,65;;;;;
10/11/21;21,65;;;;;
10/8/21;21,65;;;;;
10/7/21;21,65;;;;;
10/6/21;20,82;;;;;
10/5/21;20,82;;;;;
10/4/21;20,82;;;;;
10/1/21;20,82;;;;;
9/30/21;20,1;;;;;
9/29/21;20,38;;;;;
9/28/21;20,38;;;;;
9/27/21;20,38;;;;;
9/24/21;20,38;;;;;
9/23/21;20,29;;;;;
9/22/21;20,29;;;;;
9/21/21;20,29;;;;;
9/20/21;20,29;;;;;
9/17/21;20,04;;;;;
9/16/21;19,38;;;;;
9/15/21;19,21;;;;;
9/14/21;19,21;;;;;
9/13/21;18,96;;;;;
9/10/21;18,96;;;;;
9/9/21;18,48;;;;;
9/8/21;18,48;;;;;
9/7/21;18,28;;;;;
9/3/21;17,43;;;;;
9/2/21;17,1;;;;;
9/1/21;16,43;;;;;
8/31/21;16,46;;;;;
8/30/21;16,13;;;;;
8/27/21;16,13;;;;;
8/26/21;16,06;;;;;
8/25/21;15,96;;;;;
8/24/21;15,96;;;;;
8/23/21;15,96;;;;;
8/20/21;15,96;;;;;
8/19/21;15,79;;;;;
8/18/21;15,79;;;;;
8/17/21;15,79;;;;;
8/16/21;15,79;;;;;
8/13/21;15,79;;;;;
8/12/21;15,79;;;;;
8/11/21;15,79;;;;;
8/10/21;15,79;;;;;
8/9/21;15,63;;;;;
8/6/21;15,63;;;;;
8/5/21;15,63;;;;;
8/4/21;15,63;;;;;
8/3/21;15,66;;;;;
8/2/21;15,53;;;;;
7/30/21;15,53;;;;;
7/29/21;15,5;;;;;
7/28/21;15,33;;;;;
7/27/21;15,33;;;;;
7/26/21;15,33;;;;;
7/23/21;15,33;;;;;
7/22/21;15,33;;;;;
7/21/21;15,33;;;;;
7/20/21;15,33;;;;;
7/19/21;15,33;;;;;
7/16/21;15,22;;;;;
7/15/21;15,13;;;;;
7/14/21;15,2;;;;;
7/13/21;15,2;;;;;
7/12/21;15,12;;;;;
7/9/21;15,12;;;;;
7/8/21;15,2;;;;;
7/7/21;15,12;;;;;
7/6/21;15,2;;;;;
7/2/21;15,2;;;;;
7/1/21;15,2;;;;;
6/30/21;15,2;;;;;
6/29/21;15,15;;;;;
6/28/21;15,02;;;;;
6/25/21;15,15;;;;;
6/24/21;14,44;;;;;
6/23/21;14,58;;;;;
6/22/21;14,58;;;;;
6/21/21;14,58;;;;;
6/18/21;14,58;;;;;
6/17/21;14,33;;;;;
6/16/21;13,91;;;;;
6/15/21;13,91;;;;;
6/14/21;13,91;;;;;
6/11/21;13,91;;;;;
6/10/21;13,91;;;;;
6/9/21;13,91;;;;;
6/8/21;13,89;;;;;
6/7/21;13,89;;;;;
6/4/21;13,89;;;;;
6/3/21;13,89;;;;;
6/2/21;13,89;;;;;
6/1/21;13,89;;;;;
5/28/21;14,04;;;;;
5/27/21;13,19;;;;;
5/26/21;13,61;;;;;
5/25/21;13,61;;;;;
5/24/21;13,61;;;;;
5/21/21;13,48;;;;;
