Date;PX_LAST;Change;% Change;PX_OPEN;Change;% Change;PX_HIGH;Change;% Change;PX_LOW;Change;% Change
15.12.2022;51494;8;0,015538204560463;;;;;;;;;
14.12.2022;51486;-1;-0,00194223784644668;;;;;;;;;
13.12.2022;51487;5;0,00971213239578882;;;;;;;;;
12.12.2022;51482;-18;-0,0349514563106796;;;;;;;;;
09.12.2022;51500;-1;-0,00194170986971127;;;;;;;;;
08.12.2022;51501;8;0,0155360922843882;;;;;;;;;
07.12.2022;51493;0;0;;;;;;;;;
06.12.2022;51493;4;0,00776864961448076;;;;;;;;;
05.12.2022;51489;-17;-0,033005863394556;;;;;;;;;
02.12.2022;51506;-1;-0,00194148368182965;;;;;;;;;
01.12.2022;51507;9;0,0174764068507515;;;;;;;;;
30.11.2022;51498;4;0,00776789528877151;;;;;;;;;
29.11.2022;51494;5;0,00971081201810095;;;;;;;;;
28.11.2022;51489;-18;-0,0349467062729338;;;;;;;;;
25.11.2022;51507;5;0,00970836084035571;;;;;;;;;
24.11.2022;51502;8;0,015535790577543;;;;;;;;;
23.11.2022;51494;-5;-0,00970892638692013;;;;;;;;;
22.11.2022;51499;4;0,00776774444120788;;;;;;;;;
21.11.2022;51495;-18;-0,0349426358394968;;;;;;;;;
18.11.2022;51513;4;0,00776563319031626;;;;;;;;;
17.11.2022;51509;8;0,0155336789576901;;;;;;;;;
16.11.2022;51501;-1;-0,00194167216807114;;;;;;;;;
15.11.2022;51502;-1;-0,00194163446789507;;;;;;;;;
14.11.2022;51503;-16;-0,0310565034259205;;;;;;;;;
11.11.2022;51519;5;0,00970609931280817;;;;;;;;;
10.11.2022;51514;-5;-0,00970515732060017;;;;;;;;;
09.11.2022;51519;16;0,0310661514863212;;;;;;;;;
08.11.2022;51503;0;0;;;;;;;;;
07.11.2022;51503;-15;-0,029116037113242;;;;;;;;;
04.11.2022;51518;5;0,00970628773319356;;;;;;;;;
03.11.2022;51513;10;0,0194163446789507;;;;;;;;;
02.11.2022;51503;0;0;;;;;;;;;
01.11.2022;51503;0;0;;;;;;;;;
31.10.2022;51503;-16;-0,0310565034259205;;;;;;;;;
28.10.2022;51519;5;0,00970609931280817;;;;;;;;;
27.10.2022;51514;11;0,0213579791468458;;;;;;;;;
26.10.2022;51503;0;0;;;;;;;;;
25.10.2022;51503;0;0;;;;;;;;;
24.10.2022;51503;-16;-0,0310565034259205;;;;;;;;;
21.10.2022;51519;5;0,00970609931280817;;;;;;;;;
20.10.2022;51514;11;0,0213579791468458;;;;;;;;;
19.10.2022;51503;0;0;;;;;;;;;
18.10.2022;51503;0;0;;;;;;;;;
17.10.2022;51503;-17;-0,0329968944099379;;;;;;;;;
14.10.2022;51520;5;0,00970591089973794;;;;;;;;;
13.10.2022;51515;10;0,0194155907193476;;;;;;;;;
12.10.2022;51505;0;0;;;;;;;;;
11.10.2022;51505;0;0;;;;;;;;;
10.10.2022;51505;-16;-0,0310552978397158;;;;;;;;;
07.10.2022;51521;0;0;;;;;;;;;
06.10.2022;51521;16;0,0310649451509562;;;;;;;;;
05.10.2022;51505;0;0;;;;;;;;;
04.10.2022;51505;0;0;;;;;;;;;
03.10.2022;51505;-16;-0,0310552978397158;;;;;;;;;
30.09.2022;51521;0;0;;;;;;;;;
29.09.2022;51521;11;0,021355076684139;;;;;;;;;
28.09.2022;51510;5;0,00970779535967382;;;;;;;;;
27.09.2022;51505;5;0,00970873786407767;;;;;;;;;
26.09.2022;51500;-21;-0,040760078414627;;;;;;;;;
23.09.2022;51521;0;0;;;;;;;;;
22.09.2022;51521;11;0,021355076684139;;;;;;;;;
21.09.2022;51510;0;0;;;;;;;;;
20.09.2022;51510;0;0;;;;;;;;;
19.09.2022;51510;-12;-0,0232910213112845;;;;;;;;;
16.09.2022;51522;-1;-0,00194088077169419;;;;;;;;;
15.09.2022;51523;8;0,0155294574395807;;;;;;;;;
14.09.2022;51515;0;0;;;;;;;;;
13.09.2022;51515;1;0,00194121986256163;;;;;;;;;
12.09.2022;51514;-8;-0,0155273475408563;;;;;;;;;
09.09.2022;51522;1;0,00194095611498224;;;;;;;;;
08.09.2022;51521;9;0,0174716570896102;;;;;;;;;
07.09.2022;51512;1;0,00194133291918231;;;;;;;;;
06.09.2022;51511;0;0;;;;;;;;;
05.09.2022;51511;-9;-0,0174689440993789;;;;;;;;;
02.09.2022;51520;-4;-0,00776337240897446;;;;;;;;;
01.09.2022;51524;14;0,027179188507086;;;;;;;;;
31.08.2022;51510;5;0,00970779535967382;;;;;;;;;
30.08.2022;51505;-17;-0,0329956135243197;;;;;;;;;
26.08.2022;51522;4;0,00776427656353119;;;;;;;;;
25.08.2022;51518;18;0,0349514563106796;;;;;;;;;
24.08.2022;51500;2496;5,09346175822382;;;;;;;;;
23.08.2022;49004;0;0;;;;;;;;;
22.08.2022;49004;-12;-0,0244818018606169;;;;;;;;;
19.08.2022;49016;5;0,0102017914345759;;;;;;;;;
18.08.2022;49011;10;0,0204077467806779;;;;;;;;;
17.08.2022;49001;2501;5,37849462365591;;;;;;;;;
16.08.2022;46500;0;0;;;;;;;;;
15.08.2022;46500;-500;-1,06382978723404;;;;;;;;;
12.08.2022;47000;5;0,0106394297265667;;;;;;;;;
11.08.2022;46995;-5;-0,0106382978723404;;;;;;;;;
10.08.2022;47000;-1990;-4,0620534803021;;;;;;;;;
09.08.2022;48990;0;0;;;;;;;;;
08.08.2022;48990;-16;-0,0326490633799943;;;;;;;;;
05.08.2022;49006;6;0,0122448979591837;;;;;;;;;
04.08.2022;49000;-1003;-2,00587964722117;;;;;;;;;
03.08.2022;50003;0;0;;;;;;;;;
02.08.2022;50003;0;0;;;;;;;;;
01.08.2022;50003;-15;-0,0299892038866008;;;;;;;;;
29.07.2022;50018;6;0,0119971206910342;;;;;;;;;
28.07.2022;50012;11;0,0219995600087998;;;;;;;;;
27.07.2022;50001;0;0;;;;;;;;;
26.07.2022;50001;0;0;;;;;;;;;
25.07.2022;50001;-16;-0,0319891236979427;;;;;;;;;
22.07.2022;50017;6;0,0119973605806723;;;;;;;;;
21.07.2022;50011;11;0,022;;;;;;;;;
20.07.2022;50000;0;0;;;;;;;;;
19.07.2022;50000;0;0;;;;;;;;;
18.07.2022;50000;-5000;-9,09090909090909;;;;;;;;;
15.07.2022;55000;-4996;-8,32722181478765;;;;;;;;;
