date,price,ticker,series_title
2023-04-28,1550000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-05-05,1550000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-05-12,1550000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-05-19,1570000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-05-26,1570000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-06-02,1800000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-06-09,1950000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-06-16,1950000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-06-21,1950000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-06-30,1940000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-07-07,1930000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-07-14,1930000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-07-21,1930000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-07-28,1900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-08-04,1900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-08-11,1830000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-08-18,1750000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-08-25,1670000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-09-01,1570000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-09-08,1550000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-09-15,1540000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-09-22,1440000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-09-28,1340000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-10-13,1300000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-10-20,1300000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-10-27,1250000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-11-03,1240000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-11-10,1240000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-11-17,1220000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-11-24,1200000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-12-01,1175000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-12-08,1140000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-12-15,1070000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-12-22,955000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2023-12-29,895000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-01-05,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-01-12,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-01-19,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-01-26,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-02-02,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-02-08,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-02-23,875000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-03-01,890000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-03-08,890000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-03-15,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-03-22,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-03-29,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-04-03,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-04-12,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-04-19,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-04-26,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-05-10,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-05-17,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-05-24,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-05-31,900000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-06-07,885000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-06-14,885000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-06-21,865000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-06-28,855000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-07-05,855000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-07-12,835000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-07-19,805000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-07-26,805000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-08-02,785000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-08-09,775000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-08-16,762500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-08-23,750000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-08-30,745000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-09-06,737500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-09-13,730000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-09-20,727500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-09-27,727500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-10-11,730000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-10-18,727500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-10-25,725000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-11-01,715000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-11-08,715000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-11-15,720000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-11-22,720000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-11-29,720000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-12-06,717500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-12-13,702500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-12-20,687500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2024-12-27,682500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-01-03,667500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-01-10,667500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-01-17,662500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-01-24,662500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-02-07,662500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-02-14,660000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-02-21,660000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-02-28,660000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-03-07,650000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-03-14,650000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-03-21,645000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-03-28,635000.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-04-03,627500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
2025-04-04,627500.0,SMM-LIB-GRD,SMM Battery Grade Lithium Metal
