date,ATKLICAR,ATKLIOH,INOLIRLCAIGRCND,INOLIRLHYBGRCND,SLICFc1,SLIHFc1,SMM-LIB-GRD,SMM-LICB-BG,TLCc1
2016-08-09,140000.0,163500.0,,,,,,,
2016-08-10,140000.0,163500.0,,,,,,,
2016-08-11,140000.0,163500.0,,,,,,,
2016-08-12,140000.0,163500.0,,,,,,,
2016-08-15,140000.0,163500.0,,,,,,,
2016-08-16,137000.0,163500.0,,,,,,,
2016-08-17,137000.0,163500.0,,,,,,,
2016-08-18,133000.0,163500.0,,,,,,,
2016-08-19,133000.0,163500.0,,,,,,,
2016-08-22,130000.0,163500.0,,,,,,,
2016-08-23,130000.0,163500.0,,,,,,,
2016-08-24,130000.0,163500.0,,,,,,,
2016-08-25,130000.0,163500.0,,,,,,,
2016-08-26,125000.0,163500.0,,,,,,,
2016-08-29,125000.0,163500.0,,,,,,,
2016-08-30,124000.0,163500.0,,,,,,,
2016-08-31,124000.0,163500.0,,,,,,,
2016-09-01,124000.0,163500.0,,,,,,,
2016-09-02,124000.0,162500.0,,,,,,,
2016-09-05,124000.0,162500.0,,,,,,,
2016-09-06,124000.0,162500.0,,,,,,,
2016-09-07,124000.0,162500.0,,,,,,,
2016-09-08,124000.0,162500.0,,,,,,,
2016-09-09,124000.0,162500.0,,,,,,,
2016-09-12,124000.0,162500.0,,,,,,,
2016-09-13,124000.0,162500.0,,,,,,,
2016-09-14,124000.0,162500.0,,,,,,,
2016-09-18,124000.0,162500.0,,,,,,,
2016-09-19,124000.0,162500.0,,,,,,,
2016-09-20,124000.0,162500.0,,,,,,,
2016-09-21,124000.0,162500.0,,,,,,,
2016-09-22,124000.0,162500.0,,,,,,,
2016-09-23,124000.0,162500.0,,,,,,,
2016-09-26,124000.0,162500.0,,,,,,,
2016-09-27,124000.0,162500.0,,,,,,,
2016-09-28,124000.0,162500.0,,,,,,,
2016-09-29,122000.0,162500.0,,,,,,,
2016-09-30,122000.0,162500.0,,,,,,,
2016-10-08,122000.0,162500.0,,,,,,,
2016-10-09,120000.0,162500.0,,,,,,,
2016-10-10,120000.0,162500.0,,,,,,,
2016-10-11,120000.0,162500.0,,,,,,,
2016-10-12,120000.0,162500.0,,,,,,,
2016-10-13,120000.0,162500.0,,,,,,,
2016-10-14,120000.0,162500.0,,,,,,,
2016-10-17,120000.0,162500.0,,,,,,,
2016-10-18,120000.0,162500.0,,,,,,,
2016-10-19,120000.0,162500.0,,,,,,,
2016-10-20,120000.0,162500.0,,,,,,,
2016-10-21,120000.0,162500.0,,,,,,,
2016-10-24,120000.0,162500.0,,,,,,,
2016-10-25,120000.0,162500.0,,,,,,,
2016-10-26,120000.0,160500.0,,,,,,,
2016-10-27,120000.0,160500.0,,,,,,,
2016-10-28,120000.0,160500.0,,,,,,,
2016-10-31,120000.0,160500.0,,,,,,,
2016-11-01,120000.0,160500.0,,,,,,,
2016-11-02,120000.0,160500.0,,,,,,,
2016-11-03,120000.0,160500.0,,,,,,,
2016-11-04,121000.0,160500.0,,,,,,,
2016-11-07,121000.0,160500.0,,,,,,,
2016-11-08,121000.0,160500.0,,,,,,,
2016-11-09,121000.0,160500.0,,,,,,,
2016-11-10,121000.0,160500.0,,,,,,,
2016-11-11,121000.0,160500.0,,,,,,,
2016-11-14,121000.0,160500.0,,,,,,,
2016-11-15,121000.0,160500.0,,,,,,,
2016-11-16,121000.0,160500.0,,,,,,,
2016-11-17,121000.0,160500.0,,,,,,,
2016-11-18,121000.0,160500.0,,,,,,,
2016-11-21,121000.0,160500.0,,,,,,,
2016-11-22,121000.0,160500.0,,,,,,,
2016-11-23,121000.0,160500.0,,,,,,,
2016-11-24,121000.0,160500.0,,,,,,,
2016-11-25,121000.0,160500.0,,,,,,,
2016-11-28,121000.0,160500.0,,,,,,,
2016-11-29,121000.0,160500.0,,,,,,,
2016-11-30,121000.0,160500.0,,,,,,,
2016-12-01,121000.0,160500.0,,,,,,,
2016-12-02,121000.0,160500.0,,,,,,,
2016-12-05,121000.0,160500.0,,,,,,,
2016-12-06,121000.0,160500.0,,,,,,,
2016-12-07,121000.0,160500.0,,,,,,,
2016-12-08,121000.0,160500.0,,,,,,,
2016-12-09,121000.0,160500.0,,,,,,,
2016-12-12,121000.0,160500.0,,,,,,,
2016-12-13,121000.0,160500.0,,,,,,,
2016-12-14,121000.0,160500.0,,,,,,,
2016-12-15,121000.0,160500.0,,,,,,,
2016-12-16,121000.0,160500.0,,,,,,,
2016-12-19,121000.0,160500.0,,,,,,,
2016-12-20,121000.0,160500.0,,,,,,,
2016-12-21,121000.0,160500.0,,,,,,,
2016-12-22,121000.0,161000.0,,,,,,,
2016-12-23,121000.0,161000.0,,,,,,,
2016-12-26,122000.0,161000.0,,,,,,,
2016-12-27,122000.0,161000.0,,,,,,,
2016-12-28,122000.0,161000.0,,,,,,,
2016-12-30,122000.0,161000.0,,,,,,,
2017-01-03,122000.0,161000.0,,,,,,,
2017-01-04,122000.0,161000.0,,,,,,,
2017-01-05,122000.0,156000.0,,,,,,,
2017-01-06,122000.0,153000.0,,,,,,,
2017-01-09,122000.0,150500.0,,,,,,,
2017-01-10,122000.0,147500.0,,,,,,,
2017-01-11,122000.0,144500.0,,,,,,,
2017-01-12,122000.0,142500.0,,,,,,,
2017-01-13,122000.0,142500.0,,,,,,,
2017-01-16,122000.0,142500.0,,,,,,,
2017-01-17,122000.0,142500.0,,,,,,,
2017-01-18,122000.0,142500.0,,,,,,,
2017-01-19,122000.0,142500.0,,,,,,,
2017-01-20,122000.0,142500.0,,,,,,,
2017-01-22,122000.0,142500.0,,,,,,,
2017-01-23,122000.0,142500.0,,,,,,,
2017-01-24,122000.0,142500.0,,,,,,,
2017-01-25,122000.0,142500.0,,,,,,,
2017-02-06,122000.0,142500.0,,,,,,,
2017-02-07,122000.0,142500.0,,,,,,,
2017-02-08,122000.0,142500.0,,,,,,,
2017-02-09,122000.0,142500.0,,,,,,,
2017-02-10,122000.0,142500.0,,,,,,,
2017-02-13,122000.0,142500.0,,,,,,,
2017-02-14,122000.0,142500.0,,,,,,,
2017-02-15,122000.0,142500.0,,,,,,,
2017-02-16,122000.0,142500.0,,,,,,,
2017-02-17,122000.0,142500.0,,,,,,,
2017-02-20,122000.0,142500.0,,,,,,,
2017-02-21,124000.0,142500.0,,,,,,,
2017-02-22,124000.0,142500.0,,,,,,,
2017-02-23,124000.0,142500.0,,,,,,,
2017-02-24,124000.0,142500.0,,,,,,,
2017-02-27,124000.0,142500.0,,,,,,,
2017-02-28,124000.0,142500.0,,,,,,,
2017-03-01,124000.0,142500.0,,,,,,,
2017-03-02,124000.0,142500.0,,,,,,,
2017-03-03,124000.0,142500.0,,,,,,,
2017-03-06,124000.0,142500.0,,,,,,,
2017-03-07,124000.0,142500.0,,,,,,,
2017-03-08,124000.0,142500.0,,,,,,,
2017-03-09,124000.0,142500.0,,,,,,,
2017-03-10,124000.0,142500.0,,,,,,,
2017-03-13,124000.0,142500.0,,,,,,,
2017-03-15,126000.0,142500.0,,,,,,,
2017-03-16,126000.0,142500.0,,,,,,,
2017-03-17,126000.0,142500.0,,,,,,,
2017-03-20,126000.0,142500.0,,,,,,,
2017-03-21,126000.0,142500.0,,,,,,,
2017-03-22,126000.0,142500.0,,,,,,,
2017-03-23,126000.0,142500.0,,,,,,,
2017-03-24,126000.0,142500.0,,,,,,,
2017-03-27,126000.0,142500.0,,,,,,,
2017-03-28,126000.0,142500.0,,,,,,,
2017-03-29,128000.0,145500.0,,,,,,,
2017-03-30,128000.0,145500.0,,,,,,,
2017-03-31,128000.0,145500.0,,,,,,,
2017-04-01,132000.0,145500.0,,,,,,,
2017-04-05,132000.0,145500.0,,,,,,,
2017-04-06,132000.0,145500.0,,,,,,,
2017-04-07,132000.0,145500.0,,,,,,,
2017-04-10,132000.0,145500.0,,,,,,,
2017-04-11,132000.0,145500.0,,,,,,,
2017-04-12,132000.0,145500.0,,,,,,,
2017-04-13,132000.0,145500.0,,,,,,,
2017-04-14,132000.0,145500.0,,,,,,,
2017-04-17,132000.0,145500.0,,,,,,,
2017-04-18,132000.0,145500.0,,,,,,,
2017-04-19,134000.0,148500.0,,,,,,,
2017-04-20,134000.0,148500.0,,,,,,,
2017-04-21,134000.0,148500.0,,,,,,,
2017-04-24,134000.0,148500.0,,,,,,,
2017-04-25,134000.0,148500.0,,,,,,,
2017-04-26,134000.0,148500.0,,,,,,,
2017-04-27,134000.0,148500.0,,,,,,,
2017-04-28,134000.0,148500.0,,,,,,,
2017-05-02,134000.0,148500.0,,,,,,,
2017-05-03,134000.0,148500.0,,,,,,,
2017-05-04,137000.0,150500.0,,,,,,,
2017-05-05,137000.0,150500.0,,,,,,,
2017-05-08,137000.0,150500.0,,,,,,,
2017-05-09,137000.0,150500.0,,,,,,,
2017-05-10,137000.0,150500.0,,,,,,,
2017-05-11,137000.0,150500.0,,,,,,,
2017-05-12,137000.0,150500.0,,,,,,,
2017-05-15,137000.0,150500.0,,,,,,,
2017-05-16,137000.0,150500.0,,,,,,,
2017-05-17,137000.0,150500.0,,,,,,,
2017-05-18,137000.0,150500.0,,,,,,,
2017-05-19,137000.0,150500.0,,,,,,,
2017-05-22,137000.0,150500.0,,,,,,,
2017-05-23,137000.0,150500.0,,,,,,,
2017-05-24,137000.0,150500.0,,,,,,,
2017-05-25,137000.0,150500.0,,,,,,,
2017-05-26,137000.0,150500.0,,,,,,,
2017-05-31,137000.0,150500.0,,,,,,,
2017-06-01,137000.0,150500.0,,,,,,,
2017-06-02,140000.0,152500.0,,,,,,,
2017-06-05,140000.0,152500.0,,,,,,,
2017-06-06,140000.0,152500.0,,,,,,,
2017-06-07,140000.0,152500.0,,,,,,,
2017-06-08,140000.0,152500.0,,,,,,,
2017-06-09,140000.0,152500.0,,,,,,,
2017-06-12,140000.0,152500.0,,,,,,,
2017-06-13,140000.0,152500.0,,,,,,,
2017-06-14,140000.0,152500.0,,,,,,,
2017-06-15,140000.0,152500.0,,,,,,,
2017-06-16,140000.0,152500.0,,,,,,,
2017-06-19,140000.0,152500.0,,,,,,,
2017-06-20,140000.0,152500.0,,,,,,,
2017-06-21,140000.0,152500.0,,,,,,,
2017-06-22,140000.0,152500.0,,,,,,,
2017-06-23,143000.0,152500.0,,,,,,,
2017-06-26,143000.0,152500.0,,,,,,,
2017-06-27,145500.0,154500.0,,,,,,,
2017-06-28,145500.0,154500.0,,,,,,,
2017-06-29,145500.0,154500.0,,,,,,,
2017-06-30,145500.0,154500.0,,,,,,,
2017-07-03,145500.0,154500.0,,,,,,,
2017-07-04,145500.0,154500.0,,,,,,,
2017-07-05,145500.0,151500.0,,,,,,,
2017-07-06,145500.0,151500.0,,,,,,,
2017-07-07,145500.0,151500.0,,,,,,,
2017-07-10,145500.0,151500.0,,,,,,,
2017-07-11,145500.0,151500.0,,,,,,,
2017-07-12,145500.0,151500.0,,,,,,,
2017-07-13,145500.0,151500.0,,,,,,,
2017-07-14,145500.0,151500.0,,,,,,,
2017-07-17,145500.0,151500.0,,,,,,,
2017-07-18,145500.0,151500.0,,,,,,,
2017-07-19,145500.0,151500.0,,,,,,,
2017-07-20,145500.0,151500.0,,,,,,,
2017-07-21,145500.0,150500.0,,,,,,,
2017-07-24,145500.0,150500.0,,,,,,,
2017-07-25,145500.0,149500.0,,,,,,,
2017-07-26,145500.0,149500.0,,,,,,,
2017-07-27,145500.0,149500.0,,,,,,,
2017-07-28,145500.0,149500.0,,,,,,,
2017-07-31,148500.0,149500.0,,,,,,,
2017-08-01,148500.0,149500.0,,,,,,,
2017-08-02,148500.0,149500.0,,,,,,,
2017-08-03,148500.0,149500.0,,,,,,,
2017-08-04,148500.0,149500.0,,,,,,,
2017-08-07,148500.0,149500.0,,,,,,,
2017-08-08,148500.0,149500.0,,,,,,,
2017-08-09,148500.0,149500.0,,,,,,,
2017-08-10,151500.0,149500.0,,,,,,,
2017-08-11,151500.0,149500.0,,,,,,,
2017-08-14,151500.0,149500.0,,,,,,,
2017-08-15,151500.0,149500.0,,,,,,,
2017-08-16,151500.0,147500.0,,,,,,,
2017-08-17,151500.0,147500.0,,,,,,,
2017-08-18,151500.0,151500.0,,,,,,,
2017-08-21,151500.0,151500.0,,,,,,,
2017-08-22,156000.0,156000.0,,,,,,,
2017-08-23,156000.0,156000.0,,,,,,,
2017-08-24,156000.0,156000.0,,,,,,,
2017-08-25,156000.0,156000.0,,,,,,,
2017-08-28,156000.0,156000.0,,,,,,,
2017-08-29,156000.0,156000.0,,,,,,,
2017-08-30,156000.0,156000.0,,,,,,,
2017-08-31,156000.0,156000.0,,,,,,,
2017-09-01,156000.0,156000.0,,,,,,,
2017-09-04,158000.0,156000.0,,,,,,,
2017-09-05,158000.0,156000.0,,,,,,,
2017-09-06,158000.0,156000.0,,,,,,,
2017-09-07,158000.0,,,,,,,,
2017-09-08,158000.0,,,,,,,,
2017-09-11,158000.0,156000.0,,,,,,,
2017-09-12,158000.0,156000.0,,,,,,,
2017-09-13,158000.0,156000.0,,,,,,,
2017-09-14,158000.0,,,,,,,,
2017-09-15,158000.0,,,,,,,,
2017-09-18,160000.0,156000.0,,,,,,,
2017-09-19,160000.0,158000.0,,,,,,,
2017-09-20,161000.0,160000.0,,,,,,,
2017-09-21,161000.0,,,,,,,,
2017-09-22,161000.0,,,,,,,,
2017-09-25,161000.0,160000.0,,,,,,,
2017-09-26,161000.0,160000.0,,,,,,,
2017-09-27,161000.0,160000.0,,,,,,,
2017-09-28,161000.0,,,,,,,,
2017-09-29,161000.0,,,,,,,,
2017-10-09,161000.0,160000.0,,,,,,,
2017-10-10,161000.0,160000.0,,,,,,,
2017-10-11,161000.0,160000.0,,,,,,,
2017-10-12,161000.0,160000.0,,,,,,,
2017-10-13,164000.0,163000.0,,,,,,,
2017-10-16,164000.0,163000.0,,,,,,,
2017-10-17,164000.0,163000.0,,,,,,,
2017-10-18,164000.0,163000.0,,,,,,,
2017-10-19,164000.0,163000.0,,,,,,,
2017-10-20,164000.0,163000.0,,,,,,,
2017-10-23,164000.0,163000.0,,,,,,,
2017-10-24,164000.0,163000.0,,,,,,,
2017-10-25,164000.0,166000.0,,,,,,,
2017-10-26,164000.0,166000.0,,,,,,,
2017-10-27,164000.0,166000.0,,,,,,,
2017-10-30,170000.0,166000.0,,,,,,,
2017-10-31,170000.0,,,,,,,,
2017-11-01,172000.0,166000.0,,,,,,,
2017-11-02,172000.0,166000.0,,,,,,,
2017-11-03,172000.0,166000.0,,,,,,,
2017-11-06,172000.0,166000.0,,,,,,,
2017-11-07,172000.0,166000.0,,,,,,,
2017-11-08,172000.0,166000.0,,,,,,,
2017-11-09,172000.0,166000.0,,,,,,,
2017-11-10,172000.0,166000.0,,,,,,,
2017-11-13,172000.0,166000.0,,,,,,,
2017-11-14,172000.0,166000.0,,,,,,,
2017-11-15,172000.0,166000.0,,,,,,,
2017-11-16,171500.0,166000.0,,,,,,,
2017-11-17,171500.0,166000.0,,,,,,,
2017-11-20,171500.0,166000.0,,,,,,,
2017-11-21,171500.0,166000.0,,,,,,,
2017-11-22,171500.0,166000.0,,,,,,,
2017-11-23,171500.0,166000.0,,,,,,,
2017-11-24,171500.0,166000.0,,,,,,,
2017-11-27,171500.0,166000.0,,,,,,,
2017-11-28,171500.0,166000.0,,,,,,,
2017-11-29,171500.0,166000.0,,,,,,,
2017-11-30,170000.0,166000.0,,,,,,,
2017-12-01,170000.0,166000.0,,,,,,,
2017-12-04,170000.0,166000.0,,,,,,,
2017-12-05,170000.0,166000.0,,,,,,,
2017-12-06,170000.0,166000.0,,,,,,,
2017-12-07,170000.0,166000.0,,,,,,,
2017-12-08,170000.0,166000.0,,,,,,,
2017-12-11,170000.0,166000.0,,,,,,,
2017-12-12,170000.0,166000.0,,,,,,,
2017-12-13,170000.0,166000.0,,,,,,,
2017-12-14,170000.0,166000.0,,,,,,,
2017-12-15,170000.0,166000.0,,,,,,,
2017-12-18,170000.0,166000.0,,,,,,,
2017-12-19,170000.0,166000.0,,,,,,,
2017-12-20,170000.0,166000.0,,,,,,,
2017-12-21,170000.0,166000.0,,,,,,,
2017-12-22,167000.0,166000.0,,,,,,,
2017-12-25,167000.0,166000.0,,,,,,,
2017-12-26,167000.0,166000.0,,,,,,,
2017-12-27,167000.0,166000.0,,,,,,,
2017-12-28,167000.0,166000.0,,,,,,,
2017-12-29,167000.0,166000.0,,,,,,,
2018-01-02,167000.0,166000.0,,,,,,,
2018-01-03,167000.0,166000.0,,,,,,,
2018-01-04,167000.0,166000.0,,,,,,,
2018-01-05,167000.0,166000.0,,,,,,,
2018-01-08,167000.0,166000.0,,,,,,,
2018-01-09,167000.0,166000.0,,,,,,,
2018-01-10,167000.0,166000.0,,,,,,,
2018-01-11,167000.0,166000.0,,,,,,,
2018-01-12,167000.0,166000.0,,,,,,,
2018-01-15,164500.0,166000.0,,,,,,,
2018-01-16,161500.0,166000.0,,,,,,,
2018-01-17,161500.0,166000.0,,,,,,,
2018-01-18,161500.0,166000.0,,,,,,,
2018-01-19,161500.0,166000.0,,,,,,,
2018-01-22,161500.0,166000.0,,,,,,,
2018-01-23,161500.0,166000.0,,,,,,,
2018-01-24,161500.0,166000.0,,,,,,,
2018-01-25,161500.0,166000.0,,,,,,,
2018-01-26,161500.0,166000.0,,,,,,,
2018-01-29,160000.0,166000.0,,,,,,,
2018-01-30,160000.0,166000.0,,,,,,,
2018-01-31,160000.0,166000.0,,,,,,,
2018-02-01,160000.0,166000.0,,,,,,,
2018-02-02,158000.0,166000.0,,,,,,,
2018-02-05,158000.0,166000.0,,,,,,,
2018-02-06,158000.0,166000.0,,,,,,,
2018-02-07,158000.0,166000.0,,,,,,,
2018-02-08,158000.0,166000.0,,,,,,,
2018-02-09,158000.0,160000.0,,,,,,,
2018-02-22,158000.0,160000.0,,,,,,,
2018-02-23,158000.0,160000.0,,,,,,,
2018-02-24,158000.0,,,,,,,,
2018-02-26,159200.0,159300.0,,,,,,,
2018-02-27,159200.0,159300.0,,,,,,,
2018-02-28,159200.0,159300.0,,,,,,,
2018-03-01,161750.0,159000.0,,,,,,,
2018-03-02,161750.0,159000.0,,,,,,,
2018-03-05,161750.0,159000.0,,,,,,,
2018-03-06,161750.0,159000.0,,,,,,,
2018-03-07,161750.0,159000.0,,,,,,,
2018-03-08,161750.0,159000.0,,,,,,,
2018-03-09,161750.0,159000.0,,,,,,,
2018-03-12,161750.0,159000.0,,,,,,,
2018-03-13,161750.0,159000.0,,,,,,,
2018-03-14,156500.0,159000.0,,,,,,,
2018-03-15,156500.0,159000.0,,,,,,,
2018-03-16,156500.0,159000.0,,,,,,,
2018-03-19,156500.0,159000.0,,,,,,,
2018-03-20,156500.0,159000.0,,,,,,,
2018-03-21,156500.0,159000.0,,,,,,,
2018-03-22,156500.0,159000.0,,,,,,,
2018-03-26,156500.0,161000.0,,,,,,,
2018-03-27,156500.0,161000.0,,,,,,,
2018-03-28,156500.0,161000.0,,,,,,,
2018-03-29,156500.0,161000.0,,,,,,,
2018-03-30,156500.0,161000.0,,,,,,,
2018-04-02,154500.0,161000.0,,,,,,,
2018-04-03,154500.0,161000.0,,,,,,,
2018-04-04,154500.0,161000.0,,,,,,,
2018-04-08,154500.0,,,,,,,,
2018-04-09,154500.0,161000.0,,,,,,,
2018-04-10,145500.0,161000.0,,,,,,,
2018-04-11,145500.0,161000.0,,,,,,,
2018-04-12,145500.0,161000.0,,,,,,,
2018-04-13,145500.0,161000.0,,,,,,,
2018-04-16,145500.0,158500.0,,,,,,,
2018-04-17,145500.0,157000.0,,,,,,,
2018-04-18,145500.0,157000.0,,,,,,,
2018-04-19,145500.0,157000.0,,,,,,,
2018-04-20,142500.0,157000.0,,,,,,,
2018-04-23,142500.0,157000.0,,,,,,,
2018-04-24,142500.0,157000.0,,,,,,,
2018-04-25,142500.0,157000.0,,,,,,,
2018-04-26,142500.0,157000.0,,,,,,,
2018-04-27,142500.0,157000.0,,,,,,,
2018-04-28,142500.0,,,,,,,,
2018-05-02,142500.0,157000.0,,,,,,,
2018-05-03,142500.0,157000.0,,,,,,,
2018-05-04,140500.0,157000.0,,,,,,,
2018-05-07,140500.0,157000.0,,,,,,,
2018-05-08,140500.0,157000.0,,,,,,,
2018-05-09,140500.0,157000.0,,,,,,,
2018-05-10,139500.0,157000.0,,,,,,,
2018-05-11,139500.0,157000.0,,,,,,,
2018-05-14,139500.0,157000.0,,,,,,,
2018-05-15,139500.0,157000.0,,,,,,,
2018-05-16,139500.0,157000.0,,,,,,,
2018-05-17,139500.0,157000.0,,,,,,,
2018-05-18,139500.0,157000.0,,,,,,,
2018-05-21,139500.0,157000.0,,,,,,,
2018-05-22,139500.0,157000.0,,,,,,,
2018-05-23,139500.0,157000.0,,,,,,,
2018-05-24,139500.0,157000.0,,,,,,,
2018-05-25,139500.0,157000.0,,,,,,,
2018-05-28,139500.0,157000.0,,,,,,,
2018-05-29,139500.0,157000.0,,,,,,,
2018-05-30,137500.0,157000.0,,,,,,,
2018-05-31,137500.0,,,,,,,,
2018-06-01,137500.0,157000.0,,,,,,,
2018-06-04,137500.0,157000.0,,,,,,,
2018-06-05,137500.0,155000.0,,,,,,,
2018-06-06,137500.0,155000.0,,,,,,,
2018-06-07,137500.0,155000.0,,,,,,,
2018-06-08,137500.0,155000.0,,,,,,,
2018-06-11,135500.0,155000.0,,,,,,,
2018-06-12,135500.0,155000.0,,,,,,,
2018-06-13,132500.0,152500.0,,,,,,,
2018-06-14,132500.0,152500.0,,,,,,,
2018-06-15,132500.0,152500.0,,,,,,,
2018-06-19,132500.0,152500.0,,,,,,,
2018-06-20,132500.0,152500.0,,,,,,,
2018-06-21,132500.0,152500.0,,,,,,,
2018-06-22,132500.0,152500.0,,,,,,,
2018-06-25,130500.0,150500.0,,,,,,,
2018-06-26,130500.0,150500.0,,,,,,,
2018-06-27,130500.0,150500.0,,,,,,,
2018-06-28,130500.0,150500.0,,,,,,,
2018-06-29,129500.0,150500.0,,,,,,,
2018-07-02,129500.0,150500.0,,,,,,,
2018-07-03,129500.0,150500.0,,,,,,,
2018-07-04,129500.0,150500.0,,,,,,,
2018-07-05,129500.0,150500.0,,,,,,,
2018-07-06,127500.0,147500.0,,,,,,,
2018-07-09,127500.0,147500.0,,,,,,,
2018-07-10,127500.0,147500.0,,,,,,,
2018-07-11,127500.0,147500.0,,,,,,,
2018-07-12,127500.0,147500.0,,,,,,,
2018-07-13,127500.0,147500.0,,,,,,,
2018-07-16,120000.0,147500.0,,,,,,,
2018-07-17,120000.0,147500.0,,,,,,,
2018-07-18,120000.0,147500.0,,,,,,,
2018-07-19,120000.0,145500.0,,,,,,,
2018-07-20,110000.0,131500.0,,,,,,,
2018-07-23,110000.0,131500.0,,,,,,,
2018-07-24,110000.0,131500.0,,,,,,,
2018-07-25,110000.0,131500.0,,,,,,,
2018-07-26,110000.0,130500.0,,,,,,,
2018-07-27,110000.0,130500.0,,,,,,,
2018-07-30,110000.0,130500.0,,,,,,,
2018-07-31,105000.0,130500.0,,,,,,,
2018-08-01,103000.0,130500.0,,,,,,,
2018-08-02,103000.0,130500.0,,,,,,,
2018-08-03,103000.0,128500.0,,,,,,,
2018-08-06,103000.0,128500.0,,,,,,,
2018-08-07,103000.0,128500.0,,,,,,,
2018-08-08,103000.0,128500.0,,,,,,,
2018-08-09,101500.0,128500.0,,,,,,,
2018-08-10,101500.0,128500.0,,,,,,,
2018-08-13,101500.0,128500.0,,,,,,,
2018-08-14,97500.0,128500.0,,,,,,,
2018-08-15,97500.0,128500.0,,,,,,,
2018-08-16,97500.0,128500.0,,,,,,,
2018-08-17,97500.0,128500.0,,,,,,,
2018-08-20,97500.0,128500.0,,,,,,,
2018-08-21,95500.0,128500.0,,,,,,,
2018-08-22,95500.0,127500.0,,,,,,,
2018-08-23,95500.0,127500.0,,,,,,,
2018-08-24,94500.0,127500.0,,,,,,,
2018-08-27,94500.0,127500.0,,,,,,,
2018-08-28,94500.0,127500.0,,,,,,,
2018-08-29,92500.0,127500.0,,,,,,,
2018-08-30,92500.0,127500.0,,,,,,,
2018-08-31,92500.0,127500.0,,,,,,,
2018-09-03,92500.0,125500.0,,,,,,,
2018-09-04,92500.0,125500.0,,,,,,,
2018-09-05,90500.0,125500.0,,,,,,,
2018-09-06,90500.0,125500.0,,,,,,,
2018-09-07,90500.0,125500.0,,,,,,,
2018-09-10,90500.0,125500.0,,,,,,,
2018-09-11,89500.0,125500.0,,,,,,,
2018-09-12,89500.0,125500.0,,,,,,,
2018-09-13,87500.0,122500.0,,,,,,,
2018-09-14,87500.0,122500.0,,,,,,,
2018-09-17,87500.0,122500.0,,,,,,,
2018-09-18,84500.0,122500.0,,,,,,,
2018-09-19,84500.0,122500.0,,,,,,,
2018-09-20,84500.0,122500.0,,,,,,,
2018-09-21,82500.0,122500.0,,,,,,,
2018-09-25,81500.0,122500.0,,,,,,,
2018-09-26,81500.0,122500.0,,,,,,,
2018-09-27,81500.0,122500.0,,,,,,,
2018-09-28,80500.0,122500.0,,,,,,,
2018-09-29,80500.0,,,,,,,,
2018-10-08,80500.0,122500.0,,,,,,,
2018-10-09,80500.0,122500.0,,,,,,,
2018-10-10,80500.0,120500.0,,,,,,,
2018-10-11,80500.0,120500.0,,,,,,,
2018-10-12,80500.0,120500.0,,,,,,,
2018-10-15,80500.0,120500.0,,,,,,,
2018-10-16,80500.0,120500.0,,,,,,,
2018-10-17,80500.0,120500.0,,,,,,,
2018-10-18,80500.0,120500.0,,,,,,,
2018-10-19,80500.0,120500.0,,,,,,,
2018-10-22,80500.0,118500.0,,,,,,,
2018-10-23,80500.0,118500.0,,,,,,,
2018-10-24,80500.0,118500.0,,,,,,,
2018-10-25,80500.0,118500.0,,,,,,,
2018-10-26,80500.0,118500.0,,,,,,,
2018-10-29,80500.0,118500.0,,,,,,,
2018-10-30,80500.0,118500.0,,,,,,,
2018-10-31,79500.0,117500.0,,,,,,,
2018-11-01,80000.0,117500.0,,,,,,,
2018-11-02,80000.0,117500.0,,,,,,,
2018-11-05,80000.0,117500.0,,,,,,,
2018-11-06,80000.0,117500.0,,,,,,,
2018-11-07,80000.0,117500.0,,,,,,,
2018-11-08,80000.0,114500.0,,,,,,,
2018-11-09,80000.0,114500.0,,,,,,,
2018-11-12,80000.0,114500.0,,,,,,,
2018-11-13,80000.0,114500.0,,,,,,,
2018-11-14,80000.0,114500.0,,,,,,,
2018-11-15,80000.0,114500.0,,,,,,,
2018-11-16,80000.0,114500.0,,,,,,,
2018-11-19,80000.0,114500.0,,,,,,,
2018-11-20,80000.0,114500.0,,,,,,,
2018-11-21,80000.0,114500.0,,,,,,,
2018-11-22,80000.0,112500.0,,,,,,,
2018-11-23,80000.0,112500.0,,,,,,,
2018-11-26,80000.0,112500.0,,,,,,,
2018-11-27,80000.0,112500.0,,,,,,,
2018-11-28,80000.0,112500.0,,,,,,,
2018-11-29,80000.0,112500.0,,,,,,,
2018-11-30,80000.0,112500.0,,,,,,,
2018-12-03,80000.0,112500.0,,,,,,,
2018-12-04,80000.0,112500.0,,,,,,,
2018-12-05,80000.0,112500.0,,,,,,,
2018-12-06,80000.0,112500.0,,,,,,,
2018-12-07,80000.0,112500.0,,,,,,,
2018-12-10,80000.0,112500.0,,,,,,,
2018-12-11,80000.0,112500.0,,,,,,,
2018-12-12,80000.0,110500.0,,,,,,,
2018-12-13,80000.0,110500.0,,,,,,,
2018-12-14,80000.0,110500.0,,,,,,,
2018-12-17,80000.0,110500.0,,,,,,,
2018-12-18,80000.0,110500.0,,,,,,,
2018-12-19,79500.0,110500.0,,,,,,,
2018-12-20,79500.0,110500.0,,,,,,,
2018-12-21,79500.0,110500.0,,,,,,,
2018-12-24,79500.0,108500.0,,,,,,,
