Date;Price
20. Sep 22;194,410
19. Sep 22;193,260
16. Sep 22;185,360
15. Sep 22;195,610
14. Sep 22;190,670
13. Sep 22;192,940
09. Sep 22;183,780
08. Sep 22;177,730
07. Sep 22;175,340
06. Sep 22;176,820
05. Sep 22;170,590
02. Sep 22;164,720
01. Sep 22;169,960
31. Aug 22;172,740
30. Aug 22;167,630
29. Aug 22;172,150
26. Aug 22;175,420
25. Aug 22;173,250
24. Aug 22;174,510
23. Aug 22;177,290
22. Aug 22;176,130
19. Aug 22;170,800
18. Aug 22;172,450
17. Aug 22;173,960
16. Aug 22;172,370
15. Aug 22;179,960
12. Aug 22;183,670
11. Aug 22;177,720
10. Aug 22;170,650
09. Aug 22;171,230
08. Aug 22;175,190
05. Aug 22;179,670
04. Aug 22;179,910
03. Aug 22;180,940
02. Aug 22;185,690
01. Aug 22;188,420
29. Jul 22;176,230
28. Jul 22;173,140
27. Jul 22;174,150
26. Jul 22;175,240
25. Jul 22;171,400
22. Jul 22;167,420
21. Jul 22;166,590
20. Jul 22;160,930
19. Jul 22;157,030
18. Jul 22;149,990
15. Jul 22;166,750
14. Jul 22;175,820
13. Jul 22;184,500
12. Jul 22;182,960
11. Jul 22;179,300
08. Jul 22;177,690
07. Jul 22;177,280
06. Jul 22;177,180
05. Jul 22;180,400
04. Jul 22;175,350
01. Jul 22;175,750
30. Jun 22;181,900
29. Jun 22;177,240
28. Jun 22;177,010
27. Jun 22;173,410
24. Jun 22;180,640
23. Jun 22;189,170
22. Jun 22;197,160
21. Jun 22;200,410
20. Jun 22;197,240
17. Jun 22;197,110
16. Jun 22;203,390
15. Jun 22;204,570
14. Jun 22;206,100
13. Jun 22;212,130
10. Jun 22;219,760
09. Jun 22;223,400
08. Jun 22;224,380
07. Jun 22;225,980
06. Jun 22;224,960
02. Jun 22;220,860
01. Jun 22;216,520
31-May-2022;221,150
30-May-2022;216,660
27-May-2022;210,560
26-May-2022;203,450
25-May-2022;203,800
24-May-2022;208,630
23-May-2022;210,930
20-May-2022;210,700
19-May-2022;203,030
18-May-2022;202,250
17-May-2022;200,080
16-May-2022;211,500
13-May-2022;210,280
12-May-2022;211,210
11-May-2022;212,270
10-May-2022;206,530
09-May-2022;214,070
06-May-2022;219,190
05-May-2022;226,080
29. Apr 22;230,210
28. Apr 22;229,070
27. Apr 22;225,040
26. Apr 22;217,540
25. Apr 22;226,950
22. Apr 22;238,880
21. Apr 22;235,460
20. Apr 22;238,730
19. Apr 22;241,110
18. Apr 22;231,850
15. Apr 22;229,250
14. Apr 22;224,080
13. Apr 22;226,220
12. Apr 22;211,940
11. Apr 22;211,850
08. Apr 22;218,250
07. Apr 22;219,300
06. Apr 22;221,200
01. Apr 22;221,010
31-Mar-2022;223,640
30-Mar-2022;219,840
29-Mar-2022;223,480
28-Mar-2022;237,320
25-Mar-2022;263,290
24-Mar-2022;234,380
23-Mar-2022;210,040
22-Mar-2022;206,420
21-Mar-2022;214,400
18-Mar-2022;219,900
17-Mar-2022;221,430
16-Mar-2022;223,340
15-Mar-2022;221,410
14-Mar-2022;207,930
11-Mar-2022;225,350
10-Mar-2022;256,090
09-Mar-2022;254,360
08-Mar-2022;227,110
07-Mar-2022;202,780
04-Mar-2022;190,420
03-Mar-2022;183,910
02-Mar-2022;181,150
01-Mar-2022;178,120
28. Feb 22;177,600
25. Feb 22;179,240
24. Feb 22;178,370
23. Feb 22;178,380
22. Feb 22;179,260
21. Feb 22;178,280
18. Feb 22;176,770
17. Feb 22;173,160
16. Feb 22;172,880
15. Feb 22;173,880
14. Feb 22;176,980
11. Feb 22;176,250
10. Feb 22;176,210
09. Feb 22;172,780
08. Feb 22;174,620
07. Feb 22;173,480
28. Jan 22;167,300
27. Jan 22;167,310
26. Jan 22;165,770
25. Jan 22;167,870
24. Jan 22;179,190
21. Jan 22;176,710
20. Jan 22;170,850
19. Jan 22;163,230
18. Jan 22;163,390
17. Jan 22;163,710
14. Jan 22;165,440
13. Jan 22;162,410
12. Jan 22;163,110
11. Jan 22;158,330
10. Jan 22;155,960
07. Jan 22;151,340
06. Jan 22;152,230
05. Jan 22;154,160
04. Jan 22;152,030
31-Dec-2021;152,060
30-Dec-2021;150,910
29-Dec-2021;148,470
28-Dec-2021;148,800
27-Dec-2021;148,430
24-Dec-2021;148,560
23-Dec-2021;148,130
22-Dec-2021;145,900
21-Dec-2021;143,860
20-Dec-2021;145,220
17-Dec-2021;144,890
16-Dec-2021;142,030
15-Dec-2021;143,020
14-Dec-2021;143,840
13-Dec-2021;145,760
10-Dec-2021;145,820
09-Dec-2021;147,150
08-Dec-2021;148,590
07-Dec-2021;146,740
06-Dec-2021;147,570
03-Dec-2021;149,240
