Date;Close;Change;PCT
02-May-2023;34930;0;0
03-May-2023;34930;0;0
04-May-2023;34930;0;0
05-May-2023;34930;0;0
09-May-2023;34930;0;0
10-May-2023;34930;0;0
11-May-2023;34930;0;0
12-May-2023;34930;0;0
15-May-2023;34930;0;0
16-May-2023;34930;0;0
17-May-2023;34930;0;0
18-May-2023;34930;0;0
19-May-2023;34930;0;0
22-May-2023;34930;0;0
23-May-2023;34930;0;0
24-May-2023;30195;-4735;-13.55568279
25-May-2023;30180;-15;-0.049677099
26-May-2023;29525;-655;-2.170311465
30-May-2023;29525;0;0
31-May-2023;29525;0;0
01. Jun 23;29525;0;0
02. Jun 23;29525;0;0
05. Jun 23;29525;0;0
06. Jun 23;29525;0;0
07. Jun 23;29525;0;0
08. Jun 23;29525;0;0
09. Jun 23;29525;0;0
12. Jun 23;29525;0;0
13. Jun 23;29525;0;0
14. Jun 23;29525;0;0
15. Jun 23;29525;0;0
16. Jun 23;29525;0;0
19. Jun 23;29525;0;0
20. Jun 23;29525;0;0
21. Jun 23;29525;0;0
22. Jun 23;29525;0;0
23. Jun 23;29525;0;0
26. Jun 23;29525;0;0
27. Jun 23;29525;0;0
28. Jun 23;29525;0;0
29. Jun 23;31380;1855;6.282811177
30. Jun 23;33420;2040;6.500956023
03. Jul 23;33420;0;0
04. Jul 23;33420;0;0
05. Jul 23;33420;0;0
06. Jul 23;33420;0;0
07. Jul 23;33420;0;0
10. Jul 23;33420;0;0
11. Jul 23;33420;0;0
12. Jul 23;33420;0;0
13. Jul 23;33420;0;0
14. Jul 23;33420;0;0
17. Jul 23;33420;0;0
18. Jul 23;33420;0;0
19. Jul 23;33420;0;0
20. Jul 23;33420;0;0
21. Jul 23;33420;0;0
24. Jul 23;33420;0;0
25. Jul 23;33420;0;0
26. Jul 23;33420;0;0
27. Jul 23;33420;0;0
28. Jul 23;33420;0;0
31. Jul 23;33420;0;0
01. Aug 23;33420;0;0
02. Aug 23;33420;0;0
03. Aug 23;33420;0;0
04. Aug 23;33420;0;0
07. Aug 23;33420;0;0
08. Aug 23;33420;0;0
09. Aug 23;33420;0;0
10. Aug 23;33420;0;0
11. Aug 23;33420;0;0
14. Aug 23;33420;0;0
15. Aug 23;33420;0;0
16. Aug 23;33420;0;0
17. Aug 23;33420;0;0
18. Aug 23;33420;0;0
21. Aug 23;33420;0;0
22. Aug 23;33420;0;0
23. Aug 23;33420;0;0
24. Aug 23;33420;0;0
25. Aug 23;33420;0;0
29. Aug 23;33420;0;0
30. Aug 23;33420;0;0
31. Aug 23;33420;0;0
01. Sep 23;33420;0;0
04. Sep 23;33420;0;0
05. Sep 23;33420;0;0
06. Sep 23;33420;0;0
07. Sep 23;33420;0;0
08. Sep 23;33420;0;0
11. Sep 23;33420;0;0
12. Sep 23;33420;0;0
13. Sep 23;33420;0;0
14. Sep 23;33420;0;0
15. Sep 23;33420;0;0
18. Sep 23;33420;0;0
19. Sep 23;33420;0;0
20. Sep 23;33420;0;0
21. Sep 23;33420;0;0
22. Sep 23;33420;0;0
25. Sep 23;33420;0;0
26. Sep 23;33420;0;0
27. Sep 23;33420;0;0
28. Sep 23;33420;0;0
29. Sep 23;33420;0;0
02-Oct-2023;33420;0;0
03-Oct-2023;33420;0;0
04-Oct-2023;33420;0;0
05-Oct-2023;33420;0;0
06-Oct-2023;33420;0;0
09-Oct-2023;33420;0;0
10-Oct-2023;33420;0;0
11-Oct-2023;33420;0;0
12-Oct-2023;33420;0;0
13-Oct-2023;33420;0;0
16-Oct-2023;33420;0;0
17-Oct-2023;33420;0;0
18-Oct-2023;33420;0;0
19-Oct-2023;33420;0;0
20-Oct-2023;33420;0;0
23-Oct-2023;33420;0;0
24-Oct-2023;33420;0;0
25-Oct-2023;33420;0;0
26-Oct-2023;33420;0;0
27-Oct-2023;33420;0;0
30-Oct-2023;33420;0;0
31-Oct-2023;33420;0;0
01. Nov 23;33420;0;0
02. Nov 23;33420;0;0
03. Nov 23;33420;0;0
06. Nov 23;33420;0;0
07. Nov 23;33420;0;0
08. Nov 23;33420;0;0
09. Nov 23;33420;0;0
10. Nov 23;33420;0;0
13. Nov 23;33420;0;0
14. Nov 23;33420;0;0
15. Nov 23;33420;0;0
16. Nov 23;33420;0;0
17. Nov 23;33420;0;0
20. Nov 23;33420;0;0
21. Nov 23;33420;0;0
22. Nov 23;33420;0;0
23. Nov 23;33420;0;0
24. Nov 23;33420;0;0
27. Nov 23;33420;0;0
28. Nov 23;33420;0;0
29. Nov 23;33420;0;0
30. Nov 23;33420;0;0
01-Dec-2023;33420;0;0
04-Dec-2023;33420;0;0
05-Dec-2023;33420;0;0
06-Dec-2023;33420;0;0
07-Dec-2023;32700;-720;-2.154398564
08-Dec-2023;31975;-725;-2.217125382
11-Dec-2023;31265;-710;-2.220484754
12-Dec-2023;30545;-720;-2.302894611
13-Dec-2023;29820;-725;-2.373547225
14-Dec-2023;29135;-685;-2.29711603
15-Dec-2023;29135;0;0
18-Dec-2023;29135;0;0
19-Dec-2023;29135;0;0
20-Dec-2023;29135;0;0
21-Dec-2023;29135;0;0
22-Dec-2023;29135;0;0
27-Dec-2023;29135;0;0
28-Dec-2023;29135;0;0
29-Dec-2023;29135;0;0
02. Jan 24;29135;0;0
03. Jan 24;29135;0;0
04. Jan 24;29135;0;0
05. Jan 24;29135;0;0
08. Jan 24;29135;0;0
09. Jan 24;29135;0;0
10. Jan 24;29135;0;0
11. Jan 24;29135;0;0
12. Jan 24;29135;0;0
15. Jan 24;29135;0;0
16. Jan 24;29135;0;0
17. Jan 24;29135;0;0
18. Jan 24;29135;0;0
19. Jan 24;29135;0;0
22. Jan 24;29135;0;0
23. Jan 24;29135;0;0
24. Jan 24;29135;0;0
25. Jan 24;29135;0;0
26. Jan 24;29135;0;0
29. Jan 24;29135;0;0
30. Jan 24;29135;0;0
31. Jan 24;29135;0;0
01. Feb 24;29135;0;0
02. Feb 24;29135;0;0
05. Feb 24;29135;0;0
06. Feb 24;29135;0;0
07. Feb 24;29135;0;0
08. Feb 24;28550;-585;-2.007894285
09. Feb 24;28550;0;0
12. Feb 24;28550;0;0
13. Feb 24;28550;0;0
14. Feb 24;28550;0;0
15. Feb 24;28550;0;0
16. Feb 24;28550;0;0
19. Feb 24;28550;0;0
20. Feb 24;28550;0;0
21. Feb 24;28550;0;0
22. Feb 24;28550;0;0
23. Feb 24;28550;0;0
26. Feb 24;28550;0;0
27. Feb 24;28550;0;0
28. Feb 24;28550;0;0
29. Feb 24;28550;0;0
01-Mar-2024;28550;0;0
04-Mar-2024;28550;0;0
05-Mar-2024;28550;0;0
06-Mar-2024;28550;0;0
07-Mar-2024;28550;0;0
08-Mar-2024;28550;0;0
11-Mar-2024;28550;0;0
12-Mar-2024;28550;0;0
13-Mar-2024;28550;0;0
14-Mar-2024;28550;0;0
15-Mar-2024;28550;0;0
18-Mar-2024;28550;0;0
19-Mar-2024;28550;0;0
20-Mar-2024;28550;0;0
21-Mar-2024;28550;0;0
22-Mar-2024;28550;0;0
25-Mar-2024;28550;0;0
26-Mar-2024;28550;0;0
27-Mar-2024;28550;0;0
28-Mar-2024;28550;0;0
02. Apr 24;28550;0;0
03. Apr 24;28550;0;0
04. Apr 24;28550;0;0
05. Apr 24;28550;0;0
08. Apr 24;28550;0;0
09. Apr 24;28550;0;0
10. Apr 24;28550;0;0
11. Apr 24;28550;0;0
12. Apr 24;27830;-720;-2.521891419
15. Apr 24;27830;0;0
16. Apr 24;27830;0;0
17. Apr 24;27830;0;0
18. Apr 24;27830;0;0
19. Apr 24;27830;0;0
22. Apr 24;27830;0;0
23. Apr 24;27830;0;0
24. Apr 24;27830;0;0
25. Apr 24;27830;0;0
26. Apr 24;27830;0;0
29. Apr 24;27830;0;0
30. Apr 24;27830;0;0
01-May-2024;27830;0;0
02-May-2024;27830;0;0
03-May-2024;27830;0;0
07-May-2024;27830;0;0
08-May-2024;27830;0;0
09-May-2024;27830;0;0
10-May-2024;27830;0;0
13-May-2024;27830;0;0
14-May-2024;27830;0;0
15-May-2024;27830;0;0
16-May-2024;27830;0;0
17-May-2024;27830;0;0
20-May-2024;27830;0;0
21-May-2024;27830;0;0
22-May-2024;27150;-680;-2.443406396
23-May-2024;27150;0;0
24-May-2024;27150;0;0
28-May-2024;27150;0;0
29-May-2024;27150;0;0
30-May-2024;27150;0;0
31-May-2024;27150;0;0
03. Jun 24;27150;0;0
04. Jun 24;27150;0;0
05. Jun 24;27150;0;0
06. Jun 24;27150;0;0
07. Jun 24;27150;0;0
10. Jun 24;27150;0;0
11. Jun 24;27150;0;0
12. Jun 24;27150;0;0
13. Jun 24;27150;0;0
14. Jun 24;27150;0;0
17. Jun 24;27150;0;0
18. Jun 24;27150;0;0
19. Jun 24;27150;0;0
20. Jun 24;27150;0;0
21. Jun 24;27150;0;0
24. Jun 24;27150;0;0
25. Jun 24;27150;0;0
26. Jun 24;27150;0;0
27. Jun 24;27150;0;0
28. Jun 24;27150;0;0
01. Jul 24;27150;0;0
02. Jul 24;27150;0;0
03. Jul 24;27150;0;0
04. Jul 24;27150;0;0
05. Jul 24;27150;0;0
08. Jul 24;27150;0;0
09. Jul 24;27150;0;0
10. Jul 24;27150;0;0
11. Jul 24;27150;0;0
12. Jul 24;26625;-525;-1.933701657
15. Jul 24;26625;0;0
16. Jul 24;26625;0;0
17. Jul 24;26625;0;0
18. Jul 24;26625;0;0
19. Jul 24;26625;0;0
22. Jul 24;26625;0;0
23. Jul 24;26625;0;0
24. Jul 24;26625;0;0
25. Jul 24;26625;0;0
26. Jul 24;26625;0;0
29. Jul 24;26625;0;0
30. Jul 24;26625;0;0
31. Jul 24;26625;0;0
01. Aug 24;26500;-125;-0.469483568
02. Aug 24;26500;0;0
05. Aug 24;26500;0;0
06. Aug 24;26500;0;0
07. Aug 24;26500;0;0
08. Aug 24;26500;0;0
09. Aug 24;26500;0;0
12. Aug 24;26500;0;0
13. Aug 24;26500;0;0
14. Aug 24;26500;0;0
15. Aug 24;26000;-500;-1.886792453
16. Aug 24;24900;-1100;-4.230769231
19. Aug 24;24900;0;0
20. Aug 24;24900;0;0
21. Aug 24;24900;0;0
22. Aug 24;24300;-600;-2.409638554
23. Aug 24;24300;0;0
27. Aug 24;24300;0;0
28. Aug 24;24300;0;0
29. Aug 24;24300;0;0
30. Aug 24;24300;0;0
02. Sep 24;24300;0;0
03. Sep 24;24300;0;0
04. Sep 24;24300;0;0
05. Sep 24;24300;0;0
06. Sep 24;24300;0;0
09. Sep 24;24300;0;0
10. Sep 24;24300;0;0
11. Sep 24;24300;0;0
12. Sep 24;24300;0;0
13. Sep 24;24300;0;0
16. Sep 24;24300;0;0
17. Sep 24;24300;0;0
18. Sep 24;24300;0;0
19. Sep 24;24300;0;0
20. Sep 24;24300;0;0
23. Sep 24;24300;0;0
24. Sep 24;24300;0;0
25. Sep 24;24300;0;0
26. Sep 24;24300;0;0
27. Sep 24;24300;0;0
30. Sep 24;24300;0;0
01-Oct-2024;24300;0;0
02-Oct-2024;24300;0;0
03-Oct-2024;24300;0;0
04-Oct-2024;24300;0;0
07-Oct-2024;24300;0;0
08-Oct-2024;24300;0;0
09-Oct-2024;24300;0;0
10-Oct-2024;24300;0;0
11-Oct-2024;24300;0;0
14-Oct-2024;24300;0;0
15-Oct-2024;24300;0;0
16-Oct-2024;24300;0;0
17-Oct-2024;24300;0;0
18-Oct-2024;24300;0;0
21-Oct-2024;24300;0;0
22-Oct-2024;24300;0;0
23-Oct-2024;24300;0;0
24-Oct-2024;24300;0;0
25-Oct-2024;24300;0;0
28-Oct-2024;24300;0;0
29-Oct-2024;24300;0;0
30-Oct-2024;24300;0;0
31-Oct-2024;24300;0;0
01. Nov 24;24300;0;0
04. Nov 24;24300;0;0
05. Nov 24;24300;0;0
06. Nov 24;24300;0;0
07. Nov 24;24300;0;0
08. Nov 24;24300;0;0
11. Nov 24;24300;0;0
12. Nov 24;24300;0;0
13. Nov 24;24300;0;0
14. Nov 24;24300;0;0
15. Nov 24;24300;0;0
18. Nov 24;24300;0;0
19. Nov 24;24300;0;0
20. Nov 24;24300;0;0
21. Nov 24;24300;0;0
22. Nov 24;24300;0;0
25. Nov 24;24300;0;0
26. Nov 24;24300;0;0
27. Nov 24;24300;0;0
28. Nov 24;24300;0;0
29. Nov 24;24300;0;0
02-Dec-2024;24300;0;0
03-Dec-2024;24300;0;0
04-Dec-2024;24300;0;0
05-Dec-2024;24300;0;0
06-Dec-2024;24300;0;0
09-Dec-2024;24300;0;0
10-Dec-2024;24300;0;0
11-Dec-2024;24300;0;0
12-Dec-2024;24300;0;0
13-Dec-2024;24300;0;0
16-Dec-2024;24300;0;0
17-Dec-2024;24300;0;0
18-Dec-2024;24300;0;0
19-Dec-2024;24300;0;0
20-Dec-2024;24300;0;0
23-Dec-2024;24300;0;0
24-Dec-2024;24300;0;0
27-Dec-2024;24300;0;0
30-Dec-2024;24300;0;0
31-Dec-2024;24300;0;0
02. Jan 25;24300;0;0
03. Jan 25;24300;0;0
06. Jan 25;24300;0;0
07. Jan 25;24300;0;0
08. Jan 25;24300;0;0
09. Jan 25;24300;0;0
10. Jan 25;24300;0;0
13. Jan 25;24300;0;0
14. Jan 25;24300;0;0
15. Jan 25;24300;0;0
16. Jan 25;24300;0;0
17. Jan 25;24300;0;0
20. Jan 25;24300;0;0
21. Jan 25;24300;0;0
22. Jan 25;24300;0;0
23. Jan 25;24300;0;0
24. Jan 25;24300;0;0
27. Jan 25;23750;-550;-2.263374486
28. Jan 25;21550;-2200;-9.263157895
29. Jan 25;21550;0;0
30. Jan 25;21550;0;0
31. Jan 25;21550;0;0
03. Feb 25;21550;0;0
04. Feb 25;21550;0;0
05. Feb 25;21550;0;0
06. Feb 25;21550;0;0
07. Feb 25;21550;0;0
10. Feb 25;21550;0;0
11. Feb 25;21550;0;0
12. Feb 25;21550;0;0
13. Feb 25;21550;0;0
14. Feb 25;21550;0;0
17. Feb 25;21550;0;0
18. Feb 25;21550;0;0
19. Feb 25;21550;0;0
20. Feb 25;21550;0;0
21. Feb 25;21550;0;0
24. Feb 25;21550;0;0
25. Feb 25;22280;730;3.387470998
26. Feb 25;22880;600;2.692998205
27. Feb 25;23030;150;0.655594406
28. Feb 25;23985;955;4.146765089
03-Mar-2025;24215;230;0.958932666
04-Mar-2025;24420;205;0.846582697
05-Mar-2025;25225;805;3.296478296
06-Mar-2025;26230;1005;3.984142716
07-Mar-2025;26960;730;2.783072817
10-Mar-2025;27750;790;2.930267062
11-Mar-2025;29210;1460;5.261261261
12-Mar-2025;33565;4355;14.90927764
13-Mar-2025;36170;2605;7.761060629
14-Mar-2025;36170;0;0
17-Mar-2025;36170;0;0
18-Mar-2025;36170;0;0
19-Mar-2025;36170;0;0
20-Mar-2025;33610;-2560;-7.077688692
21-Mar-2025;33610;0;0
24-Mar-2025;33610;0;0
25-Mar-2025;33610;0;0
26-Mar-2025;33610;0;0
27-Mar-2025;33845;235;0.699196668
28-Mar-2025;33965;120;0.354557542
31-Mar-2025;33965;0;0
01. Apr 25;33965;0;0
02. Apr 25;33925;-40;-0.117768291
03. Apr 25;33925;0;0
04. Apr 25;33700;-225;-0.663227708
07. Apr 25;33700;0;0
08. Apr 25;33700;0;0
09. Apr 25;33700;0;0
10. Apr 25;33700;0;0
11. Apr 25;33700;0;0
14. Apr 25;33700;0;0
15. Apr 25;33700;0;0
16. Apr 25;33700;0;0
17. Apr 25;33700;0;0
22. Apr 25;33700;0;0
23. Apr 25;33700;0;0
24. Apr 25;33700;0;0
25. Apr 25;33700;0;0
28. Apr 25;33700;0;0
29. Apr 25;33700;0;0
30. Apr 25;33700;0;0
01-May-2025;33700;0;0
02-May-2025;33700;0;0
06-May-2025;33700;0;0
07-May-2025;33700;0;0
08-May-2025;33700;0;0
09-May-2025;33700;0;0
12-May-2025;33700;0;0
13-May-2025;33700;0;0
31-Okt-2025;48,570.00;0.00;0.00%
30-Okt-2025;48,570.00;0.00;0.00%
29-Okt-2025;48,570.00;0.00;0.00%
28-Okt-2025;48,570.00;0.00;0.00%
27-Okt-2025;48,570.00;0.00;0.00%
24-Okt-2025;48,570.00;0.00;0.00%
23-Okt-2025;48,570.00;0.00;0.00%
22-Okt-2025;48,570.00;+1,460.00;+3.10%
21-Okt-2025;47,110.00;+1,460.00;+3.20%
20-Okt-2025;45,650.00;+1,470.00;+3.33%
17-Okt-2025;44,180.00;+1,455.00;+3.41%
16-Okt-2025;42,725.00;0.00;0.00%
15-Okt-2025;42,725.00;0.00;0.00%
14-Okt-2025;42,725.00;0.00;0.00%
13-Okt-2025;42,725.00;0.00;0.00%
10-Okt-2025;42,725.00;+860.00;+2.05%
09-Okt-2025;41,865.00;+1,445.00;+3.57%
08-Okt-2025;40,420.00;+1,460.00;+3.75%
07-Okt-2025;38,960.00;+2,490.00;+6.83%
06-Okt-2025;36,470.00;+1,470.00;+4.20%
03-Okt-2025;35,000.00;0.00;0.00%
02-Okt-2025;35,000.00;0.00;0.00%
01-Okt-2025;35,000.00;0.00;0.00%
30-Sep-2025;35,000.00;0.00;0.00%
29-Sep-2025;35,000.00;0.00;0.00%
26-Sep-2025;35,000.00;0.00;0.00%
25-Sep-2025;35,000.00;+450.00;+1.30%
24-Sep-2025;34,550.00;0.00;0.00%
23-Sep-2025;34,550.00;0.00;0.00%
22-Sep-2025;34,550.00;0.00;0.00%
19-Sep-2025;34,550.00;0.00;0.00%
18-Sep-2025;34,550.00;+1,215.00;+3.64%
17-Sep-2025;33,335.00;0.00;0.00%
16-Sep-2025;33,335.00;0.00;0.00%
15-Sep-2025;33,335.00;0.00;0.00%
12-Sep-2025;33,335.00;0.00;0.00%
11-Sep-2025;33,335.00;0.00;0.00%
10-Sep-2025;33,335.00;0.00;0.00%
09-Sep-2025;33,335.00;0.00;0.00%
08-Sep-2025;33,335.00;0.00;0.00%
05-Sep-2025;33,335.00;0.00;0.00%
04-Sep-2025;33,335.00;0.00;0.00%
03-Sep-2025;33,335.00;0.00;0.00%
02-Sep-2025;33,335.00;0.00;0.00%
01-Sep-2025;33,335.00;0.00;0.00%
29-Aug-2025;33,335.00;0.00;0.00%
28-Aug-2025;33,335.00;0.00;0.00%
27-Aug-2025;33,335.00;0.00;0.00%
26-Aug-2025;33,335.00;0.00;0.00%
22-Aug-2025;33,335.00;0.00;0.00%
21-Aug-2025;33,335.00;0.00;0.00%
20-Aug-2025;33,335.00;0.00;0.00%
19-Aug-2025;33,335.00;0.00;0.00%
18-Aug-2025;33,335.00;0.00;0.00%
15-Aug-2025;33,335.00;0.00;0.00%
14-Aug-2025;33,335.00;0.00;0.00%
13-Aug-2025;33,335.00;0.00;0.00%
12-Aug-2025;33,335.00;0.00;0.00%
11-Aug-2025;33,335.00;0.00;0.00%
08-Aug-2025;33,335.00;0.00;0.00%
07-Aug-2025;33,335.00;0.00;0.00%
06-Aug-2025;33,335.00;0.00;0.00%
05-Aug-2025;33,335.00;0.00;0.00%
04-Aug-2025;33,335.00;0.00;0.00%
01-Aug-2025;33,335.00;0.00;0.00%
31-Jul-2025;33,335.00;0.00;0.00%
30-Jul-2025;33,335.00;0.00;0.00%
29-Jul-2025;33,335.00;0.00;0.00%
28-Jul-2025;33,335.00;0.00;0.00%
25-Jul-2025;33,335.00;0.00;0.00%
24-Jul-2025;33,335.00;0.00;0.00%
23-Jul-2025;33,335.00;0.00;0.00%
22-Jul-2025;33,335.00;0.00;0.00%
21-Jul-2025;33,335.00;0.00;0.00%
18-Jul-2025;33,335.00;0.00;0.00%
17-Jul-2025;33,335.00;0.00;0.00%
16-Jul-2025;33,335.00;0.00;0.00%
15-Jul-2025;33,335.00;0.00;0.00%
14-Jul-2025;33,335.00;0.00;0.00%
11-Jul-2025;33,335.00;0.00;0.00%
10-Jul-2025;33,335.00;0.00;0.00%
09-Jul-2025;33,335.00;0.00;0.00%
08-Jul-2025;33,335.00;0.00;0.00%
07-Jul-2025;33,335.00;0.00;0.00%
04-Jul-2025;33,335.00;0.00;0.00%
03-Jul-2025;33,335.00;0.00;0.00%
02-Jul-2025;33,335.00;0.00;0.00%
01-Jul-2025;33,335.00;0.00;0.00%
30-Jun-2025;33,335.00;0.00;0.00%
27-Jun-2025;33,335.00;0.00;0.00%
26-Jun-2025;33,335.00;0.00;0.00%
25-Jun-2025;33,335.00;0.00;0.00%
24-Jun-2025;33,335.00;0.00;0.00%
23-Jun-2025;33,335.00;0.00;0.00%
20-Jun-2025;33,335.00;0.00;0.00%
19-Jun-2025;33,335.00;0.00;0.00%
18-Jun-2025;33,335.00;0.00;0.00%
17-Jun-2025;33,335.00;0.00;0.00%
16-Jun-2025;33,335.00;0.00;0.00%
13-Jun-2025;33,335.00;0.00;0.00%
12-Jun-2025;33,335.00;0.00;0.00%
11-Jun-2025;33,335.00;0.00;0.00%
10-Jun-2025;33,335.00;0.00;0.00%
09-Jun-2025;33,335.00;0.00;0.00%
06-Jun-2025;33,335.00;-365.00;-1.08%
05-Jun-2025;33,700.00;0.00;0.00%
04-Jun-2025;33,700.00;0.00;0.00%
03-Jun-2025;33,700.00;0.00;0.00%
02-Jun-2025;33,700.00;0.00;0.00%
30-Mai-2025;33,700.00;0.00;0.00%
29-Mai-2025;33,700.00;0.00;0.00%
28-Mai-2025;33,700.00;0.00;0.00%
27-Mai-2025;33,700.00;0.00;0.00%
23-Mai-2025;33,700.00;0.00;0.00%
22-Mai-2025;33,700.00;0.00;0.00%
21-Mai-2025;33,700.00;0.00;0.00%
20-Mai-2025;33,700.00;0.00;0.00%
19-Mai-2025;33,700.00;0.00;0.00%
16-Mai-2025;33,700.00;0.00;0.00%
15-Mai-2025;33,700.00;0.00;0.00%
14-Mai-2025;33,700.00;0.00;0.00%
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
