Date;Price
03. Jan 21;
02. Jan 21;
01. Jan 21;
31-Dec-2020;272
30-Dec-2020;269
29-Dec-2020;270.5
28-Dec-2020;269.5
27-Dec-2020;
26-Dec-2020;
25-Dec-2020;279.5
24-Dec-2020;273
23-Dec-2020;264
22-Dec-2020;254.5
21-Dec-2020;254.5
20-Dec-2020;
19-Dec-2020;
18-Dec-2020;255.5
17-Dec-2020;254.5
16-Dec-2020;257.5
15-Dec-2020;256.5
14-Dec-2020;256
13-Dec-2020;
12-Dec-2020;
11-Dec-2020;256
10-Dec-2020;255.5
09-Dec-2020;257
08-Dec-2020;257.5
07-Dec-2020;259
06-Dec-2020;
05-Dec-2020;
04-Dec-2020;259.5
03-Dec-2020;260
02-Dec-2020;258.5
01-Dec-2020;258
30. Nov 20;260
29. Nov 20;
28. Nov 20;
27. Nov 20;259.5
26. Nov 20;260.5
25. Nov 20;253
24. Nov 20;250
23. Nov 20;251.5
22. Nov 20;
21. Nov 20;
20. Nov 20;255
19. Nov 20;251.5
18. Nov 20;253
17. Nov 20;256.5
16. Nov 20;259.5
15. Nov 20;
14. Nov 20;
13. Nov 20;259.5
12. Nov 20;259
11. Nov 20;259.5
10. Nov 20;260
09. Nov 20;261
08. Nov 20;
07. Nov 20;
06. Nov 20;260
05. Nov 20;259
04. Nov 20;258
03. Nov 20;261.5
02. Nov 20;257.5
01. Nov 20;
31-Oct-2020;
30-Oct-2020;257.5
29-Oct-2020;259
28-Oct-2020;260.5
27-Oct-2020;265
26-Oct-2020;265
25-Oct-2020;
24-Oct-2020;
23-Oct-2020;261.5
22-Oct-2020;260
21-Oct-2020;260.5
20-Oct-2020;261
19-Oct-2020;260
18-Oct-2020;
17-Oct-2020;
16-Oct-2020;263
15-Oct-2020;266.5
14-Oct-2020;266.5
13-Oct-2020;265
12-Oct-2020;266.5
11-Oct-2020;
10-Oct-2020;
09-Oct-2020;269.5
08-Oct-2020;270.5
07-Oct-2020;270
06-Oct-2020;269.5
05-Oct-2020;269.5
04-Oct-2020;
03-Oct-2020;
02-Oct-2020;269
01-Oct-2020;267.5
30. Sep 20;271
29. Sep 20;271
28. Sep 20;270.5
27. Sep 20;
26. Sep 20;
25. Sep 20;269.5
24. Sep 20;269
23. Sep 20;268
22. Sep 20;270
21. Sep 20;268.5
20. Sep 20;
19. Sep 20;
18. Sep 20;270
17. Sep 20;268
16. Sep 20;280
15. Sep 20;277
14. Sep 20;278.5
11. Sep 20;279.5
10. Sep 20;275
09. Sep 20;286.5
08. Sep 20;270
07. Sep 20;270.5
06. Sep 20;
05. Sep 20;
04. Sep 20;269.5
03. Sep 20;271.5
02. Sep 20;273.5
01. Sep 20;276
31. Aug 20;274.5
30. Aug 20;
29. Aug 20;
28. Aug 20;275
27. Aug 20;274.5
26. Aug 20;276.5
25. Aug 20;277
24. Aug 20;282
23. Aug 20;
22. Aug 20;
21. Aug 20;285
20. Aug 20;282
19. Aug 20;287.5
18. Aug 20;272
17. Aug 20;276
16. Aug 20;
15. Aug 20;
14. Aug 20;277
13. Aug 20;275.5
12. Aug 20;277.5
11. Aug 20;276
10. Aug 20;294
09. Aug 20;
08. Aug 20;
07. Aug 20;291
06. Aug 20;294
05. Aug 20;298.5
04. Aug 20;297
03. Aug 20;293.5
02. Aug 20;
01. Aug 20;
31. Jul 20;275.5
30. Jul 20;271.5
29. Jul 20;272
28. Jul 20;275
27. Jul 20;271.5
26. Jul 20;
25. Jul 20;
24. Jul 20;256
23. Jul 20;252
22. Jul 20;251
21. Jul 20;250
20. Jul 20;246
19. Jul 20;
18. Jul 20;
17. Jul 20;245.5
16. Jul 20;247
15. Jul 20;247
14. Jul 20;248
13. Jul 20;250
12. Jul 20;
11. Jul 20;
10. Jul 20;241
09. Jul 20;243
08. Jul 20;241
07. Jul 20;237
06. Jul 20;237
05. Jul 20;
04. Jul 20;
03. Jul 20;236.5
02. Jul 20;237
01. Jul 20;234
30. Jun 20;233.5
29. Jun 20;234
28. Jun 20;
27. Jun 20;
26. Jun 20;237.5
25. Jun 20;234.5
24. Jun 20;234.5
23. Jun 20;235.5
22. Jun 20;241
21. Jun 20;
20. Jun 20;
19. Jun 20;245
18. Jun 20;246.5
17. Jun 20;246.5
16. Jun 20;248
15. Jun 20;245.5
14. Jun 20;
13. Jun 20;
12. Jun 20;249
11. Jun 20;248.5
10. Jun 20;253.5
09. Jun 20;254.5
08. Jun 20;254
07. Jun 20;
06. Jun 20;
05. Jun 20;252
04. Jun 20;250.5
03. Jun 20;251.5
02. Jun 20;252
01. Jun 20;253
31-May-2020;
30-May-2020;
29-May-2020;251.5
28-May-2020;252
27-May-2020;250.5
26-May-2020;249.5
25-May-2020;250.5
24-May-2020;
23-May-2020;
22-May-2020;249
21-May-2020;251.5
20-May-2020;249.5
19-May-2020;243.5
18-May-2020;242
17-May-2020;
16-May-2020;
15-May-2020;239
14-May-2020;240.5
13-May-2020;238.5
12-May-2020;236.5
11-May-2020;240.5
10-May-2020;
09-May-2020;
08-May-2020;232.5
07-May-2020;230.5
06-May-2020;228.5
05-May-2020;228
04-May-2020;
03-May-2020;
02-May-2020;
01-May-2020;227
30. Apr 20;230.5
29. Apr 20;226
28. Apr 20;226
27. Apr 20;227
26. Apr 20;
25. Apr 20;
24. Apr 20;223
23. Apr 20;224
22. Apr 20;223.5
21. Apr 20;226
20. Apr 20;233
19. Apr 20;
18. Apr 20;
17. Apr 20;229
16. Apr 20;226
15. Apr 20;227.5
14. Apr 20;228.5
13. Apr 20;230
12. Apr 20;
11. Apr 20;
10. Apr 20;230
09. Apr 20;232
08. Apr 20;230.5
07. Apr 20;230
06. Apr 20;229
05. Apr 20;
04. Apr 20;
03. Apr 20;229
02. Apr 20;229.5
01. Apr 20;228.5
31-Mar-2020;234
30-Mar-2020;235
29-Mar-2020;
28-Mar-2020;
27-Mar-2020;235
26-Mar-2020;238.5
25-Mar-2020;232.5
24-Mar-2020;228.5
23-Mar-2020;221
22-Mar-2020;
21-Mar-2020;
20-Mar-2020;225.5
19-Mar-2020;222
18-Mar-2020;221
17-Mar-2020;228.5
16-Mar-2020;229.5
14-Mar-2020;
13-Mar-2020;236
12-Mar-2020;233
11-Mar-2020;250.5
10-Mar-2020;252.5
09-Mar-2020;249.5
08-Mar-2020;
07-Mar-2020;
06-Mar-2020;255.5
05-Mar-2020;257
04-Mar-2020;258
03-Mar-2020;258.5
02-Mar-2020;258.5
28. Feb 20;258
27. Feb 20;264
26. Feb 20;266.5
25. Feb 20;266.5
24. Feb 20;267
21. Feb 20;270
20. Feb 20;272
19. Feb 20;270
18. Feb 20;276
17. Feb 20;278
14. Feb 20;277
13. Feb 20;277
12. Feb 20;273.5
11. Feb 20;272
10. Feb 20;271.5
07. Feb 20;269
06. Feb 20;271
05. Feb 20;269.5
04. Feb 20;270
03. Feb 20;264
31. Jan 20;264.5
30. Jan 20;265.5
29. Jan 20;267.5
28. Jan 20;266
27. Jan 20;262
24. Jan 20;
23. Jan 20;275.5
22. Jan 20;278
21. Jan 20;277
20. Jan 20;280
17. Jan 20;280.5
16. Jan 20;278
15. Jan 20;275.5
14. Jan 20;278.5
13. Jan 20;280.5
10. Jan 20;279
09. Jan 20;278
08. Jan 20;282.5
07. Jan 20;277.5
06. Jan 20;276
03. Jan 20;272.5
02. Jan 20;269
01. Jan 20;
31-Dec-2019;266
30-Dec-2019;266.5
27-Dec-2019;268.5
26-Dec-2019;269
25-Dec-2019;264
24-Dec-2019;259
23-Dec-2019;258.5
20-Dec-2019;258
19-Dec-2019;257.5
18-Dec-2019;256
17-Dec-2019;253.5
16-Dec-2019;253
13-Dec-2019;254.5
12-Dec-2019;254
11-Dec-2019;251
10-Dec-2019;257
09-Dec-2019;257.5
06-Dec-2019;260
05-Dec-2019;260
04-Dec-2019;256
03-Dec-2019;251
02-Dec-2019;247.5
29. Nov 19;247
28. Nov 19;248
27. Nov 19;254.5
26. Nov 19;253
25. Nov 19;255
22. Nov 19;253.5
21. Nov 19;258
20. Nov 19;257.5
19. Nov 19;250
18. Nov 19;248.5
15. Nov 19;247.5
14. Nov 19;248.5
13. Nov 19;247.5
12. Nov 19;243.5
11. Nov 19;246.5
08. Nov 19;247
07. Nov 19;251
06. Nov 19;249
05. Nov 19;248
04. Nov 19;249
01. Nov 19;251.5
31-Oct-2019;251
30-Oct-2019;253.5
29-Oct-2019;259
28-Oct-2019;268
25-Oct-2019;266
24-Oct-2019;266.5
23-Oct-2019;265
22-Oct-2019;265.5
21-Oct-2019;263
18-Oct-2019;265.5
17-Oct-2019;257.5
16-Oct-2019;254
15-Oct-2019;269
14-Oct-2019;269.5
11-Oct-2019;266.5
10-Oct-2019;264.5
09-Oct-2019;282.5
08-Oct-2019;285.5
07-Oct-2019;289.5
04-Oct-2019;288
03-Oct-2019;285.5
02-Oct-2019;286.5
01-Oct-2019;282.5
30. Sep 19;283.5
27. Sep 19;291.5
26. Sep 19;297
25. Sep 19;299
24. Sep 19;298
23. Sep 19;298.5
20. Sep 19;293
19. Sep 19;288.5
18. Sep 19;285.5
17. Sep 19;284.5
16. Sep 19;287.5
12. Sep 19;292
11. Sep 19;287.5
10. Sep 19;282
09. Sep 19;275
06. Sep 19;272.5
05. Sep 19;272.5
04. Sep 19;264.5
03. Sep 19;260.5
02. Sep 19;264
30. Aug 19;256.5
29. Aug 19;255.5
28. Aug 19;252
27. Aug 19;248.5
26. Aug 19;245
23. Aug 19;241.5
22. Aug 19;250
21. Aug 19;254.5
20. Aug 19;253
19. Aug 19;249.5
16. Aug 19;258
15. Aug 19;250
14. Aug 19;247
13. Aug 19;254
12. Aug 19;246
09. Aug 19;261
08. Aug 19;262.5
07. Aug 19;257.5
06. Aug 19;236.5
05. Aug 19;231
02. Aug 19;222.5
01. Aug 19;220
31. Jul 19;219
30. Jul 19;218.5
29. Jul 19;213
26. Jul 19;208
25. Jul 19;207
24. Jul 19;208
23. Jul 19;209
22. Jul 19;209
19. Jul 19;217
18. Jul 19;211
17. Jul 19;202
16. Jul 19;201.5
15. Jul 19;200.5
12. Jul 19;200
11. Jul 19;198
10. Jul 19;196
09. Jul 19;200
08. Jul 19;201.5
05. Jul 19;202
04. Jul 19;203
03. Jul 19;204
02. Jul 19;200.5
01. Jul 19;203
28. Jun 19;205
27. Jun 19;212
26. Jun 19;213
25. Jun 19;213.5
24. Jun 19;217
21. Jun 19;222
20. Jun 19;224
19. Jun 19;224.5
18. Jun 19;225
17. Jun 19;227
14. Jun 19;226
13. Jun 19;227
12. Jun 19;225
11. Jun 19;227
10. Jun 19;227
06. Jun 19;226
05. Jun 19;228
04. Jun 19;227.5
03. Jun 19;229
31-May-2019;227.5
30-May-2019;228.5
29-May-2019;229
28-May-2019;231
27-May-2019;233.5
24-May-2019;232.5
23-May-2019;227.5
22-May-2019;233
21-May-2019;233.5
20-May-2019;233
17-May-2019;238.5
16-May-2019;238
15-May-2019;236
14-May-2019;232.5
13-May-2019;232
10-May-2019;235
09-May-2019;238
08-May-2019;241
07-May-2019;239
06-May-2019;242
30. Apr 19;250
29. Apr 19;254
26. Apr 19;254
25. Apr 19;256
24. Apr 19;256
23. Apr 19;258
22. Apr 19;258
19. Apr 19;259
18. Apr 19;258
17. Apr 19;261
16. Apr 19;263
15. Apr 19;265
12. Apr 19;268
11. Apr 19;265
10. Apr 19;268
09. Apr 19;262
08. Apr 19;262
04. Apr 19;270
03. Apr 19;268
02. Apr 19;264
01. Apr 19;268
29-Mar-2019;258
28-Mar-2019;243
27-Mar-2019;234
26-Mar-2019;233
25-Mar-2019;233
22-Mar-2019;230
21-Mar-2019;234
20-Mar-2019;237
19-Mar-2019;239
18-Mar-2019;238
15-Mar-2019;238
14-Mar-2019;245
13-Mar-2019;251
12-Mar-2019;255
11-Mar-2019;256
08-Mar-2019;265
07-Mar-2019;267
06-Mar-2019;265
05-Mar-2019;270
04-Mar-2019;258
01-Mar-2019;258
28. Feb 19;257
27. Feb 19;261
26. Feb 19;263
25. Feb 19;269
22. Feb 19;269
21. Feb 19;266
20. Feb 19;267
19. Feb 19;261
18. Feb 19;263
15. Feb 19;266
14. Feb 19;272
13. Feb 19;276
12. Feb 19;281
11. Feb 19;281
01. Feb 19;284
31. Jan 19;288
30. Jan 19;293
29. Jan 19;288
28. Jan 19;286
25. Jan 19;283
24. Jan 19;284
23. Jan 19;297
22. Jan 19;303
21. Jan 19;305
18. Jan 19;309
17. Jan 19;299
16. Jan 19;300
15. Jan 19;311
14. Jan 19;316
11. Jan 19;317
10. Jan 19;349
09. Jan 19;322
08. Jan 19;320
07. Jan 19;319
04. Jan 19;318
03. Jan 19;316
02. Jan 19;318
28-Dec-2018;325
27-Dec-2018;322
26-Dec-2018;322
25-Dec-2018;318
24-Dec-2018;317
21-Dec-2018;316
20-Dec-2018;316
19-Dec-2018;316
18-Dec-2018;316
17-Dec-2018;311
14-Dec-2018;311
13-Dec-2018;311
12-Dec-2018;311
11-Dec-2018;311
10-Dec-2018;309
07-Dec-2018;308
06-Dec-2018;310
05-Dec-2018;313
04-Dec-2018;321
03-Dec-2018;332
30. Nov 18;328
29. Nov 18;316
28. Nov 18;311
27. Nov 18;309
26. Nov 18;330
23. Nov 18;338
22. Nov 18;341
21. Nov 18;348
20. Nov 18;348
19. Nov 18;349
16. Nov 18;352
15. Nov 18;362
14. Nov 18;352
13. Nov 18;353
12. Nov 18;348
09. Nov 18;371
08. Nov 18;373
07. Nov 18;375
06. Nov 18;371
05. Nov 18;351
02. Nov 18;359
01. Nov 18;355
31-Oct-2018;355
30-Oct-2018;346
29-Oct-2018;344
26-Oct-2018;378
25-Oct-2018;396
24-Oct-2018;394
23-Oct-2018;396
22-Oct-2018;394
19-Oct-2018;390
18-Oct-2018;390
17-Oct-2018;383
16-Oct-2018;393
15-Oct-2018;433
12-Oct-2018;433
11-Oct-2018;444
10-Oct-2018;467
09-Oct-2018;464
08-Oct-2018;462
28. Sep 18;469
27. Sep 18;477
26. Sep 18;480
25. Sep 18;478
21. Sep 18;480
20. Sep 18;482
19. Sep 18;482
18. Sep 18;482
17. Sep 18;479
14. Sep 18;483
13. Sep 18;483
12. Sep 18;480
11. Sep 18;484
10. Sep 18;476
07. Sep 18;471
06. Sep 18;468
05. Sep 18;467
04. Sep 18;469
03. Sep 18;470
31. Aug 18;467
30. Aug 18;478
29. Aug 18;476
28. Aug 18;470
27. Aug 18;465
24. Aug 18;467
23. Aug 18;466
22. Aug 18;473
21. Aug 18;473
20. Aug 18;474
17. Aug 18;451
16. Aug 18;439
15. Aug 18;440
14. Aug 18;439
13. Aug 18;431
10. Aug 18;437
09. Aug 18;441
08. Aug 18;430
07. Aug 18;442
06. Aug 18;447
03. Aug 18;455
02. Aug 18;457
01. Aug 18;456
31. Jul 18;458
30. Jul 18;459
27. Jul 18;468
26. Jul 18;480
25. Jul 18;478
24. Jul 18;498
23. Jul 18;505
20. Jul 18;494
19. Jul 18;494
18. Jul 18;505
17. Jul 18;508
16. Jul 18;513
13. Jul 18;517
12. Jul 18;514
11. Jul 18;483
10. Jul 18;496
09. Jul 18;495
06. Jul 18;477
05. Jul 18;470
04. Jul 18;465
03. Jul 18;465
02. Jul 18;476
29. Jun 18;487
28. Jun 18;489
27. Jun 18;492
26. Jun 18;499
25. Jun 18;504
22. Jun 18;509
21. Jun 18;507
20. Jun 18;496
19. Jun 18;496
15. Jun 18;500
14. Jun 18;539
13. Jun 18;549
12. Jun 18;551
11. Jun 18;537
08. Jun 18;539
07. Jun 18;545
06. Jun 18;539
05. Jun 18;544
04. Jun 18;542
01. Jun 18;541
31-May-2018;549
30-May-2018;554
29-May-2018;583
28-May-2018;583
25-May-2018;584
24-May-2018;583
23-May-2018;570
22-May-2018;571
21-May-2018;573
18-May-2018;586
17-May-2018;581
16-May-2018;578
15-May-2018;581
14-May-2018;583
11-May-2018;575
10-May-2018;564
09-May-2018;574
08-May-2018;564
07-May-2018;570
04-May-2018;552
03-May-2018;570
02-May-2018;624
27. Apr 18;618
26. Apr 18;626
25. Apr 18;630
24. Apr 18;623
23. Apr 18;617
20. Apr 18;631
19. Apr 18;641
18. Apr 18;619
17. Apr 18;617
16. Apr 18;633
13. Apr 18;655
12. Apr 18;665
11. Apr 18;668
10. Apr 18;671
09. Apr 18;671
04. Apr 18;666
03. Apr 18;670
02. Apr 18;679
30-Mar-2018;680
29-Mar-2018;679
28-Mar-2018;670
27-Mar-2018;672
26-Mar-2018;652
23-Mar-2018;639
22-Mar-2018;684
21-Mar-2018;685
20-Mar-2018;674
19-Mar-2018;674
16-Mar-2018;683
15-Mar-2018;673
14-Mar-2018;659
13-Mar-2018;642
12-Mar-2018;639
09-Mar-2018;625
08-Mar-2018;626
07-Mar-2018;624
06-Mar-2018;619
05-Mar-2018;618
02-Mar-2018;632
01-Mar-2018;630
28. Feb 18;619
27. Feb 18;621
26. Feb 18;623
23. Feb 18;608
22. Feb 18;594
14. Feb 18;584
13. Feb 18;582
12. Feb 18;582
09. Feb 18;577
08. Feb 18;580
07. Feb 18;580
06. Feb 18;581
05. Feb 18;584
02. Feb 18;584
01. Feb 18;583
31. Jan 18;580
30. Jan 18;581
29. Jan 18;583
26. Jan 18;580
25. Jan 18;580
24. Jan 18;574
23. Jan 18;580
22. Jan 18;582
19. Jan 18;574
18. Jan 18;578
17. Jan 18;577
16. Jan 18;572
15. Jan 18;570
12. Jan 18;579
11. Jan 18;568
10. Jan 18;558
09. Jan 18;561
08. Jan 18;568
05. Jan 18;549
04. Jan 18;549
03. Jan 18;542
02. Jan 18;535
29-Dec-2017;534
28-Dec-2017;535
27-Dec-2017;535
26-Dec-2017;537
25-Dec-2017;537
22-Dec-2017;535
21-Dec-2017;535
20-Dec-2017;543
19-Dec-2017;531
18-Dec-2017;527
15-Dec-2017;549
14-Dec-2017;564
13-Dec-2017;559
12-Dec-2017;558
11-Dec-2017;542
08-Dec-2017;526
07-Dec-2017;525
06-Dec-2017;524
05-Dec-2017;519
04-Dec-2017;518
01-Dec-2017;507
30. Nov 17;507
29. Nov 17;497
28. Nov 17;487
27. Nov 17;487
24. Nov 17;490
23. Nov 17;489
22. Nov 17;476
21. Nov 17;476
20. Nov 17;467
17. Nov 17;463
16. Nov 17;463
15. Nov 17;462
14. Nov 17;463
13. Nov 17;463
10. Nov 17;455
09. Nov 17;456
08. Nov 17;452
07. Nov 17;448
06. Nov 17;450
03. Nov 17;447
02. Nov 17;447
01. Nov 17;455
31-Oct-2017;454
30-Oct-2017;453
27-Oct-2017;448
26-Oct-2017;444
25-Oct-2017;444
24-Oct-2017;445
23-Oct-2017;442
20-Oct-2017;443
19-Oct-2017;443
18-Oct-2017;442
17-Oct-2017;443
16-Oct-2017;444
13-Oct-2017;445
12-Oct-2017;443
11-Oct-2017;441
10-Oct-2017;442
09-Oct-2017;440
29. Sep 17;445
28. Sep 17;442
27. Sep 17;445
26. Sep 17;440
25. Sep 17;434
22. Sep 17;428
21. Sep 17;430
20. Sep 17;430
19. Sep 17;429
18. Sep 17;433
15. Sep 17;431
14. Sep 17;431
13. Sep 17;433
12. Sep 17;435
11. Sep 17;435
08. Sep 17;427
07. Sep 17;428
06. Sep 17;434
05. Sep 17;433
04. Sep 17;430
01. Sep 17;430
31. Aug 17;427
30. Aug 17;432
29. Aug 17;431
28. Aug 17;425
25. Aug 17;422
24. Aug 17;423
23. Aug 17;442
22. Aug 17;442
21. Aug 17;436
18. Aug 17;423
17. Aug 17;416
16. Aug 17;411
15. Aug 17;408
14. Aug 17;404
11. Aug 17;410
10. Aug 17;411
09. Aug 17;410
08. Aug 17;408
07. Aug 17;409
04. Aug 17;410
03. Aug 17;408
02. Aug 17;396
01. Aug 17;393
31. Jul 17;395
28. Jul 17;382
27. Jul 17;379
26. Jul 17;379
25. Jul 17;381
24. Jul 17;380
21. Jul 17;382
20. Jul 17;380
19. Jul 17;382
18. Jul 17;382
17. Jul 17;384
14. Jul 17;377
13. Jul 17;375
12. Jul 17;372
11. Jul 17;373
10. Jul 17;378
07. Jul 17;384
06. Jul 17;385
05. Jul 17;403
04. Jul 17;402
03. Jul 17;404
30. Jun 17;399
29. Jun 17;400
28. Jun 17;401
27. Jun 17;398
26. Jun 17;399
23. Jun 17;399
22. Jun 17;396
21. Jun 17;415
20. Jun 17;413
19. Jun 17;412
16. Jun 17;410
15. Jun 17;405
14. Jun 17;389
13. Jun 17;387
12. Jun 17;377
09. Jun 17;354
08. Jun 17;353
07. Jun 17;343
06. Jun 17;342
05. Jun 17;341
02. Jun 17;338
01. Jun 17;340
31-May-2017;340
26-May-2017;345
25-May-2017;345
24-May-2017;343
23-May-2017;347
22-May-2017;336
19-May-2017;327
18-May-2017;328
17-May-2017;328
16-May-2017;330
15-May-2017;326
12-May-2017;344
11-May-2017;344
10-May-2017;344
09-May-2017;346
08-May-2017;345
05-May-2017;348
04-May-2017;349
03-May-2017;347
02-May-2017;352
28. Apr 17;351
27. Apr 17;353
26. Apr 17;358
25. Apr 17;352
24. Apr 17;345
21. Apr 17;365
20. Apr 17;367
19. Apr 17;367
18. Apr 17;357
17. Apr 17;386
14. Apr 17;387
13. Apr 17;391
12. Apr 17;392
11. Apr 17;392
10. Apr 17;394
07. Apr 17;393
06. Apr 17;397
05. Apr 17;399
03. Apr 17;396
31-Mar-2017;396
30-Mar-2017;394
29-Mar-2017;399
28-Mar-2017;394
27-Mar-2017;395
24-Mar-2017;399
23-Mar-2017;399
22-Mar-2017;393
21-Mar-2017;391
20-Mar-2017;391
17-Mar-2017;408
16-Mar-2017;404
15-Mar-2017;401
14-Mar-2017;404
13-Mar-2017;403
10-Mar-2017;371
09-Mar-2017;355
08-Mar-2017;371
07-Mar-2017;371
06-Mar-2017;368
03-Mar-2017;355
02-Mar-2017;382
01-Mar-2017;394
27. Feb 17;392
24. Feb 17;405
23. Feb 17;416
22. Feb 17;408
21. Feb 17;398
20. Feb 17;415
17. Feb 17;390
16. Feb 17;378
15. Feb 17;382
14. Feb 17;372
13. Feb 17;362
10. Feb 17;340
09. Feb 17;327
08. Feb 17;323
07. Feb 17;322
06. Feb 17;323
03. Feb 17;324
26. Jan 17;320
25. Jan 17;314
24. Jan 17;315
23. Jan 17;313
20. Jan 17;306
19. Jan 17;301
18. Jan 17;298
17. Jan 17;308
16. Jan 17;312
13. Jan 17;309
12. Jan 17;304
11. Jan 17;295
10. Jan 17;293
09. Jan 17;282
06. Jan 17;273
05. Jan 17;273
04. Jan 17;273
03. Jan 17;273
21. Jul 25;247.5
20. Jul 25;
18. Jul 25;243
17. Jul 25;243
16. Jul 25;244.5
15. Jul 25;244.5
14. Jul 25;243.5
13. Jul 25;
11. Jul 25;245.5
10. Jul 25;245.5
09. Jul 25;245.5
08. Jul 25;246
07. Jul 25;249
06. Jul 25;
04. Jul 25;252
03. Jul 25;253.5
02. Jul 25;254.5
01. Jul 25;254
30. Jun 25;254
29. Jun 25;
27. Jun 25;250.5
26. Jun 25;251.5
25. Jun 25;252.5
24. Jun 25;251.5
23. Jun 25;256.5
20. Jun 25;232
19. Jun 25;231.5
18. Jun 25;232
17. Jun 25;233.5
16. Jun 25;233
13. Jun 25;233
12. Jun 25;232
11. Jun 25;232
10. Jun 25;226
09. Jun 25;228
06. Jun 25;228.5
05. Jun 25;230
04. Jun 25;232
03. Jun 25;231
02. Jun 25;229
01. Jun 25;
30. Mai 25;225.5
29. Mai 25;224.5
28. Mai 25;227.5
27. Mai 25;225
26. Mai 25;226
23. Mai 25;228
22. Mai 25;230
21. Mai 25;230.5
20. Mai 25;238.5
19. Mai 25;242.5
18. Mai 25;
16. Mai 25;243.5
15. Mai 25;245
14. Mai 25;244.5
